[6.413459777832031e-05]Start running EvoMol from [H][H]...
[0.03797721862792969] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.08014559745788574] Updated in round 2! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.17052245140075684] Updated in round 3! max:(0.10810810810810811, 'C=CC=C(C=C)C=C'), min:(-99999, '')
[0.2640535831451416] Updated in round 4! max:(0.13513513513513514, 'C=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.28133249282836914] Updated in round 5! max:(0.16216216216216217, 'C=CC(=C)C=CC=C(C=C)C=C'), min:(-99999, '')
[0.38641905784606934] Updated in round 6! max:(0.1891891891891892, 'C=CC=CC(=C)C=CC=C(C=C)C=C'), min:(-99999, '')
[0.39756059646606445] Updated in round 7! max:(0.21621621621621623, 'C=CC=CC(=C)C=C(C=C)C=C(C=C)C=C'), min:(-99999, '')
[0.41152071952819824] Updated in round 8! max:(0.24324324324324326, 'C=CC=CC(=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.46054530143737793] Updated in round 9! max:(0.24324324324324326, 'C=CC=CC(=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.463604211807251] Updated in round 10! max:(0.24324324324324326, 'C=CC=CC(=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.4696683883666992] Updated in round 11! max:(0.2702702702702703, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.49349069595336914] Updated in round 12! max:(0.2702702702702703, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.5709319114685059] Updated in round 13! max:(0.2702702702702703, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.5750257968902588] Updated in round 14! max:(0.2702702702702703, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.5784749984741211] Updated in round 15! max:(0.2702702702702703, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.5820488929748535] Updated in round 16! max:(0.2702702702702703, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=C)C=CC=C'), min:(-99999, '')
[0.5859694480895996] Updated in round 17! max:(0.2972972972972973, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.6126625537872314] Updated in round 18! max:(0.2972972972972973, 'C=CC=CC(=CC=C)C=C(C=C)C=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.6171746253967285] Updated in round 19! max:(0.32432432432432434, 'C=CC=CC=CC(=CC=C)C=C(C=C)C=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.6505110263824463] Updated in round 20! max:(0.32432432432432434, 'C=CC=CC=CC(=CC=C)C=C(C=C)C=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.655200719833374] Updated in round 21! max:(0.35135135135135137, 'C=CC=CC(=CC(C=C)=CC(C=CC=CC(=C)C=C)=CC=C)C(=C)C=C'), min:(-99999, '')
[0.6965069770812988] Updated in round 22! max:(0.35135135135135137, 'C=CC=CC(=CC(C=C)=CC(C=CC=CC(=C)C=C)=CC=C)C(=C)C=C'), min:(-99999, '')
[0.7023248672485352] Updated in round 23! max:(0.35135135135135137, 'C=CC=CC(=CC(C=C)=CC(C=CC=CC(=C)C=C)=CC=C)C(=C)C=C'), min:(-99999, '')
[0.7161281108856201] Updated in round 24! max:(0.35135135135135137, 'C=CC=CC(=CC(C=C)=CC(C=CC=CC(=C)C=C)=CC=C)C(=C)C=C'), min:(-99999, '')
[0.7202475070953369] Updated in round 25! max:(0.35135135135135137, 'C=CC=CC(=CC(C=C)=CC(C=CC=CC(=C)C=C)=CC=C)C(=C)C=C'), min:(-99999, '')
[0.7329769134521484] Updated in round 26! max:(0.3783783783783784, 'C=CC=CC(=C)C=CC=CC(=CC=C)C=C(C=C)C=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.783362627029419] Updated in round 27! max:(0.3783783783783784, 'C=CC=CC(=C)C=CC=CC(=CC=C)C=C(C=C)C=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.7909393310546875] Updated in round 28! max:(0.3783783783783784, 'C=CC=CC(=C)C=CC=CC(=CC=C)C=C(C=C)C=C(C=CC=C)C(=C)C=C'), min:(-99999, '')
[0.8057713508605957] Updated in round 29! max:(0.40540540540540543, 'C=CC=CC(=C)C=CC=c1ccc(C=C(C=CC=C)C(=C)C=C)cc1=CC=C'), min:(-99999, '')
[0.8603372573852539] Updated in round 30! max:(0.43243243243243246, 'C=CC=CC(=C)C=CC=c1cc2cc(C=C)c(C=CC=C)cc2cc1=CC=C'), min:(-99999, '')
[0.9180676937103271] Updated in round 31! max:(0.4594594594594595, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[0.9840400218963623] Updated in round 32! max:(0.4594594594594595, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[0.988426923751831] Updated in round 33! max:(0.4594594594594595, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[0.9933431148529053] Updated in round 34! max:(0.4594594594594595, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[0.9975988864898682] Updated in round 35! max:(0.4594594594594595, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.0043895244598389] Updated in round 36! max:(0.4864864864864865, 'C=CC=CC=Cc1cc2cc(=CC=C)c(=CC=CC(C=CC=C)=CC=C)cc2cc1C=C'), min:(-99999, '')
[1.0860977172851562] Updated in round 37! max:(0.5135135135135135, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C(C=C)C=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.1769945621490479] Updated in round 38! max:(0.5135135135135135, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C(C=C)C=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.210477352142334] Updated in round 39! max:(0.5135135135135135, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C(C=C)C=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.2143642902374268] Updated in round 40! max:(0.5135135135135135, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C(C=C)C=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.2234745025634766] Updated in round 41! max:(0.5135135135135135, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C(C=C)C=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.230281114578247] Updated in round 42! max:(0.5135135135135135, 'C=CC=CC(C=CC=c1cc2cc(C=C)c(C=CC=C(C=C)C=C)cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.2395603656768799] Updated in round 43! max:(0.5405405405405406, 'C=CC=CC(C=CC=c1cc2cc3ccc(C=C(C=C)C=C)cc3cc2cc1=CC=C)=CC=C'), min:(-99999, '')
[1.3914544582366943] Updated in round 44! max:(0.5675675675675675, 'C=CC=c1cccc2cc3cc4ccc(C=C(C=C)C=C)cc4cc3cc2cccc1=CC=C'), min:(-99999, '')
