[4.7206878662109375e-05]Start running EvoMol from [H][H]...
[0.0003879070281982422] Updated in round 1! max:(0.0625, 'C=C'), min:(-99999, '')
[0.0009222030639648438] Updated in round 2! max:(0.125, 'C=CC=C'), min:(-99999, '')
[0.0024335384368896484] Updated in round 3! max:(0.1875, 'C=CC=CC=C'), min:(-99999, '')
[0.004637002944946289] Updated in round 4! max:(0.25, 'c1ccccc1'), min:(-99999, '')
[0.008229494094848633] Updated in round 5! max:(0.3125, 'C=Cc1ccccc1'), min:(-99999, '')
[0.011463165283203125] Updated in round 6! max:(0.375, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.015582084655761719] Updated in round 7! max:(0.4375, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.02052617073059082] Updated in round 8! max:(0.5, 'C=CC(=C)c1cc(C=C)ccc1C=C'), min:(-99999, '')
[0.02737283706665039] Updated in round 9! max:(0.5625, 'C=Cc1ccc2cccc(C=C)c2c1'), min:(-99999, '')
[0.03444719314575195] Updated in round 10! max:(0.625, 'C=Cc1ccc2cccc(C=C)c2c1C=C'), min:(-99999, '')
[0.043074846267700195] Updated in round 11! max:(0.6875, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.05188441276550293] Updated in round 12! max:(0.6875, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.05382037162780762] Updated in round 13! max:(0.75, 'C=Cc1ccc2ccc3ccccc3c2c1C=C'), min:(-99999, '')
[0.06501007080078125] Updated in round 14! max:(0.8125, 'C=CC=Cc1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.07962512969970703] Updated in round 15! max:(0.8125, 'C=CC=Cc1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08180952072143555] Updated in round 16! max:(0.8125, 'C=CC=Cc1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08375239372253418] Updated in round 17! max:(0.8125, 'C=CC=Cc1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08582019805908203] Updated in round 18! max:(0.8125, 'C=CC=Cc1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08777618408203125] Updated in round 19! max:(0.8125, 'C=CC=Cc1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08986711502075195] Updated in round 20! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.10534143447875977] Updated in round 21! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.1073453426361084] Updated in round 22! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.10971260070800781] Updated in round 23! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.12204170227050781] Updated in round 24! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.12396383285522461] Updated in round 25! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.12565279006958008] Updated in round 26! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.1277453899383545] Updated in round 27! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.1297144889831543] Updated in round 28! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.13158297538757324] Reproduced in round 29!!
