[5.221366882324219e-05]Start running EvoMol from [H][H]...
[0.0007770061492919922] Updated in round 1! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.00739288330078125] Updated in round 2! max:(0.36363636363636365, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02551746368408203] Updated in round 3! max:(0.36363636363636365, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0284726619720459] Updated in round 4! max:(0.5454545454545454, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.06522297859191895] Updated in round 5! max:(0.6818181818181818, 'c1ccc(-c2ccccc2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.11712312698364258] Updated in round 6! max:(0.6818181818181818, 'c1ccc(-c2ccccc2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.11962246894836426] Updated in round 7! max:(0.6818181818181818, 'c1ccc(-c2ccccc2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.12482309341430664] Updated in round 8! max:(0.6818181818181818, 'c1ccc(-c2ccccc2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.12807226181030273] Updated in round 9! max:(0.6818181818181818, 'c1ccc(-c2ccccc2-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.1316971778869629] Updated in round 10! max:(0.7727272727272727, 'c1ccc(-c2cccc3ccc4ccc5ccccc5c4c23)cc1'), min:(-99999, '')
[0.19181299209594727] Updated in round 11! max:(0.7727272727272727, 'c1ccc(-c2cccc3ccc4ccc5ccccc5c4c23)cc1'), min:(-99999, '')
[0.19662785530090332] Updated in round 12! max:(0.7727272727272727, 'c1ccc(-c2cccc3ccc4ccc5ccccc5c4c23)cc1'), min:(-99999, '')
[0.2010352611541748] Updated in round 13! max:(0.7727272727272727, 'c1ccc(-c2cccc3ccc4ccc5ccccc5c4c23)cc1'), min:(-99999, '')
[0.20530343055725098] Updated in round 14! max:(0.7727272727272727, 'c1ccc(-c2cccc3ccc4ccc5ccccc5c4c23)cc1'), min:(-99999, '')
[0.20853376388549805] Updated in round 15! max:(0.8181818181818182, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1-c1ccccc1'), min:(-99999, '')
[0.2803657054901123] Updated in round 16! max:(0.8181818181818182, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1-c1ccccc1'), min:(-99999, '')
[0.2839183807373047] Updated in round 17! max:(0.8181818181818182, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1-c1ccccc1'), min:(-99999, '')
[0.2884814739227295] Updated in round 18! max:(0.8636363636363636, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.364346981048584] Updated in round 19! max:(0.8636363636363636, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
[0.36809825897216797] Updated in round 20! max:(0.8636363636363636, 'C=Cc1cccc(-c2c(C=C)ccc3ccc4ccc5ccccc5c4c23)c1'), min:(-99999, '')
