[7.152557373046875e-05]Start running EvoMol from [H][H]...
[0.0014162063598632812] Updated in round 1! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.009180545806884766] Updated in round 2! max:(0.1509433962264151, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.028122425079345703] Updated in round 3! max:(0.16981132075471697, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04942011833190918] Updated in round 4! max:(0.22641509433962265, 'C=Cc1c(-c2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.08363199234008789] Updated in round 5! max:(0.3018867924528302, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2ccccc12'), min:(-99999, '')
[0.14639067649841309] Updated in round 6! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2cc(-c3ccccc3)ccc12'), min:(-99999, '')
[0.24977684020996094] Updated in round 7! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2cc(-c3ccccc3)ccc12'), min:(-99999, '')
[0.2543449401855469] Updated in round 8! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2cc(-c3ccccc3)ccc12'), min:(-99999, '')
[0.25852179527282715] Updated in round 9! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2cc(-c3ccccc3)ccc12'), min:(-99999, '')
[0.262317419052124] Updated in round 10! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2cc(-c3ccccc3)ccc12'), min:(-99999, '')
[0.265643835067749] Updated in round 11! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2cc(-c3ccccc3)ccc12'), min:(-99999, '')
[0.27141690254211426] Updated in round 12! max:(0.37735849056603776, 'C=Cc1c(-c2ccc(-c3ccccc3)cc2)ccc2cc(-c3ccccc3)ccc12'), min:(-99999, '')
