[5.5789947509765625e-05]Start running EvoMol from [H][H]...
[0.0005118846893310547] Updated in round 1! max:(0.043478260869565216, 'C=C'), min:(-99999, '')
[0.0011703968048095703] Updated in round 2! max:(0.08695652173913043, 'C=CC=C'), min:(-99999, '')
[0.0029604434967041016] Updated in round 3! max:(0.13043478260869565, 'C=CC=CC=C'), min:(-99999, '')
[0.005559444427490234] Updated in round 4! max:(0.17391304347826086, 'c1ccccc1'), min:(-99999, '')
[0.011087656021118164] Updated in round 5! max:(0.21739130434782608, 'C=c1ccccc1=C'), min:(-99999, '')
[0.0146942138671875] Updated in round 6! max:(0.2608695652173913, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.019797563552856445] Updated in round 7! max:(0.30434782608695654, 'C=CC=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.02668166160583496] Updated in round 8! max:(0.34782608695652173, 'C=CC(C=C)=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.03621077537536621] Updated in round 9! max:(0.391304347826087, 'C=CC(=C)C(C=C)=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.046260833740234375] Updated in round 10! max:(0.391304347826087, 'C=CC(=C)C(C=C)=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.04786849021911621] Updated in round 11! max:(0.391304347826087, 'C=CC(=C)C(C=C)=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.04980349540710449] Updated in round 12! max:(0.43478260869565216, 'C=CC=CC(=Cc1ccc(=C)c(=C)c1)C(=C)C=C'), min:(-99999, '')
[0.06348514556884766] Updated in round 13! max:(0.43478260869565216, 'C=CC=CC(=Cc1ccc(=C)c(=C)c1)C(=C)C=C'), min:(-99999, '')
[0.06492352485656738] Updated in round 14! max:(0.43478260869565216, 'C=CC=CC(=Cc1ccc(=C)c(=C)c1)C(=C)C=C'), min:(-99999, '')
[0.06627464294433594] Updated in round 15! max:(0.43478260869565216, 'C=CC=CC(=Cc1ccc(=C)c(=C)c1)C(=C)C=C'), min:(-99999, '')
[0.06801986694335938] Updated in round 16! max:(0.4782608695652174, 'C=CC=CC(=Cc1ccc(=CC=C)c(=C)c1)C(=C)C=C'), min:(-99999, '')
[0.0859670639038086] Updated in round 17! max:(0.4782608695652174, 'C=CC=CC(=Cc1ccc(=CC=C)c(=C)c1)C(=C)C=C'), min:(-99999, '')
[0.0879354476928711] Updated in round 18! max:(0.5217391304347826, 'C=CC=c1ccc(C=C2C=CC=CC=CC2=C)cc1=C'), min:(-99999, '')
[0.10928034782409668] Updated in round 19! max:(0.5217391304347826, 'C=CC=c1ccc(C=C2C=CC=CC=CC2=C)cc1=C'), min:(-99999, '')
[0.11139559745788574] Updated in round 20! max:(0.5217391304347826, 'C=CC=c1ccc(C=C2C=CC=CC=CC2=C)cc1=C'), min:(-99999, '')
[0.11317992210388184] Updated in round 21! max:(0.5217391304347826, 'C=CC=c1ccc(C=C2C=CC=CC=CC2=C)cc1=C'), min:(-99999, '')
[0.11519312858581543] Updated in round 22! max:(0.5652173913043478, 'C=C1C=CC=CC=CC1=Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.14234185218811035] Updated in round 23! max:(0.5652173913043478, 'C=C1C=CC=CC=CC1=Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.14511537551879883] Updated in round 24! max:(0.5652173913043478, 'C=C1C=CC=CC=CC1=Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.1477980613708496] Updated in round 25! max:(0.6086956521739131, 'C1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.17838454246520996] Updated in round 26! max:(0.6086956521739131, 'C1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.18146634101867676] Updated in round 27! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.2168426513671875] Updated in round 28! max:(0.6521739130434783, 'C=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.21955633163452148] Updated in round 29! max:(0.6956521739130435, 'C=CC=CC1=CC=Cc2cc3cc4ccccc4cc3cc2C=C1'), min:(-99999, '')
[0.26308155059814453] Updated in round 30! max:(0.7391304347826086, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2ccccc21'), min:(-99999, '')
[0.3120400905609131] Updated in round 31! max:(0.7391304347826086, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2ccccc21'), min:(-99999, '')
[0.31522464752197266] Updated in round 32! max:(0.782608695652174, 'C=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.3700129985809326] Updated in round 33! max:(0.782608695652174, 'C=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.37282609939575195] Updated in round 34! max:(0.782608695652174, 'C=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.37525177001953125] Updated in round 35! max:(0.782608695652174, 'C=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.3783152103424072] Updated in round 36! max:(0.782608695652174, 'C=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.3816390037536621] Updated in round 37! max:(0.782608695652174, 'C=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.38459181785583496] Updated in round 38! max:(0.782608695652174, 'C=Cc1ccc2c(c1)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.3872232437133789] Updated in round 39! max:(0.8260869565217391, 'C=Cc1cc2c(cc1C=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.4496157169342041] Updated in round 40! max:(0.8260869565217391, 'C=Cc1cc2c(cc1C=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.4524259567260742] Updated in round 41! max:(0.8260869565217391, 'C=Cc1cc2c(cc1C=C)C=Cc1cc3cc4ccccc4cc3cc1C=C2'), min:(-99999, '')
[0.45578432083129883] Updated in round 42! max:(0.8695652173913043, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3ccccc3cc21'), min:(-99999, '')
[0.5268583297729492] Updated in round 43! max:(0.8695652173913043, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3ccccc3cc21'), min:(-99999, '')
[0.5307071208953857] Updated in round 44! max:(0.8695652173913043, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3ccccc3cc21'), min:(-99999, '')
[0.5342926979064941] Updated in round 45! max:(0.8695652173913043, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3ccccc3cc21'), min:(-99999, '')
[0.5370888710021973] Updated in round 46! max:(0.8695652173913043, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3ccccc3cc21'), min:(-99999, '')
[0.5400784015655518] Updated in round 47! max:(0.8695652173913043, 'C1=Cc2cc3cc4ccccc4cc3cc2C=Cc2cc3ccccc3cc21'), min:(-99999, '')
[0.543384313583374] Updated in round 48! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6233072280883789] Updated in round 49! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6266951560974121] Updated in round 50! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6296329498291016] Updated in round 51! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6327319145202637] Updated in round 52! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.635880708694458] Updated in round 53! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6393444538116455] Updated in round 54! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6427121162414551] Updated in round 55! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6457366943359375] Updated in round 56! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6486034393310547] Updated in round 57! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6516597270965576] Updated in round 58! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6548631191253662] Updated in round 59! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6577792167663574] Updated in round 60! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6617708206176758] Updated in round 61! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.665926456451416] Updated in round 62! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6691961288452148] Updated in round 63! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6724753379821777] Updated in round 64! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6758174896240234] Updated in round 65! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6795072555541992] Updated in round 66! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6832466125488281] Updated in round 67! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6867785453796387] Updated in round 68! max:(0.9130434782608695, 'C=Cc1ccc2cc3c(cc2c1)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.6903009414672852] Updated in round 69! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.7801063060760498] Updated in round 70! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.7830731868743896] Updated in round 71! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.786290168762207] Updated in round 72! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.7897765636444092] Updated in round 73! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.7931056022644043] Updated in round 74! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.7964894771575928] Updated in round 75! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.8003442287445068] Updated in round 76! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.8037846088409424] Updated in round 77! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.8073000907897949] Updated in round 78! max:(0.9565217391304348, 'C=Cc1cc2cc3c(cc2cc1C=C)C=Cc1cc2cc4ccccc4cc2cc1C=C3'), min:(-99999, '')
[0.8088579177856445] Reproduced in round 79!!
