[9.083747863769531e-05]Start running EvoMol from [H][H]...
[0.0241396427154541] Updated in round 1! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.030441999435424805] Updated in round 2! max:(0.1095890410958904, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.04129433631896973] Updated in round 3! max:(0.1643835616438356, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.0641176700592041] Updated in round 4! max:(0.2191780821917808, 'c1ccc(-c2ccc(-c3cccc(-c4ccccc4)c3)cc2)cc1'), min:(-99999, '')
[0.10610342025756836] Updated in round 5! max:(0.2465753424657534, 'c1ccc(-c2ccc(-c3ccc4ccc5ccccc5c4c3)cc2)cc1'), min:(-99999, '')
[0.1539151668548584] Updated in round 6! max:(0.2465753424657534, 'c1ccc(-c2ccc(-c3ccc4ccc5ccccc5c4c3)cc2)cc1'), min:(-99999, '')
[0.16058588027954102] Updated in round 7! max:(0.273972602739726, 'c1ccc(-c2ccc3c(ccc4cc5ccc6ccccc6c5cc43)c2)cc1'), min:(-99999, '')
[0.21343445777893066] Updated in round 8! max:(0.273972602739726, 'c1ccc(-c2ccc3c(ccc4cc5ccc6ccccc6c5cc43)c2)cc1'), min:(-99999, '')
[0.2190866470336914] Updated in round 9! max:(0.273972602739726, 'c1ccc(-c2ccc3c(ccc4cc5ccc6ccccc6c5cc43)c2)cc1'), min:(-99999, '')
[0.2260594367980957] Updated in round 10! max:(0.3287671232876712, 'c1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7ccccc7c6cc54)c3)c2)cc1'), min:(-99999, '')
[0.31296205520629883] Updated in round 11! max:(0.3287671232876712, 'c1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7ccccc7c6cc54)c3)c2)cc1'), min:(-99999, '')
[0.3187885284423828] Updated in round 12! max:(0.3287671232876712, 'c1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7ccccc7c6cc54)c3)c2)cc1'), min:(-99999, '')
[0.3235805034637451] Updated in round 13! max:(0.3287671232876712, 'c1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7ccccc7c6cc54)c3)c2)cc1'), min:(-99999, '')
[0.3311483860015869] Updated in round 14! max:(0.3287671232876712, 'c1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7ccccc7c6cc54)c3)c2)cc1'), min:(-99999, '')
[0.3373291492462158] Updated in round 15! max:(0.3835616438356164, 'c1ccc(-c2cccc(-c3cccc(-c4ccc5c(ccc6cc7ccc8ccccc8c7cc65)c4)c3)c2)cc1'), min:(-99999, '')
[0.46763157844543457] Updated in round 16! max:(0.3972602739726027, 'C=Cc1ccc2c(ccc3cc4ccc5cc(-c6cccc(-c7cccc(-c8ccccc8)c7)c6)ccc5c4cc32)c1'), min:(-99999, '')
[0.6262657642364502] Updated in round 17! max:(0.3972602739726027, 'C=Cc1ccc2c(ccc3cc4ccc5cc(-c6cccc(-c7cccc(-c8ccccc8)c7)c6)ccc5c4cc32)c1'), min:(-99999, '')
[0.6366980075836182] Updated in round 18! max:(0.410958904109589, 'C=Cc1ccc2c(ccc3cc4ccc5cc(-c6cccc(-c7ccc(C=C)c(-c8ccccc8)c7)c6)ccc5c4cc32)c1'), min:(-99999, '')
[0.8142063617706299] Updated in round 19! max:(0.410958904109589, 'C=Cc1ccc2c(ccc3cc4ccc5cc(-c6cccc(-c7ccc(C=C)c(-c8ccccc8)c7)c6)ccc5c4cc32)c1'), min:(-99999, '')
[0.824554443359375] Updated in round 20! max:(0.410958904109589, 'C=Cc1ccc2c(ccc3cc4ccc5cc(-c6cccc(-c7ccc(C=C)c(-c8ccccc8)c7)c6)ccc5c4cc32)c1'), min:(-99999, '')
[0.8367729187011719] Updated in round 21! max:(0.4383561643835616, 'C=Cc1ccc(-c2cccc(-c3ccc4c(ccc5cc6ccc7cc8ccccc8cc7c6cc54)c3)c2)cc1-c1ccccc1'), min:(-99999, '')
