[6.341934204101562e-05]Start running EvoMol from [H][H]...
[0.001722097396850586] Updated in round 1! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.006631374359130859] Updated in round 2! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.011515617370605469] Updated in round 3! max:(0.225, 'C(#Cc1ccccc1)c1ccccc1'), min:(-99999, '')
[0.021299362182617188] Updated in round 4! max:(0.25, 'C#Cc1ccccc1C#Cc1ccccc1'), min:(-99999, '')
[0.03137516975402832] Updated in round 5! max:(0.25, 'C#Cc1ccccc1C#Cc1ccccc1'), min:(-99999, '')
[0.03411388397216797] Updated in round 6! max:(0.35, 'C(#Cc1ccccc1C#Cc1ccccc1)c1ccccc1'), min:(-99999, '')
[0.055571794509887695] Updated in round 7! max:(0.375, 'C#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.0779416561126709] Updated in round 8! max:(0.375, 'C#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.08005499839782715] Updated in round 9! max:(0.475, 'C(#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.12129044532775879] Updated in round 10! max:(0.475, 'C(#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.12337493896484375] Updated in round 11! max:(0.475, 'C(#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.12561416625976562] Updated in round 12! max:(0.475, 'C(#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.12778615951538086] Updated in round 13! max:(0.475, 'C(#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.12995362281799316] Updated in round 14! max:(0.475, 'C(#Cc1ccc(C#Cc2ccccc2C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.13250207901000977] Updated in round 15! max:(0.5, 'C#Cc1ccccc1C#Cc1ccccc1C#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.17480707168579102] Updated in round 16! max:(0.5, 'C#Cc1ccccc1C#Cc1ccccc1C#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.17745757102966309] Updated in round 17! max:(0.525, 'C(#Cc1ccc2c(c1)C#Cc1ccccc1C#Cc1ccccc1C#C2)c1ccccc1'), min:(-99999, '')
[0.21675372123718262] Updated in round 18! max:(0.525, 'C(#Cc1ccc2c(c1)C#Cc1ccccc1C#Cc1ccccc1C#C2)c1ccccc1'), min:(-99999, '')
[0.21927261352539062] Updated in round 19! max:(0.525, 'C(#Cc1ccc2c(c1)C#Cc1ccccc1C#Cc1ccccc1C#C2)c1ccccc1'), min:(-99999, '')
[0.22167372703552246] Updated in round 20! max:(0.525, 'C(#Cc1ccc2c(c1)C#Cc1ccccc1C#Cc1ccccc1C#C2)c1ccccc1'), min:(-99999, '')
[0.2244720458984375] Updated in round 21! max:(0.55, 'C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.26561570167541504] Updated in round 22! max:(0.55, 'C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.2681691646575928] Updated in round 23! max:(0.55, 'C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.27071523666381836] Updated in round 24! max:(0.55, 'C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.27312493324279785] Updated in round 25! max:(0.55, 'C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.275723934173584] Updated in round 26! max:(0.55, 'C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.278226375579834] Updated in round 27! max:(0.55, 'C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.28133678436279297] Updated in round 28! max:(0.575, 'C=CC#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.3348679542541504] Updated in round 29! max:(0.575, 'C=CC#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.3378119468688965] Updated in round 30! max:(0.575, 'C=CC#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.34145689010620117] Updated in round 31! max:(0.6, 'C=CC(=C)C#Cc1cc2c(cc1C#Cc1ccccc1)C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.40320420265197754] Updated in round 32! max:(0.625, 'C#Cc1c(C#CC(=C)C=C)c(C#Cc2ccccc2)cc2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.4653806686401367] Updated in round 33! max:(0.625, 'C#Cc1c(C#CC(=C)C=C)c(C#Cc2ccccc2)cc2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.4687473773956299] Updated in round 34! max:(0.625, 'C#Cc1c(C#CC(=C)C=C)c(C#Cc2ccccc2)cc2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.47209739685058594] Updated in round 35! max:(0.625, 'C#Cc1c(C#CC(=C)C=C)c(C#Cc2ccccc2)cc2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
[0.47545361518859863] Updated in round 36! max:(0.625, 'C#Cc1c(C#CC(=C)C=C)c(C#Cc2ccccc2)cc2c1C#Cc1ccccc1C#Cc1ccccc1C#C2'), min:(-99999, '')
