[4.792213439941406e-05]Start running EvoMol from [H][H]...
[0.0004086494445800781] Updated in round 1! max:(0.06666666666666667, 'C=C'), min:(-99999, '')
[0.001004934310913086] Updated in round 2! max:(0.13333333333333333, 'C=CC=C'), min:(-99999, '')
[0.0026679039001464844] Updated in round 3! max:(0.2, 'C=CC=CC=C'), min:(-99999, '')
[0.005021095275878906] Updated in round 4! max:(0.26666666666666666, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.00875401496887207] Updated in round 5! max:(0.3333333333333333, 'C=c1ccccc1=C'), min:(-99999, '')
[0.013037443161010742] Updated in round 6! max:(0.4, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.01816582679748535] Updated in round 7! max:(0.4666666666666667, 'C=Cc1ccc(C=C)c(=C)c1=C'), min:(-99999, '')
[0.025835752487182617] Updated in round 8! max:(0.5333333333333333, 'C=Cc1cc(C=C)c(=C)c(=C)c1C=C'), min:(-99999, '')
[0.03514552116394043] Updated in round 9! max:(0.6, 'C=Cc1cc2ccccc2c(=C)c1=C'), min:(-99999, '')
[0.04513883590698242] Updated in round 10! max:(0.6, 'C=Cc1cc2ccccc2c(=C)c1=C'), min:(-99999, '')
[0.04794001579284668] Updated in round 11! max:(0.6666666666666666, 'C=CC=Cc1cc2ccccc2c(=C)c1=C'), min:(-99999, '')
[0.06142306327819824] Updated in round 12! max:(0.6666666666666666, 'C=CC=Cc1cc2ccccc2c(=C)c1=C'), min:(-99999, '')
[0.06313920021057129] Updated in round 13! max:(0.7333333333333333, 'C=CC=C(C=C)c1cc2ccccc2c(=C)c1=C'), min:(-99999, '')
[0.07993888854980469] Updated in round 14! max:(0.8, 'C=CC=C(C=C)c1cc2ccccc2c(=CC=C)c1=C'), min:(-99999, '')
[0.10041952133178711] Updated in round 15! max:(0.8, 'C=CC=C(C=C)c1cc2ccccc2c(=CC=C)c1=C'), min:(-99999, '')
[0.10254573822021484] Updated in round 16! max:(0.8666666666666667, 'C=CC=c1cccc2c(=CC=C)c3ccccc3cc12'), min:(-99999, '')
[0.12629389762878418] Updated in round 17! max:(0.9333333333333333, 'C=CC=c1cccc2c1cc1cccc3cccc2c31'), min:(-99999, '')
[0.1517643928527832] Updated in round 18! max:(0.9333333333333333, 'C=CC=c1cccc2c1cc1cccc3cccc2c31'), min:(-99999, '')
[0.15386295318603516] Updated in round 19! max:(0.9333333333333333, 'C=CC=c1cccc2c1cc1cccc3cccc2c31'), min:(-99999, '')
[0.1564502716064453] Updated in round 20! max:(0.9333333333333333, 'C=CC=c1cccc2c1cc1cccc3cccc2c31'), min:(-99999, '')
[0.15864038467407227] Updated in round 21! max:(0.9333333333333333, 'C=CC=c1cccc2c1cc1cccc3cccc2c31'), min:(-99999, '')
[0.16049885749816895] Updated in round 22! max:(0.9333333333333333, 'C=CC=c1cccc2c1cc1cccc3cccc2c31'), min:(-99999, '')
[0.1625499725341797] Updated in round 23! max:(0.9333333333333333, 'C=CC=c1cccc2c1cc1cccc3cccc2c31'), min:(-99999, '')
[0.16455388069152832] Reproduced in round 24!!
