[6.67572021484375e-05]Start running EvoMol from [H][H]...
[0.0007040500640869141] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.0015337467193603516] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.0038242340087890625] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.04449319839477539] Updated in round 4! max:(0.10810810810810811, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.07312607765197754] Updated in round 5! max:(0.13513513513513514, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.07771635055541992] Updated in round 6! max:(0.13513513513513514, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.1372241973876953] Updated in round 7! max:(0.16216216216216217, 'C=CC=CC=CC=CC=CC=C'), min:(-99999, '')
[0.23282599449157715] Updated in round 8! max:(0.1891891891891892, 'C=CC=CC=c1ccccc1=C'), min:(-99999, '')
[0.24124813079833984] Updated in round 9! max:(0.21621621621621623, 'C=CC=CC=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.25103330612182617] Updated in round 10! max:(0.21621621621621623, 'C=CC=CC=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.2527046203613281] Updated in round 11! max:(0.21621621621621623, 'C=CC=CC=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.2548997402191162] Updated in round 12! max:(0.24324324324324326, 'C=CC(=C)C=CC=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.2669355869293213] Updated in round 13! max:(0.2702702702702703, 'C=CC(=C)C=CC=c1cc(C=C)c(C=C)cc1=C'), min:(-99999, '')
[0.28173017501831055] Updated in round 14! max:(0.2972972972972973, 'C=CC=c1cc(C=C)c(C=C)cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.30030059814453125] Updated in round 15! max:(0.2972972972972973, 'C=CC=c1cc(C=C)c(C=C)cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.3030548095703125] Updated in round 16! max:(0.32432432432432434, 'C=CC=c1cc2ccccc2cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.3252735137939453] Updated in round 17! max:(0.35135135135135137, 'C=CC=c1cc2ccc(C=C)cc2cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.3523988723754883] Updated in round 18! max:(0.35135135135135137, 'C=CC=c1cc2ccc(C=C)cc2cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.3563363552093506] Updated in round 19! max:(0.35135135135135137, 'C=CC=c1cc2ccc(C=C)cc2cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.35965466499328613] Updated in round 20! max:(0.35135135135135137, 'C=CC=c1cc2ccc(C=C)cc2cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.36246204376220703] Updated in round 21! max:(0.35135135135135137, 'C=CC=c1cc2ccc(C=C)cc2cc1=CC=CC(=C)C=C'), min:(-99999, '')
[0.36636996269226074] Updated in round 22! max:(0.35135135135135137, 'C=CC=c1cc2ccc(C=C)cc2cc1=CC=CC(=C)C=C'), min:(-99999, '')
