[5.1975250244140625e-05]Start running EvoMol from [H][H]...
[0.0007269382476806641] Updated in round 1! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.007077693939208984] Updated in round 2! max:(0.36363636363636365, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.024287700653076172] Updated in round 3! max:(0.4090909090909091, 'C=Cc1cccc(-c2ccccc2)c1'), min:(-99999, '')
[0.04436445236206055] Updated in round 4! max:(0.45454545454545453, 'C=Cc1cccc(-c2ccccc2)c1C=C'), min:(-99999, '')
[0.06743597984313965] Updated in round 5! max:(0.6363636363636364, 'C=Cc1cccc(-c2ccccc2)c1C(=C)c1ccccc1'), min:(-99999, '')
[0.11319184303283691] Updated in round 6! max:(0.6363636363636364, 'C=Cc1cccc(-c2ccccc2)c1C(=C)c1ccccc1'), min:(-99999, '')
[0.11633491516113281] Updated in round 7! max:(0.6363636363636364, 'C=Cc1cccc(-c2ccccc2)c1C(=C)c1ccccc1'), min:(-99999, '')
[0.11959147453308105] Updated in round 8! max:(0.7272727272727273, 'C=Cc1ccc2ccc3ccccc3c2c1C(=C)c1ccccc1'), min:(-99999, '')
[0.1739499568939209] Updated in round 9! max:(0.7727272727272727, 'C=Cc1ccccc1C(=C)c1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.2332608699798584] Updated in round 10! max:(0.7727272727272727, 'C=Cc1ccccc1C(=C)c1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.23630785942077637] Updated in round 11! max:(0.7727272727272727, 'C=Cc1ccccc1C(=C)c1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.24086809158325195] Updated in round 12! max:(0.7727272727272727, 'C=Cc1ccccc1C(=C)c1c(C=C)ccc2ccc3ccccc3c12'), min:(-99999, '')
[0.2445206642150879] Updated in round 13! max:(0.8181818181818182, 'C=Cc1ccc2ccc3ccc(C=C)c(C(=C)c4ccccc4C=C)c3c2c1'), min:(-99999, '')
[0.3092176914215088] Updated in round 14! max:(0.8181818181818182, 'C=Cc1ccc2ccc3ccc(C=C)c(C(=C)c4ccccc4C=C)c3c2c1'), min:(-99999, '')
[0.3126382827758789] Updated in round 15! max:(0.8181818181818182, 'C=Cc1ccc2ccc3ccc(C=C)c(C(=C)c4ccccc4C=C)c3c2c1'), min:(-99999, '')
[0.3152596950531006] Updated in round 16! max:(0.8181818181818182, 'C=Cc1ccc2ccc3ccc(C=C)c(C(=C)c4ccccc4C=C)c3c2c1'), min:(-99999, '')
[0.3186664581298828] Updated in round 17! max:(0.8636363636363636, 'C=Cc1cccc2c1C(=C)c1c(C=C)ccc3ccc4ccc(C=C)c-2c4c13'), min:(-99999, '')
