[0.00011920928955078125]Start running EvoMol from [H][H]...
[0.0011963844299316406] Updated in round 1! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.007417201995849609] Updated in round 2! max:(0.13114754098360656, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.02337503433227539] Updated in round 3! max:(0.19672131147540983, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.12100434303283691] Updated in round 4! max:(0.26229508196721313, 'c1ccc(-c2ccc(-c3cccc(-c4ccccc4)c3)cc2)cc1'), min:(-99999, '')
[0.648646354675293] Updated in round 5! max:(0.32786885245901637, 'c1ccc(-c2cccc(-c3ccc(-c4ccccc4)c(-c4ccccc4)c3)c2)cc1'), min:(-99999, '')
[2.190782070159912] Updated in round 6! max:(0.3770491803278688, 'c1ccc(-c2ccc(-c3cccc(-c4ccc5ccccc5c4)c3)cc2-c2ccccc2)cc1'), min:(-99999, '')
[5.405446290969849] Updated in round 7! max:(0.4262295081967213, 'c1ccc(-c2ccc(-c3cccc(-c4ccc5ccc6ccccc6c5c4)c3)cc2-c2ccccc2)cc1'), min:(-99999, '')
[78.93844223022461] Updated in round 8! max:(0.4262295081967213, 'c1ccc(-c2ccc(-c3cccc(-c4ccc5ccc6ccccc6c5c4)c3)cc2-c2ccccc2)cc1'), min:(-99999, '')
[101.96603775024414] Updated in round 9! max:(0.4262295081967213, 'c1ccc(-c2ccc(-c3cccc(-c4ccc5ccc6ccccc6c5c4)c3)cc2-c2ccccc2)cc1'), min:(-99999, '')
[156.91021704673767] Updated in round 10! max:(0.4426229508196721, 'C=Cc1cc(-c2ccc(-c3ccccc3)c(-c3ccccc3)c2)cc(-c2ccc3ccc4ccccc4c3c2)c1'), min:(-99999, '')
[158.3787031173706] Updated in round 11! max:(0.4426229508196721, 'C=Cc1cc(-c2ccc(-c3ccccc3)c(-c3ccccc3)c2)cc(-c2ccc3ccc4ccccc4c3c2)c1'), min:(-99999, '')
[160.3423798084259] Updated in round 12! max:(0.4426229508196721, 'C=Cc1cc(-c2ccc(-c3ccccc3)c(-c3ccccc3)c2)cc(-c2ccc3ccc4ccccc4c3c2)c1'), min:(-99999, '')
[161.32875442504883] Updated in round 13! max:(0.45901639344262296, 'C=Cc1cc(-c2cc(C=C)c(-c3ccccc3)c(-c3ccccc3)c2)cc(-c2ccc3ccc4ccccc4c3c2)c1'), min:(-99999, '')
[162.5299849510193] Updated in round 14! max:(0.47540983606557374, 'C=Cc1cc(-c2cc(C=C)c(-c3ccccc3)c(-c3ccccc3)c2)cc(-c2ccc3ccc4cccc(C=C)c4c3c2)c1'), min:(-99999, '')
[167.0120506286621] Updated in round 15! max:(0.5245901639344263, 'C=Cc1cc(-c2cc(C=C)c(-c3ccc4ccccc4c3)c(-c3ccccc3)c2)cc(-c2ccc3ccc4cccc(C=C)c4c3c2)c1'), min:(-99999, '')
[169.99659156799316] Updated in round 16! max:(0.5245901639344263, 'C=Cc1cc(-c2cc(C=C)c(-c3ccc4ccccc4c3)c(-c3ccccc3)c2)cc(-c2ccc3ccc4cccc(C=C)c4c3c2)c1'), min:(-99999, '')
[199.02005076408386] Updated in round 17! max:(0.5409836065573771, 'C=Cc1cc2cc(c1)-c1ccc3ccc4c(ccc(C=C)c4c3c1)-c1ccc3cc(ccc3c1)-c1c(C=C)cc-2cc1-c1ccccc1'), min:(-99999, '')
[203.75513648986816] Updated in round 18! max:(0.5737704918032787, 'C=Cc1cc2cc(c1)-c1cc(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1ccc(C=C)c3c1ccc1ccc-2cc13'), min:(-99999, '')
[204.87389016151428] Updated in round 19! max:(0.5737704918032787, 'C=Cc1cc2cc(c1)-c1cc(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1ccc(C=C)c3c1ccc1ccc-2cc13'), min:(-99999, '')
[206.59110379219055] Updated in round 20! max:(0.5901639344262295, 'C=Cc1cc2cc(c1)-c1c(C=C)c(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1ccc(C=C)c3c1ccc1ccc-2cc13'), min:(-99999, '')
[207.2832646369934] Updated in round 21! max:(0.5901639344262295, 'C=Cc1cc2cc(c1)-c1c(C=C)c(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1ccc(C=C)c3c1ccc1ccc-2cc13'), min:(-99999, '')
[208.89731860160828] Updated in round 22! max:(0.6229508196721312, 'C=Cc1cc2cc(c1)-c1c(C=C)c(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1cc3ccccc3c3c1ccc1ccc-2cc13'), min:(-99999, '')
[210.16738438606262] Updated in round 23! max:(0.6229508196721312, 'C=Cc1cc2cc(c1)-c1c(C=C)c(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1cc3ccccc3c3c1ccc1ccc-2cc13'), min:(-99999, '')
[214.88291835784912] Updated in round 24! max:(0.6229508196721312, 'C=Cc1cc2cc(c1)-c1c(C=C)c(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1cc3ccccc3c3c1ccc1ccc-2cc13'), min:(-99999, '')
[216.06073307991028] Updated in round 25! max:(0.6229508196721312, 'C=Cc1cc2cc(c1)-c1c(C=C)c(-c3ccccc3)c(c3ccccc13)-c1ccc3cc(ccc3c1)-c1cc3ccccc3c3c1ccc1ccc-2cc13'), min:(-99999, '')
[216.37823748588562] Updated in round 26! max:(0.639344262295082, 'C=Cc1cc2cc(c1)c1c(C=C)c3c4cccc(c4)c4cc(cc5ccc(cc54)c3c3ccccc31)c1cc3ccccc3c3c4cc2ccc4ccc13'), min:(-99999, '')
[217.35845351219177] Updated in round 27! max:(0.639344262295082, 'C=Cc1cc2cc(c1)c1c(C=C)c3c4cccc(c4)c4cc(cc5ccc(cc54)c3c3ccccc31)c1cc3ccccc3c3c4cc2ccc4ccc13'), min:(-99999, '')
[220.6635172367096] Updated in round 28! max:(0.7049180327868853, 'C=Cc1cc2cc(c1)c1c(C=C)c3c4cccc(c4)c4cc(cc5ccc(cc54)c3c3cc(-c4ccccc4)ccc31)c1cc3ccccc3c3c4cc2ccc4ccc13'), min:(-99999, '')
[222.05891489982605] Updated in round 29! max:(0.7213114754098361, 'C=Cc1cc2cc(c1)c1c(C=C)c3c4cccc(c4)c4cc(cc5ccc(cc54)c3c3cc(-c4ccccc4)ccc31)c1cc3cccc4c3c3c1ccc1ccc2c-4c13'), min:(-99999, '')
[223.09017658233643] Updated in round 30! max:(0.7377049180327869, 'C=Cc1cc2cc3c1c1cc(-c4ccccc4)cc4c5c6ccc7cc(cc(c8cccc(c8)c5c(C=C)c3c14)c7c6)c1cc3cccc4c3c3c1ccc1ccc2c-4c13'), min:(-99999, '')
[226.11768865585327] Updated in round 31! max:(0.7540983606557377, 'C=Cc1c2c3cccc(c3)c3cc4cc5ccc(cc53)c2c2cc(-c3ccccc3)c3ccc5cc(cc6c1c2c3c56)c1ccc2ccc3c4cc4cccc5c4c3c2c1-5'), min:(-99999, '')
