[6.4849853515625e-05]Start running EvoMol from [H][H]...
[0.001577615737915039] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.006951570510864258] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.017880678176879883] Updated in round 3! max:(0.32432432432432434, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.038080453872680664] Updated in round 4! max:(0.40540540540540543, 'c1ccc(-c2ccccc2-c2ccc3ccccc3c2)cc1'), min:(-99999, '')
[0.0694267749786377] Updated in round 5! max:(0.43243243243243246, 'C=Cc1cccc(-c2ccc3ccccc3c2)c1-c1ccccc1'), min:(-99999, '')
[0.10924601554870605] Updated in round 6! max:(0.4864864864864865, 'C=Cc1ccc2ccc3c4ccccc4ccc3c2c1-c1ccccc1'), min:(-99999, '')
[0.15074634552001953] Updated in round 7! max:(0.4864864864864865, 'C=Cc1ccc2ccc3c4ccccc4ccc3c2c1-c1ccccc1'), min:(-99999, '')
[0.15717291831970215] Updated in round 8! max:(0.4864864864864865, 'C=Cc1ccc2ccc3c4ccccc4ccc3c2c1-c1ccccc1'), min:(-99999, '')
[0.16353750228881836] Updated in round 9! max:(0.5945945945945946, 'C=Cc1ccc2ccc3c(ccc4cccc(-c5ccccc5)c43)c2c1-c1ccccc1'), min:(-99999, '')
[0.23425555229187012] Updated in round 10! max:(0.6216216216216216, 'C=Cc1ccccc1-c1cccc2ccc3c(ccc4ccc(C=C)c(-c5ccccc5)c43)c12'), min:(-99999, '')
[0.31504130363464355] Updated in round 11! max:(0.6216216216216216, 'C=Cc1ccccc1-c1cccc2ccc3c(ccc4ccc(C=C)c(-c5ccccc5)c43)c12'), min:(-99999, '')
[0.322493314743042] Updated in round 12! max:(0.6216216216216216, 'C=Cc1ccccc1-c1cccc2ccc3c(ccc4ccc(C=C)c(-c5ccccc5)c43)c12'), min:(-99999, '')
[0.32842588424682617] Updated in round 13! max:(0.6216216216216216, 'C=Cc1ccccc1-c1cccc2ccc3c(ccc4ccc(C=C)c(-c5ccccc5)c43)c12'), min:(-99999, '')
[0.33490824699401855] Updated in round 14! max:(0.6216216216216216, 'C=Cc1ccccc1-c1cccc2ccc3c(ccc4ccc(C=C)c(-c5ccccc5)c43)c12'), min:(-99999, '')
[0.34337878227233887] Updated in round 15! max:(0.6486486486486487, 'C=Cc1ccc(C=C)c(-c2cccc3ccc4c(ccc5ccc(C=C)c(-c6ccccc6)c54)c23)c1'), min:(-99999, '')
[0.4348015785217285] Updated in round 16! max:(0.6486486486486487, 'C=Cc1ccc(C=C)c(-c2cccc3ccc4c(ccc5ccc(C=C)c(-c6ccccc6)c54)c23)c1'), min:(-99999, '')
[0.44760560989379883] Updated in round 17! max:(0.6486486486486487, 'C=Cc1ccc(C=C)c(-c2cccc3ccc4c(ccc5ccc(C=C)c(-c6ccccc6)c54)c23)c1'), min:(-99999, '')
[0.45928502082824707] Updated in round 18! max:(0.6756756756756757, 'C=Cc1ccc2ccc3ccc4ccc5c(ccc6ccc(C=C)c(-c7ccccc7)c65)c4c3c2c1'), min:(-99999, '')
[0.5543067455291748] Updated in round 19! max:(0.6756756756756757, 'C=Cc1ccc2ccc3ccc4ccc5c(ccc6ccc(C=C)c(-c7ccccc7)c65)c4c3c2c1'), min:(-99999, '')
[0.5707845687866211] Updated in round 20! max:(0.6756756756756757, 'C=Cc1ccc2ccc3ccc4ccc5c(ccc6ccc(C=C)c(-c7ccccc7)c65)c4c3c2c1'), min:(-99999, '')
[0.5854475498199463] Updated in round 21! max:(0.7027027027027027, 'C=Cc1ccc2ccc3ccc4ccc5c(ccc6ccc(C=C)c(-c7ccccc7C=C)c65)c4c3c2c1'), min:(-99999, '')
[0.6910209655761719] Updated in round 22! max:(0.8108108108108109, 'C=Cc1ccccc1-c1c(C=C)ccc2ccc3c(ccc4ccc5ccc6ccc(C=Cc7ccccc7)cc6c5c43)c12'), min:(-99999, '')
[0.8536961078643799] Updated in round 23! max:(0.8108108108108109, 'C=Cc1ccccc1-c1c(C=C)ccc2ccc3c(ccc4ccc5ccc6ccc(C=Cc7ccccc7)cc6c5c43)c12'), min:(-99999, '')
[0.8700666427612305] Updated in round 24! max:(0.8108108108108109, 'C=Cc1ccccc1-c1c(C=C)ccc2ccc3c(ccc4ccc5ccc6ccc(C=Cc7ccccc7)cc6c5c43)c12'), min:(-99999, '')
[0.882143497467041] Updated in round 25! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.0658326148986816] Updated in round 26! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.088000774383545] Updated in round 27! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.1070635318756104] Updated in round 28! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.1341795921325684] Updated in round 29! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.152115821838379] Updated in round 30! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.1691303253173828] Updated in round 31! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.1816682815551758] Updated in round 32! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.201493501663208] Updated in round 33! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.2117228507995605] Updated in round 34! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.2324409484863281] Updated in round 35! max:(0.8378378378378378, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8ccccc8C=C)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.2592651844024658] Updated in round 36! max:(0.8918918918918919, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8cccc9ccccc89)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.470299243927002] Updated in round 37! max:(0.8918918918918919, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8cccc9ccccc89)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.4863088130950928] Updated in round 38! max:(0.8918918918918919, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8cccc9ccccc89)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.504183292388916] Updated in round 39! max:(0.8918918918918919, 'C=Cc1cccc(C=Cc2ccc3ccc4ccc5ccc6c(ccc7ccc(C=C)c(-c8cccc9ccccc89)c76)c5c4c3c2)c1'), min:(-99999, '')
[1.532994031906128] Updated in round 40! max:(0.918918918918919, 'C=Cc1ccc2ccc3c(ccc4ccc5ccc6ccc7ccc8cccc(C=C)c8c7c6c5c43)c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.7274065017700195] Updated in round 41! max:(0.9459459459459459, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc7c(ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c87)c6c5c4c3c12'), min:(-99999, '')
[1.925133466720581] Updated in round 42! max:(0.9459459459459459, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc7c(ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c87)c6c5c4c3c12'), min:(-99999, '')
[1.9482734203338623] Updated in round 43! max:(0.9459459459459459, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc7c(ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c87)c6c5c4c3c12'), min:(-99999, '')
[1.9586567878723145] Updated in round 44! max:(0.9459459459459459, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc7c(ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c87)c6c5c4c3c12'), min:(-99999, '')
[1.9654810428619385] Updated in round 45! max:(0.9459459459459459, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc7c(ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c87)c6c5c4c3c12'), min:(-99999, '')
[1.9798953533172607] Updated in round 46! max:(0.9459459459459459, 'C=Cc1cccc2ccc3ccc4ccc5ccc6ccc7c(ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c87)c6c5c4c3c12'), min:(-99999, '')
[2.0001213550567627] Updated in round 47! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.2161474227905273] Updated in round 48! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.2339603900909424] Updated in round 49! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.245335578918457] Updated in round 50! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.257596731185913] Updated in round 51! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.280120372772217] Updated in round 52! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.2990121841430664] Updated in round 53! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.3195912837982178] Updated in round 54! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.333653450012207] Updated in round 55! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.347677230834961] Updated in round 56! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.360419988632202] Updated in round 57! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.378401756286621] Updated in round 58! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
[2.3978371620178223] Updated in round 59! max:(0.972972972972973, 'c1cc2ccc3ccc4ccc5ccc6ccc7ccc8c(ccc9ccc%10ccc%11ccc%12ccc(c1)c2c%12c%11c%10c98)c7c6c5c4c3'), min:(-99999, '')
