[0.00011181831359863281]Start running EvoMol from [H][H]...
[0.0022449493408203125] Updated in round 1! max:(0.026490066225165563, 'c1ccccc1'), min:(-99999, '')
[0.012287139892578125] Updated in round 2! max:(0.052980132450331126, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0354464054107666] Updated in round 3! max:(0.06622516556291391, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.05984306335449219] Updated in round 4! max:(0.06622516556291391, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.06489109992980957] Updated in round 5! max:(0.06622516556291391, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.07095766067504883] Updated in round 6! max:(0.0728476821192053, 'C=Cc1ccc2c(ccc3ccccc32)c1'), min:(-99999, '')
[0.10313701629638672] Updated in round 7! max:(0.09271523178807947, 'c1ccc(-c2ccc3c(ccc4ccccc43)c2)cc1'), min:(-99999, '')
[0.15032172203063965] Updated in round 8! max:(0.11920529801324503, 'c1ccc(-c2ccc(-c3ccc4c(ccc5ccccc54)c3)cc2)cc1'), min:(-99999, '')
[0.2249126434326172] Updated in round 9! max:(0.12582781456953643, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.3086235523223877] Updated in round 10! max:(0.12582781456953643, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.3204619884490967] Updated in round 11! max:(0.152317880794702, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.45530080795288086] Updated in round 12! max:(0.16556291390728478, 'C=Cc1cc2c(ccc3ccccc32)cc1-c1ccc(-c2ccc3c(ccc4ccccc43)c2)cc1'), min:(-99999, '')
[0.6155705451965332] Updated in round 13! max:(0.17218543046357615, 'C=Cc1ccc2ccc3cc(-c4ccc(-c5cc6ccc7ccccc7c6cc5C=C)cc4)ccc3c2c1'), min:(-99999, '')
[0.7939832210540771] Updated in round 14! max:(0.17880794701986755, 'C=Cc1ccc2ccc3cc(-c4ccc5c(ccc6cc7c(ccc8ccccc87)cc65)c4)ccc3c2c1'), min:(-99999, '')
[0.9960381984710693] Updated in round 15! max:(0.17880794701986755, 'C=Cc1ccc2ccc3cc(-c4ccc5c(ccc6cc7c(ccc8ccccc87)cc65)c4)ccc3c2c1'), min:(-99999, '')
[1.0165431499481201] Updated in round 16! max:(0.1986754966887417, 'C=Cc1ccc2ccc3cc(-c4ccc5c(ccc6cc7c(ccc8cc9ccccc9cc87)cc65)c4)ccc3c2c1'), min:(-99999, '')
[1.2812933921813965] Updated in round 17! max:(0.1986754966887417, 'C=Cc1ccc2ccc3cc(-c4ccc5c(ccc6cc7c(ccc8cc9ccccc9cc87)cc65)c4)ccc3c2c1'), min:(-99999, '')
[1.3019545078277588] Updated in round 18! max:(0.1986754966887417, 'C=Cc1ccc2ccc3cc(-c4ccc5c(ccc6cc7c(ccc8cc9ccccc9cc87)cc65)c4)ccc3c2c1'), min:(-99999, '')
