[6.794929504394531e-05]Start running EvoMol from [H][H]...
[0.0013439655303955078] Updated in round 1! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.006829977035522461] Updated in round 2! max:(0.21621621621621623, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.0202486515045166] Updated in round 3! max:(0.32432432432432434, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.042798757553100586] Updated in round 4! max:(0.40540540540540543, 'c1ccc(-c2cccc(-c3cccc4ccccc34)c2)cc1'), min:(-99999, '')
[0.07713603973388672] Updated in round 5! max:(0.4594594594594595, 'c1ccc2c(-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.11140227317810059] Updated in round 6! max:(0.4594594594594595, 'c1ccc2c(-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.11577248573303223] Updated in round 7! max:(0.4594594594594595, 'c1ccc2c(-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.11905741691589355] Updated in round 8! max:(0.4594594594594595, 'c1ccc2c(-c3cccc4c3ccc3ccccc34)cccc2c1'), min:(-99999, '')
[0.12382841110229492] Updated in round 9! max:(0.4864864864864865, 'C=Cc1ccc2ccccc2c1-c1cccc2c1ccc1ccccc12'), min:(-99999, '')
[0.16675949096679688] Updated in round 10! max:(0.5945945945945946, 'C=Cc1ccc2cccc(-c3ccccc3)c2c1-c1cccc2c1ccc1ccccc12'), min:(-99999, '')
[0.2375187873840332] Updated in round 11! max:(0.5945945945945946, 'C=Cc1ccc2cccc(-c3ccccc3)c2c1-c1cccc2c1ccc1ccccc12'), min:(-99999, '')
[0.24385404586791992] Updated in round 12! max:(0.5945945945945946, 'C=Cc1ccc2cccc(-c3ccccc3)c2c1-c1cccc2c1ccc1ccccc12'), min:(-99999, '')
[0.2511882781982422] Updated in round 13! max:(0.5945945945945946, 'C=Cc1ccc2cccc(-c3ccccc3)c2c1-c1cccc2c1ccc1ccccc12'), min:(-99999, '')
[0.25861573219299316] Updated in round 14! max:(0.5945945945945946, 'C=Cc1ccc2cccc(-c3ccccc3)c2c1-c1cccc2c1ccc1ccccc12'), min:(-99999, '')
[0.26525378227233887] Updated in round 15! max:(0.6216216216216216, 'C=Cc1ccc2ccc3c(-c4c(C=C)ccc5cccc(-c6ccccc6)c45)cccc3c2c1'), min:(-99999, '')
[0.34819793701171875] Updated in round 16! max:(0.6216216216216216, 'C=Cc1ccc2ccc3c(-c4c(C=C)ccc5cccc(-c6ccccc6)c45)cccc3c2c1'), min:(-99999, '')
[0.3595705032348633] Updated in round 17! max:(0.6486486486486487, 'C=Cc1cccc(-c2cccc3ccc(C=C)c(-c4cccc5c4ccc4ccc(C=C)cc45)c23)c1'), min:(-99999, '')
[0.4540233612060547] Updated in round 18! max:(0.6486486486486487, 'C=Cc1cccc(-c2cccc3ccc(C=C)c(-c4cccc5c4ccc4ccc(C=C)cc45)c23)c1'), min:(-99999, '')
[0.4651448726654053] Updated in round 19! max:(0.6756756756756757, 'C=CC(=C)c1cccc(-c2cccc3ccc(C=C)c(-c4cccc5c4ccc4ccc(C=C)cc45)c23)c1'), min:(-99999, '')
[0.5691201686859131] Updated in round 20! max:(0.7027027027027027, 'C=CC(=C)c1cccc(-c2cccc3ccc(C=C)c(-c4cccc5c4ccc4ccc(C=C)c(C=C)c45)c23)c1'), min:(-99999, '')
[0.6830916404724121] Updated in round 21! max:(0.7027027027027027, 'C=CC(=C)c1cccc(-c2cccc3ccc(C=C)c(-c4cccc5c4ccc4ccc(C=C)c(C=C)c45)c23)c1'), min:(-99999, '')
[0.6955037117004395] Updated in round 22! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.8234302997589111] Updated in round 23! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.8369035720825195] Updated in round 24! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.8497581481933594] Updated in round 25! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.8610725402832031] Updated in round 26! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.8752028942108154] Updated in round 27! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.8872971534729004] Updated in round 28! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.8986411094665527] Updated in round 29! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.9117000102996826] Updated in round 30! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.9268429279327393] Updated in round 31! max:(0.7567567567567568, 'C=CC(=C)c1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6c5ccc5ccc(C=C)c(C=C)c56)c4c3c2c1'), min:(-99999, '')
[0.937960147857666] Updated in round 32! max:(0.7837837837837838, 'C=Cc1cc(=C)c2c(C=C)ccc3ccc4c(cccc4c32)c2c(C=C)ccc3ccc4ccc5ccc1cc5c4c32'), min:(-99999, '')
[1.0733819007873535] Updated in round 33! max:(0.7837837837837838, 'C=Cc1cc(=C)c2c(C=C)ccc3ccc4c(cccc4c32)c2c(C=C)ccc3ccc4ccc5ccc1cc5c4c32'), min:(-99999, '')
[1.085005521774292] Updated in round 34! max:(0.8108108108108109, 'C=CC=c1cc(C=C)c2ccc3ccc4ccc5ccc(C=C)c(c6cccc7c6ccc6ccc(C=C)c1c67)c5c4c3c2'), min:(-99999, '')
[1.2440509796142578] Updated in round 35! max:(0.8108108108108109, 'C=CC=c1cc(C=C)c2ccc3ccc4ccc5ccc(C=C)c(c6cccc7c6ccc6ccc(C=C)c1c67)c5c4c3c2'), min:(-99999, '')
[1.2560601234436035] Updated in round 36! max:(0.8108108108108109, 'C=CC=c1cc(C=C)c2ccc3ccc4ccc5ccc(C=C)c(c6cccc7c6ccc6ccc(C=C)c1c67)c5c4c3c2'), min:(-99999, '')
[1.2718098163604736] Updated in round 37! max:(0.8108108108108109, 'C=CC=c1cc(C=C)c2ccc3ccc4ccc5ccc(C=C)c(c6cccc7c6ccc6ccc(C=C)c1c67)c5c4c3c2'), min:(-99999, '')
[1.288851261138916] Updated in round 38! max:(0.8108108108108109, 'C=CC=c1cc(C=C)c2ccc3ccc4ccc5ccc(C=C)c(c6cccc7c6ccc6ccc(C=C)c1c67)c5c4c3c2'), min:(-99999, '')
[1.303377628326416] Updated in round 39! max:(0.8378378378378378, 'C=Cc1cc2c(C=C)ccc3ccc4ccc5c(cccc5c4c32)c2c(C=C)ccc3ccc4ccc5ccc1cc5c4c32'), min:(-99999, '')
[1.4652223587036133] Updated in round 40! max:(0.8378378378378378, 'C=Cc1cc2c(C=C)ccc3ccc4ccc5c(cccc5c4c32)c2c(C=C)ccc3ccc4ccc5ccc1cc5c4c32'), min:(-99999, '')
[1.4774563312530518] Updated in round 41! max:(0.8648648648648649, 'C=CC(=C)c1cc2c(C=C)ccc3ccc4ccc5c(cccc5c4c32)c2c(C=C)ccc3ccc4ccc5ccc1cc5c4c32'), min:(-99999, '')
[1.6538076400756836] Updated in round 42! max:(0.8648648648648649, 'C=CC(=C)c1cc2c(C=C)ccc3ccc4ccc5c(cccc5c4c32)c2c(C=C)ccc3ccc4ccc5ccc1cc5c4c32'), min:(-99999, '')
[1.6607718467712402] Updated in round 43! max:(0.8648648648648649, 'C=CC(=C)c1cc2c(C=C)ccc3ccc4ccc5c(cccc5c4c32)c2c(C=C)ccc3ccc4ccc5ccc1cc5c4c32'), min:(-99999, '')
[1.6738991737365723] Updated in round 44! max:(0.8918918918918919, 'C=CC=Cc1ccc2ccc3ccc4c5cccc4c3c2c1cc(C(=C)C=C)c1ccc2ccc3ccc4ccc(C=C)c5c4c3c2c1'), min:(-99999, '')
[1.876894474029541] Updated in round 45! max:(0.8918918918918919, 'C=CC=Cc1ccc2ccc3ccc4c5cccc4c3c2c1cc(C(=C)C=C)c1ccc2ccc3ccc4ccc(C=C)c5c4c3c2c1'), min:(-99999, '')
[1.8868484497070312] Updated in round 46! max:(0.8918918918918919, 'C=CC=Cc1ccc2ccc3ccc4c5cccc4c3c2c1cc(C(=C)C=C)c1ccc2ccc3ccc4ccc(C=C)c5c4c3c2c1'), min:(-99999, '')
