[4.601478576660156e-05]Start running EvoMol from [H][H]...
[0.0006124973297119141] Updated in round 1! max:(0.25, 'c1ccccc1'), min:(-99999, '')
[0.004997730255126953] Updated in round 2! max:(0.5, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.01454472541809082] Updated in round 3! max:(0.6875, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.02884507179260254] Updated in round 4! max:(0.75, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.04627251625061035] Updated in round 5! max:(0.75, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.048041343688964844] Updated in round 6! max:(0.75, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.04980611801147461] Updated in round 7! max:(0.75, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.05148029327392578] Updated in round 8! max:(0.75, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.053359031677246094] Updated in round 9! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.0747823715209961] Updated in round 10! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.07650518417358398] Updated in round 11! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.07837152481079102] Updated in round 12! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.0801849365234375] Updated in round 13! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.08193445205688477] Updated in round 14! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.08368277549743652] Updated in round 15! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.08555293083190918] Updated in round 16! max:(0.8125, 'C=Cc1ccc2cccc(-c3ccccc3C=C)c2c1'), min:(-99999, '')
[0.08750319480895996] Updated in round 17! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.10889220237731934] Updated in round 18! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.11075329780578613] Updated in round 19! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.11252117156982422] Updated in round 20! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.11438608169555664] Updated in round 21! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.11622333526611328] Updated in round 22! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.11816716194152832] Updated in round 23! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.11993265151977539] Updated in round 24! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.12173247337341309] Updated in round 25! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.12354874610900879] Updated in round 26! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.1252760887145996] Updated in round 27! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc4c3c2c1'), min:(-99999, '')
[0.12740206718444824] Updated in round 28! max:(0.9375, 'c1cc2ccc3ccc4ccc5ccc1cc5c4c3c2'), min:(-99999, '')
[0.14948630332946777] Updated in round 29! max:(0.9375, 'c1cc2ccc3ccc4ccc5ccc1cc5c4c3c2'), min:(-99999, '')
[0.15034747123718262] Reproduced in round 30!!
