[5.507469177246094e-05]Start running EvoMol from [H][H]...
[0.0009191036224365234] Updated in round 1! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.0052530765533447266] Updated in round 2! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.009993791580200195] Updated in round 3! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.01591324806213379] Updated in round 4! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.017184734344482422] Updated in round 5! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.025865793228149414] Updated in round 6! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.035938262939453125] Updated in round 7! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03719925880432129] Updated in round 8! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03869032859802246] Updated in round 9! max:(0.32142857142857145, 'C=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.05240797996520996] Updated in round 10! max:(0.32142857142857145, 'C=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.05400276184082031] Updated in round 11! max:(0.35714285714285715, 'C=CC(C=C)=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.07034540176391602] Updated in round 12! max:(0.35714285714285715, 'C=CC(C=C)=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.07199835777282715] Updated in round 13! max:(0.39285714285714285, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.09374380111694336] Updated in round 14! max:(0.42857142857142855, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.12091302871704102] Updated in round 15! max:(0.42857142857142855, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.12254071235656738] Updated in round 16! max:(0.42857142857142855, 'C=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.1247854232788086] Updated in round 17! max:(0.4642857142857143, 'C=CC=CC=CC(C=C)=Cc1ccc(C=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.1596667766571045] Updated in round 18! max:(0.5, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.1951158046722412] Updated in round 19! max:(0.5, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.19733452796936035] Updated in round 20! max:(0.5, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.19945669174194336] Updated in round 21! max:(0.5, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.20207905769348145] Updated in round 22! max:(0.5357142857142857, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.24626755714416504] Updated in round 23! max:(0.5357142857142857, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.24851536750793457] Updated in round 24! max:(0.5357142857142857, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.2513463497161865] Updated in round 25! max:(0.5714285714285714, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.3018779754638672] Updated in round 26! max:(0.5714285714285714, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.3045470714569092] Updated in round 27! max:(0.5714285714285714, 'C=CC=CC=CC(C=C)=Cc1ccc(C=c2ccc(=CC(=C)C=C)cc2)cc1'), min:(-99999, '')
[0.3074357509613037] Updated in round 28! max:(0.6071428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3596005439758301] Updated in round 29! max:(0.6071428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.36220502853393555] Updated in round 30! max:(0.6071428571428571, 'C=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.365222692489624] Updated in round 31! max:(0.6428571428571429, 'C=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=CC(=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.4291095733642578] Updated in round 32! max:(0.7142857142857143, 'C=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.512108325958252] Updated in round 33! max:(0.75, 'C=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6115796566009521] Updated in round 34! max:(0.75, 'C=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6155767440795898] Updated in round 35! max:(0.75, 'C=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6196720600128174] Updated in round 36! max:(0.7857142857142857, 'C=CC=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
[0.7346742153167725] Updated in round 37! max:(0.7857142857142857, 'C=CC=CC=CC=CC=c1ccc(=Cc2ccc(C=c3ccc(=Cc4ccccc4)cc3)cc2)cc1'), min:(-99999, '')
