[5.817413330078125e-05]Start running EvoMol from [H][H]...
[0.0019431114196777344] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.0076045989990234375] Updated in round 2! max:(0.08, 'C=CC=C'), min:(-99999, '')
[0.017279386520385742] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.026013851165771484] Updated in round 4! max:(0.16, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.03278350830078125] Updated in round 5! max:(0.16, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.039748191833496094] Updated in round 6! max:(0.2, 'C=CC=CC=CC=CC=C'), min:(-99999, '')
[0.04725289344787598] Updated in round 7! max:(0.24, 'C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.05449628829956055] Updated in round 8! max:(0.24, 'C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.055649518966674805] Updated in round 9! max:(0.24, 'C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.06000566482543945] Updated in round 10! max:(0.28, 'C=CC=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.07581615447998047] Updated in round 11! max:(0.28, 'C=CC=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.09233903884887695] Updated in round 12! max:(0.32, 'C=CC=CC=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.11255025863647461] Updated in round 13! max:(0.32, 'C=CC=CC=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.11426520347595215] Updated in round 14! max:(0.36, 'C=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.13109183311462402] Updated in round 15! max:(0.36, 'C=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.13283538818359375] Updated in round 16! max:(0.4, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.15473103523254395] Updated in round 17! max:(0.4, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.156707763671875] Updated in round 18! max:(0.4, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.15823030471801758] Updated in round 19! max:(0.4, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.1604137420654297] Updated in round 20! max:(0.44, 'C=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C(C=C)C=C'), min:(-99999, '')
[0.186842679977417] Updated in round 21! max:(0.48, 'C=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.2193596363067627] Updated in round 22! max:(0.48, 'C=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.22185873985290527] Updated in round 23! max:(0.52, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.2628629207611084] Updated in round 24! max:(0.52, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.2651848793029785] Updated in round 25! max:(0.52, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.26778221130371094] Updated in round 26! max:(0.52, 'C=CC=CC=CC(C=C)=CC=CC=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.2704794406890869] Updated in round 27! max:(0.56, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.31691789627075195] Updated in round 28! max:(0.56, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.3195209503173828] Updated in round 29! max:(0.56, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.32287144660949707] Updated in round 30! max:(0.6, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=CC=C'), min:(-99999, '')
[0.37940478324890137] Updated in round 31! max:(0.6, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=CC=C'), min:(-99999, '')
[0.3823862075805664] Updated in round 32! max:(0.6, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=CC=C'), min:(-99999, '')
[0.3858301639556885] Updated in round 33! max:(0.6, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=CC=C'), min:(-99999, '')
[0.3888101577758789] Updated in round 34! max:(0.6, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=C(C=C)C=CC=C(C=C)C=CC=CC=C'), min:(-99999, '')
[0.39302587509155273] Updated in round 35! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.4523484706878662] Updated in round 36! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.45517992973327637] Updated in round 37! max:(0.64, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=C(C=C)C=CC=CC=C)cc1'), min:(-99999, '')
[0.45964550971984863] Updated in round 38! max:(0.68, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.5209026336669922] Updated in round 39! max:(0.68, 'C=CC=CC=CC(C=C)=CC=CC(C=C)=c1ccc(=c2ccc(=CC=C)cc2)cc1'), min:(-99999, '')
[0.5245177745819092] Updated in round 40! max:(0.72, 'C=CC=c1ccc(=CC=CC(C=C)=c2ccc(=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.5893375873565674] Updated in round 41! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6656231880187988] Updated in round 42! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6698224544525146] Updated in round 43! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6736166477203369] Updated in round 44! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6769819259643555] Updated in round 45! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6801917552947998] Updated in round 46! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6839132308959961] Updated in round 47! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.6895356178283691] Updated in round 48! max:(0.8, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=c3ccc(=CC=C)cc3)cc2)cc1'), min:(-99999, '')
[0.7764708995819092] Updated in round 49! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.8827369213104248] Updated in round 50! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.8868741989135742] Updated in round 51! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.8911402225494385] Updated in round 52! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.8945176601409912] Updated in round 53! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.8986029624938965] Updated in round 54! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9024841785430908] Updated in round 55! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9057271480560303] Updated in round 56! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9095125198364258] Updated in round 57! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9133765697479248] Updated in round 58! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9172723293304443] Updated in round 59! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9209342002868652] Updated in round 60! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9248900413513184] Updated in round 61! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9284474849700928] Updated in round 62! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9316439628601074] Updated in round 63! max:(0.84, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=CC=CC=C1'), min:(-99999, '')
[0.9362733364105225] Updated in round 64! max:(0.88, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[1.0532474517822266] Updated in round 65! max:(0.88, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[1.0579509735107422] Updated in round 66! max:(0.92, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[1.1847765445709229] Updated in round 67! max:(0.92, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[1.1886577606201172] Updated in round 68! max:(0.92, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[1.1928150653839111] Updated in round 69! max:(0.92, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[1.1978936195373535] Updated in round 70! max:(0.92, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=C(C=C)C=CC=c2ccc(cc2)=CC=C1'), min:(-99999, '')
