[6.866455078125e-05]Start running EvoMol from [H][H]...
[0.0007872581481933594] Updated in round 1! max:(0.02702702702702703, 'C=C'), min:(-99999, '')
[0.0015091896057128906] Updated in round 2! max:(0.05405405405405406, 'C=CC=C'), min:(-99999, '')
[0.0035877227783203125] Updated in round 3! max:(0.08108108108108109, 'C=CC=CC=C'), min:(-99999, '')
[0.0067784786224365234] Updated in round 4! max:(0.10810810810810811, 'c1ccccc1'), min:(-99999, '')
[0.011732816696166992] Updated in round 5! max:(0.13513513513513514, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01575636863708496] Updated in round 6! max:(0.16216216216216217, 'C=Cc1cccc(C=C)c1'), min:(-99999, '')
[0.0204312801361084] Updated in round 7! max:(0.1891891891891892, 'C=Cc1cccc(C=C)c1C=C'), min:(-99999, '')
[0.027748823165893555] Updated in round 8! max:(0.21621621621621623, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.03380084037780762] Updated in round 9! max:(0.24324324324324326, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.04231548309326172] Updated in round 10! max:(0.2702702702702703, 'C=CC(=C)c1cccc2cc(C=C)ccc12'), min:(-99999, '')
[0.05314517021179199] Updated in round 11! max:(0.2972972972972973, 'C=CC=Cc1ccc2c(C(=C)C=C)cccc2c1'), min:(-99999, '')
[0.06825804710388184] Updated in round 12! max:(0.32432432432432434, 'C=CC=Cc1ccc2c(C(=C)C=C)cccc2c1C=C'), min:(-99999, '')
[0.08716607093811035] Updated in round 13! max:(0.35135135135135137, 'C=CC=Cc1ccc2c(C(=C)C=C)cccc2c1C=CC=C'), min:(-99999, '')
[0.11139130592346191] Updated in round 14! max:(0.3783783783783784, 'C=CC=Cc1ccc2c(C(=C)C=C)c(C=C)ccc2c1C=CC=C'), min:(-99999, '')
[0.13979768753051758] Updated in round 15! max:(0.40540540540540543, 'C=CC=CC=Cc1c(C=CC=C)ccc2c(C(=C)C=C)c(C=C)ccc12'), min:(-99999, '')
[0.175795316696167] Updated in round 16! max:(0.43243243243243246, 'C=CC=CC=c1c(=C)ccc2ccc3c(C(=C)C=C)c(C=C)ccc3c12'), min:(-99999, '')
[0.20885372161865234] Updated in round 17! max:(0.43243243243243246, 'C=CC=CC=c1c(=C)ccc2ccc3c(C(=C)C=C)c(C=C)ccc3c12'), min:(-99999, '')
[0.21565604209899902] Updated in round 18! max:(0.43243243243243246, 'C=CC=CC=c1c(=C)ccc2ccc3c(C(=C)C=C)c(C=C)ccc3c12'), min:(-99999, '')
[0.223724365234375] Updated in round 19! max:(0.43243243243243246, 'C=CC=CC=c1c(=C)ccc2ccc3c(C(=C)C=C)c(C=C)ccc3c12'), min:(-99999, '')
[0.22962284088134766] Updated in round 20! max:(0.43243243243243246, 'C=CC=CC=c1c(=C)ccc2ccc3c(C(=C)C=C)c(C=C)ccc3c12'), min:(-99999, '')
