[5.817413330078125e-05]Start running EvoMol from [H][H]...
[0.0008280277252197266] Updated in round 1! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.005501985549926758] Updated in round 2! max:(0.2, 'C=Cc1ccccc1'), min:(-99999, '')
[0.011590957641601562] Updated in round 3! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.02387690544128418] Updated in round 4! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.025239229202270508] Updated in round 5! max:(0.36, 'C=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.0294497013092041] Updated in round 6! max:(0.4, 'C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.04516458511352539] Updated in round 7! max:(0.4, 'C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.05138134956359863] Updated in round 8! max:(0.44, 'C=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.07281351089477539] Updated in round 9! max:(0.44, 'C=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.0744028091430664] Updated in round 10! max:(0.44, 'C=CC=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.08002591133117676] Updated in round 11! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.10708951950073242] Updated in round 12! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.10872554779052734] Updated in round 13! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.11039328575134277] Updated in round 14! max:(0.48, 'C=CC(=C)C=CC=C(c1ccccc1)c1ccccc1'), min:(-99999, '')
[0.11255598068237305] Updated in round 15! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.13612675666809082] Updated in round 16! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.1378469467163086] Updated in round 17! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.1395549774169922] Updated in round 18! max:(0.52, 'C=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.14147543907165527] Updated in round 19! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.17142534255981445] Updated in round 20! max:(0.56, 'C=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
[0.17360258102416992] Updated in round 21! max:(0.6, 'C=CC=CC=c1ccc(=C(c2ccccc2)c2ccccc2)cc1'), min:(-99999, '')
