[0.000125885009765625]Start running EvoMol from [H][H]...
[0.0008127689361572266] Updated in round 1! max:(0.01639344262295082, 'C=C'), min:(-99999, '')
[0.0016667842864990234] Updated in round 2! max:(0.03278688524590164, 'C=CC=C'), min:(-99999, '')
[0.0037293434143066406] Updated in round 3! max:(0.04918032786885246, 'C=CC=CC=C'), min:(-99999, '')
[0.006873607635498047] Updated in round 4! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.012485504150390625] Updated in round 5! max:(0.08196721311475409, 'C=c1ccccc1=C'), min:(-99999, '')
[0.017023801803588867] Updated in round 6! max:(0.09836065573770492, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.023355960845947266] Updated in round 7! max:(0.11475409836065574, 'C=c1cccc2c1=CC=C2'), min:(-99999, '')
[0.02951502799987793] Updated in round 8! max:(0.13114754098360656, 'C=Cc1cc2c(c(=C)c1)=CC=C2'), min:(-99999, '')
[0.03990340232849121] Updated in round 9! max:(0.14754098360655737, 'C=CC(=C)c1cc2c(c(=C)c1)=CC=C2'), min:(-99999, '')
[0.05255484580993652] Updated in round 10! max:(0.16393442622950818, 'C=CC=CC(=C)c1cc2c(c(=C)c1)=CC=C2'), min:(-99999, '')
[0.08526611328125] Updated in round 11! max:(0.18032786885245902, 'C=CC=CC(=CC=C)c1cc2c(c(=C)c1)=CC=C2'), min:(-99999, '')
[0.1533524990081787] Updated in round 12! max:(0.19672131147540983, 'C=c1ccc(-c2cc3c(c(=C)c2)=CC=C3)cc1=C'), min:(-99999, '')
[0.21344375610351562] Updated in round 13! max:(0.21311475409836064, 'C=Cc1c(-c2cc3c(c(=C)c2)=CC=C3)ccc(=C)c1=C'), min:(-99999, '')
[0.24290132522583008] Updated in round 14! max:(0.22950819672131148, 'C=Cc1cc(=C)c(=C)c(C=C)c1-c1cc2c(c(=C)c1)=CC=C2'), min:(-99999, '')
[0.2723720073699951] Updated in round 15! max:(0.2459016393442623, 'C=Cc1cc(=C)c2c(c1-c1cc3c(c(=C)c1)=CC=C3)C=CC=2'), min:(-99999, '')
[0.29735279083251953] Updated in round 16! max:(0.26229508196721313, 'C=CC=c1cc(C=C)c(-c2cc3c(c(=C)c2)=CC=C3)c2c1=CC=C2'), min:(-99999, '')
[0.4879341125488281] Updated in round 17! max:(0.26229508196721313, 'C=CC=c1cc(C=C)c(-c2cc3c(c(=C)c2)=CC=C3)c2c1=CC=C2'), min:(-99999, '')
[0.6719703674316406] Updated in round 18! max:(0.26229508196721313, 'C=CC=c1cc(C=C)c(-c2cc3c(c(=C)c2)=CC=C3)c2c1=CC=C2'), min:(-99999, '')
[0.7091500759124756] Updated in round 19! max:(0.2786885245901639, 'C=CC=c1cc(C=C)c(-c2cc3c(c(=C)c2)=C(C=C)C=C3)c2c1=CC=C2'), min:(-99999, '')
[0.8174121379852295] Updated in round 20! max:(0.2786885245901639, 'C=CC=c1cc(C=C)c(-c2cc3c(c(=C)c2)=C(C=C)C=C3)c2c1=CC=C2'), min:(-99999, '')
[1.1514887809753418] Updated in round 21! max:(0.2786885245901639, 'C=CC=c1cc(C=C)c(-c2cc3c(c(=C)c2)=C(C=C)C=C3)c2c1=CC=C2'), min:(-99999, '')
[1.2873587608337402] Updated in round 22! max:(0.29508196721311475, 'C=CC=c1cc(C=C)c(-c2cc3c4c(cccc4c2)C=C3)c2c1=CC=C2'), min:(-99999, '')
[1.6744627952575684] Updated in round 23! max:(0.3114754098360656, 'C=Cc1cc2cccc3c2c(c1-c1cc2c4c(cccc4c1)C=C2)C=C3'), min:(-99999, '')
[3.894984245300293] Updated in round 24! max:(0.3114754098360656, 'C=Cc1cc2cccc3c2c(c1-c1cc2c4c(cccc4c1)C=C2)C=C3'), min:(-99999, '')
[6.577300071716309] Updated in round 25! max:(0.32786885245901637, 'C=Cc1cc2cccc3c2c(c1-c1cc2c4c(cccc4c1C=C)C=C2)C=C3'), min:(-99999, '')
[6.673768520355225] Updated in round 26! max:(0.3442622950819672, 'C=CC1=Cc2c(-c3cc4c5c(cccc5c3C=C)C=C4)c(C=C)cc3cccc1c23'), min:(-99999, '')
[12.608821153640747] Updated in round 27! max:(0.36065573770491804, 'C=CC=Cc1cc2cccc3c2c(c1-c1cc2c4c(cccc4c1C=C)C=C2)C=C3C=C'), min:(-99999, '')
[13.012911796569824] Updated in round 28! max:(0.36065573770491804, 'C=CC=Cc1cc2cccc3c2c(c1-c1cc2c4c(cccc4c1C=C)C=C2)C=C3C=C'), min:(-99999, '')
[24.58240032196045] Updated in round 29! max:(0.3770491803278688, 'C=CC=Cc1cc2cccc3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2)C=C3C=C'), min:(-99999, '')
[44.76138424873352] Updated in round 30! max:(0.39344262295081966, 'C=CC=Cc1cc2cccc3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2)C=C3C(=C)C=C'), min:(-99999, '')
[45.81148672103882] Updated in round 31! max:(0.39344262295081966, 'C=CC=Cc1cc2cccc3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2)C=C3C(=C)C=C'), min:(-99999, '')
[65.2637038230896] Updated in round 32! max:(0.4098360655737705, 'C=CC=Cc1cc2cccc3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2C=C)C=C3C(=C)C=C'), min:(-99999, '')
[66.7491135597229] Updated in round 33! max:(0.4262295081967213, 'C=CC(=C)C=Cc1cc2cccc3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2C=C)C=C3C(=C)C=C'), min:(-99999, '')
[129.34997630119324] Updated in round 34! max:(0.4262295081967213, 'C=CC(=C)C=Cc1cc2cccc3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2C=C)C=C3C(=C)C=C'), min:(-99999, '')
[130.2649462223053] Updated in round 35! max:(0.4426229508196721, 'C=CC=C(C=C)C=Cc1cc2cccc3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2C=C)C=C3C(=C)C=C'), min:(-99999, '')
[131.93179631233215] Updated in round 36! max:(0.45901639344262296, 'C=CC=C(C=C)C=Cc1cc2ccc(C=C)c3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2C=C)C=C3C(=C)C=C'), min:(-99999, '')
[295.41714239120483] Updated in round 37! max:(0.45901639344262296, 'C=CC=C(C=C)C=Cc1cc2ccc(C=C)c3c2c(c1-c1cc2c4c(ccc5c4c1C=C5)C=C2C=C)C=C3C(=C)C=C'), min:(-99999, '')
[298.3381745815277] Updated in round 38! max:(0.47540983606557374, 'C=CC(=C)C1=Cc2c(-c3cc4c5c(ccc6c5c3C=C6)C=C4C=C)c3ccc(C=C)cc(=C)c4cc(C=C)c1c2c4c3'), min:(-99999, '')
[401.54656052589417] Updated in round 39! max:(0.4918032786885246, 'C=CC=CC1=Cc2ccc3c4c(c(-c5c6c7c(c(C=C)cc8c(=C)cc(C=C)ccc5cc78)C(C(=C)C=C)=C6)cc1c24)C=C3'), min:(-99999, '')
