[6.127357482910156e-05]Start running EvoMol from [H][H]...
[0.0020465850830078125] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.010108709335327148] Updated in round 2! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.018451690673828125] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.021831274032592773] Updated in round 4! max:(0.16, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.03496265411376953] Updated in round 5! max:(0.2, 'C=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.04481053352355957] Updated in round 6! max:(0.24, 'C=CC=CC=CC=C(C=C)C=C'), min:(-99999, '')
[0.05493950843811035] Updated in round 7! max:(0.28, 'C=CC=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.06750249862670898] Updated in round 8! max:(0.28, 'C=CC=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.06952190399169922] Updated in round 9! max:(0.28, 'C=CC=CC=CC=C(C=C)C=CC=C'), min:(-99999, '')
[0.07113766670227051] Updated in round 10! max:(0.32, 'C=CC=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.08432722091674805] Updated in round 11! max:(0.32, 'C=CC=CC=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.08588075637817383] Updated in round 12! max:(0.36, 'C=CC=C(C=C)C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.10225653648376465] Updated in round 13! max:(0.36, 'C=CC=C(C=C)C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.10427141189575195] Updated in round 14! max:(0.4, 'C=CC=CC=C(C=C)C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.1261615753173828] Updated in round 15! max:(0.4, 'C=CC=CC=C(C=C)C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.12793231010437012] Updated in round 16! max:(0.4, 'C=CC=CC=C(C=C)C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.12964534759521484] Updated in round 17! max:(0.4, 'C=CC=CC=C(C=C)C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.13242506980895996] Updated in round 18! max:(0.44, 'C=CC=CC=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.15927600860595703] Updated in round 19! max:(0.44, 'C=CC=CC=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.16214942932128906] Updated in round 20! max:(0.44, 'C=CC=CC=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.16435980796813965] Updated in round 21! max:(0.48, 'C=CC(=C)C=CC=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
