[4.458427429199219e-05]Start running EvoMol from [H][H]...
[0.0003647804260253906] Updated in round 1! max:(0.08333333333333333, 'C=C'), min:(-99999, '')
[0.0009119510650634766] Updated in round 2! max:(0.16666666666666666, 'C=CC=C'), min:(-99999, '')
[0.0022187232971191406] Updated in round 3! max:(0.25, 'C=CC=CC=C'), min:(-99999, '')
[0.004185676574707031] Updated in round 4! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.007357358932495117] Updated in round 5! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.009884357452392578] Updated in round 6! max:(0.5, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.01362919807434082] Updated in round 7! max:(0.5833333333333334, 'C=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.01918172836303711] Updated in round 8! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.02410888671875] Updated in round 9! max:(0.75, 'C=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.030605316162109375] Updated in round 10! max:(0.8333333333333334, 'C=CC=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.03927779197692871] Updated in round 11! max:(0.8333333333333334, 'C=CC=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.04051089286804199] Updated in round 12! max:(0.8333333333333334, 'C=CC=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.041900634765625] Updated in round 13! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.051476240158081055] Updated in round 14! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.052857398986816406] Updated in round 15! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.054236412048339844] Updated in round 16! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.05553698539733887] Updated in round 17! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.05682015419006348] Updated in round 18! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.05805611610412598] Updated in round 19! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.05935096740722656] Updated in round 20! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.06017351150512695] Reproduced in round 21!!
