[7.05718994140625e-05]Start running EvoMol from [H][H]...
[0.0011951923370361328] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.0027184486389160156] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.006270170211791992] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.010804414749145508] Updated in round 4! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.019025325775146484] Updated in round 5! max:(0.10204081632653061, 'C=Cc1ccccc1'), min:(-99999, '')
[0.025710105895996094] Updated in round 6! max:(0.12244897959183673, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.03354144096374512] Updated in round 7! max:(0.14285714285714285, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.047084808349609375] Updated in round 8! max:(0.16326530612244897, 'C=CC=C(C=C)C=Cc1ccccc1'), min:(-99999, '')
[0.07035112380981445] Updated in round 9! max:(0.16326530612244897, 'C=CC=C(C=C)C=Cc1ccccc1'), min:(-99999, '')
[0.07583069801330566] Updated in round 10! max:(0.1836734693877551, 'C#Cc1ccccc1C=CC(C=C)=CC=C'), min:(-99999, '')
[0.08842253684997559] Updated in round 11! max:(0.1836734693877551, 'C#Cc1ccccc1C=CC(C=C)=CC=C'), min:(-99999, '')
[0.09198403358459473] Updated in round 12! max:(0.20408163265306123, 'C#CC#Cc1ccccc1C=CC(C=C)=CC=C'), min:(-99999, '')
[0.1053307056427002] Updated in round 13! max:(0.20408163265306123, 'C#CC#Cc1ccccc1C=CC(C=C)=CC=C'), min:(-99999, '')
[0.10781311988830566] Updated in round 14! max:(0.20408163265306123, 'C#CC#Cc1ccccc1C=CC(C=C)=CC=C'), min:(-99999, '')
[0.11081910133361816] Updated in round 15! max:(0.22448979591836735, 'C#CC#Cc1ccccc1C=C(C=C)C(C=C)=CC=C'), min:(-99999, '')
[0.12742137908935547] Updated in round 16! max:(0.24489795918367346, 'C#CC#Cc1cccc(C=C)c1C=C(C=C)C(C=C)=CC=C'), min:(-99999, '')
[0.1473855972290039] Updated in round 17! max:(0.24489795918367346, 'C#CC#Cc1cccc(C=C)c1C=C(C=C)C(C=C)=CC=C'), min:(-99999, '')
[0.14954853057861328] Updated in round 18! max:(0.2653061224489796, 'C#CC#Cc1ccc(C=C)c(C=C)c1C=C(C=C)C(C=C)=CC=C'), min:(-99999, '')
[0.17252016067504883] Updated in round 19! max:(0.2857142857142857, 'C#CC#Cc1ccc(C=C)c(C=C)c1C=c1ccccc1=CC=C'), min:(-99999, '')
[0.20000410079956055] Updated in round 20! max:(0.30612244897959184, 'C=CC#CC#Cc1ccc(C=C)c(C=C)c1C=c1ccccc1=CC=C'), min:(-99999, '')
[0.2315514087677002] Updated in round 21! max:(0.32653061224489793, 'C=CC#CC#Cc1ccc2ccccc2c1C=c1ccccc1=CC=C'), min:(-99999, '')
[0.26761603355407715] Updated in round 22! max:(0.3469387755102041, 'C#CC=CC=c1ccccc1=Cc1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.3082294464111328] Updated in round 23! max:(0.3469387755102041, 'C#CC=CC=c1ccccc1=Cc1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.3104288578033447] Updated in round 24! max:(0.3469387755102041, 'C#CC=CC=c1ccccc1=Cc1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
