[0.00010943412780761719]Start running EvoMol from [H][H]...
[0.0011124610900878906] Updated in round 1! max:(0.0136986301369863, 'C=C'), min:(-99999, '')
[0.0020694732666015625] Updated in round 2! max:(0.0273972602739726, 'C=CC=C'), min:(-99999, '')
[0.005337715148925781] Updated in round 3! max:(0.0410958904109589, 'C=CC=CC=C'), min:(-99999, '')
[0.01019144058227539] Updated in round 4! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.01664590835571289] Updated in round 5! max:(0.0684931506849315, 'C=Cc1ccccc1'), min:(-99999, '')
[0.022986412048339844] Updated in round 6! max:(0.0821917808219178, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.032022953033447266] Updated in round 7! max:(0.0958904109589041, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.041243791580200195] Updated in round 8! max:(0.1095890410958904, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.051520347595214844] Updated in round 9! max:(0.1095890410958904, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.056281328201293945] Updated in round 10! max:(0.1232876712328767, 'C=Cc1ccc2ccccc2c1C=C'), min:(-99999, '')
[0.07212257385253906] Updated in round 11! max:(0.1232876712328767, 'C=Cc1ccc2ccccc2c1C=C'), min:(-99999, '')
[0.07607388496398926] Updated in round 12! max:(0.136986301369863, 'c1ccc2c(c1)ccc1ccccc12'), min:(-99999, '')
[0.09325075149536133] Updated in round 13! max:(0.1506849315068493, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.11384987831115723] Updated in round 14! max:(0.1506849315068493, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.11882519721984863] Updated in round 15! max:(0.1643835616438356, 'C=CC(=C)c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.140639066696167] Updated in round 16! max:(0.1643835616438356, 'C=CC(=C)c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.14690876007080078] Updated in round 17! max:(0.1780821917808219, 'C=CC(=C)c1ccc2ccc3cc(C=C)ccc3c2c1'), min:(-99999, '')
[0.173445463180542] Updated in round 18! max:(0.1780821917808219, 'C=CC(=C)c1ccc2ccc3cc(C=C)ccc3c2c1'), min:(-99999, '')
