[6.341934204101562e-05]Start running EvoMol from [H][H]...
[0.0010313987731933594] Updated in round 1! max:(0.025, 'C=C'), min:(-99999, '')
[0.0021343231201171875] Updated in round 2! max:(0.05, 'C=CC=C'), min:(-99999, '')
[0.007053852081298828] Updated in round 3! max:(0.075, 'C=CC=CC=C'), min:(-99999, '')
[0.011543750762939453] Updated in round 4! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.01670980453491211] Updated in round 5! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.020323753356933594] Updated in round 6! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.024959564208984375] Updated in round 7! max:(0.15, 'C=CC#Cc1ccccc1'), min:(-99999, '')
[0.0305330753326416] Updated in round 8! max:(0.175, 'C#Cc1ccccc1C#CC=C'), min:(-99999, '')
[0.03758406639099121] Updated in round 9! max:(0.2, 'C=CC#Cc1ccccc1C#CC=C'), min:(-99999, '')
[0.04612278938293457] Updated in round 10! max:(0.225, 'C#Cc1cccc(C#CC=C)c1C#CC=C'), min:(-99999, '')
[0.05578351020812988] Updated in round 11! max:(0.25, 'C=CC#Cc1cccc(C#CC=C)c1C#CC=C'), min:(-99999, '')
[0.0672905445098877] Updated in round 12! max:(0.275, 'C=CC#Cc1cccc(C#CC=C)c1C#CC(=C)C=C'), min:(-99999, '')
[0.08014202117919922] Updated in round 13! max:(0.3, 'C#Cc1ccc(C#CC=C)c(C#CC(=C)C=C)c1C#CC=C'), min:(-99999, '')
[0.09508156776428223] Updated in round 14! max:(0.325, 'C#Cc1ccc(C#CC(=C)C=C)c(C#CC(=C)C=C)c1C#CC=C'), min:(-99999, '')
[0.11145496368408203] Updated in round 15! max:(0.35, 'C#Cc1cc(C#CC(=C)C=C)c(C#CC(=C)C=C)c(C#CC=C)c1C#C'), min:(-99999, '')
[0.13394546508789062] Updated in round 16! max:(0.375, 'C#Cc1cc(C#CC(=C)C=C)c(C#CC(=C)C=C)c(C#CC=CC=C)c1C#C'), min:(-99999, '')
[0.15624642372131348] Updated in round 17! max:(0.4, 'C#Cc1cc(C#CC(C=C)=CC=C)c(C#CC(=C)C=C)c(C#CC=CC=C)c1C#C'), min:(-99999, '')
[0.18355703353881836] Updated in round 18! max:(0.4, 'C#Cc1cc(C#CC(C=C)=CC=C)c(C#CC(=C)C=C)c(C#CC=CC=C)c1C#C'), min:(-99999, '')
[0.18710088729858398] Updated in round 19! max:(0.425, 'C#Cc1cc(C#CC(C=C)=CC=C)c(C#CC(=C)C=CC=C)c(C#CC=CC=C)c1C#C'), min:(-99999, '')
[0.2214493751525879] Updated in round 20! max:(0.45, 'C#Cc1cc(C#Cc2ccccc2)c(C#CC(=C)C=CC=C)c(C#CC=CC=C)c1C#C'), min:(-99999, '')
[0.2625460624694824] Updated in round 21! max:(0.475, 'C#CC(=CC=C)C(=C)C#Cc1c(C#Cc2ccccc2)cc(C#C)c(C#C)c1C#CC=CC=C'), min:(-99999, '')
[0.30602359771728516] Updated in round 22! max:(0.5, 'C#CC(=CC=C)C(=C)C#Cc1c(C#Cc2ccccc2)cc(C#C)c(C#C)c1C#CC(C=C)=CC=C'), min:(-99999, '')
[0.3550901412963867] Updated in round 23! max:(0.5, 'C#CC(=CC=C)C(=C)C#Cc1c(C#Cc2ccccc2)cc(C#C)c(C#C)c1C#CC(C=C)=CC=C'), min:(-99999, '')
[0.35851621627807617] Updated in round 24! max:(0.5, 'C#CC(=CC=C)C(=C)C#Cc1c(C#Cc2ccccc2)cc(C#C)c(C#C)c1C#CC(C=C)=CC=C'), min:(-99999, '')
[0.3622770309448242] Updated in round 25! max:(0.525, 'C#CC(=CC=C)C(=C)C#Cc1c(C#Cc2ccccc2)cc(C#CC=C)c(C#C)c1C#CC(C=C)=CC=C'), min:(-99999, '')
[0.41784071922302246] Updated in round 26! max:(0.525, 'C#CC(=CC=C)C(=C)C#Cc1c(C#Cc2ccccc2)cc(C#CC=C)c(C#C)c1C#CC(C=C)=CC=C'), min:(-99999, '')
[0.42157602310180664] Updated in round 27! max:(0.525, 'C#CC(=CC=C)C(=C)C#Cc1c(C#Cc2ccccc2)cc(C#CC=C)c(C#C)c1C#CC(C=C)=CC=C'), min:(-99999, '')
