[6.771087646484375e-05]Start running EvoMol from [H][H]...
[0.0018219947814941406] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.009761810302734375] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.028289318084716797] Updated in round 3! max:(0.22448979591836735, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.05692148208618164] Updated in round 4! max:(0.24489795918367346, 'C#Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.08475017547607422] Updated in round 5! max:(0.24489795918367346, 'C#Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.08688640594482422] Updated in round 6! max:(0.2653061224489796, 'C#Cc1ccccc1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.11667418479919434] Updated in round 7! max:(0.2653061224489796, 'C#Cc1ccccc1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.11925745010375977] Updated in round 8! max:(0.2653061224489796, 'C#Cc1ccccc1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1218881607055664] Updated in round 9! max:(0.2653061224489796, 'C#Cc1ccccc1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.12418389320373535] Updated in round 10! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.16804718971252441] Updated in round 11! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.17017364501953125] Updated in round 12! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.17304158210754395] Updated in round 13! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.17484545707702637] Updated in round 14! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1773362159729004] Updated in round 15! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.179443359375] Updated in round 16! max:(0.32653061224489793, 'C#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.18152713775634766] Updated in round 17! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.22756290435791016] Updated in round 18! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.23024368286132812] Updated in round 19! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.2328648567199707] Updated in round 20! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.23590874671936035] Updated in round 21! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.23849797248840332] Updated in round 22! max:(0.3469387755102041, 'C#CC#Cc1ccc2ccccc2c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.24147605895996094] Updated in round 23! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
[0.29567480087280273] Updated in round 24! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
