[7.987022399902344e-05]Start running EvoMol from [H][H]...
[0.01586604118347168] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.021668672561645508] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03280830383300781] Updated in round 3! max:(0.24489795918367346, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.05509018898010254] Updated in round 4! max:(0.32653061224489793, 'c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.09260320663452148] Updated in round 5! max:(0.3469387755102041, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1'), min:(-99999, '')
[0.1386721134185791] Updated in round 6! max:(0.40816326530612246, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.20153260231018066] Updated in round 7! max:(0.4897959183673469, 'C(=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccccc12)c1ccccc1'), min:(-99999, '')
[0.3073577880859375] Updated in round 8! max:(0.5102040816326531, 'C=Cc1ccc2cccc(-c3ccccc3-c3ccccc3-c3ccccc3C=Cc3ccccc3)c2c1'), min:(-99999, '')
[0.42958641052246094] Updated in round 9! max:(0.5918367346938775, 'C=Cc1ccc2cccc(-c3ccccc3-c3ccccc3-c3ccccc3C=Cc3ccccc3)c2c1-c1ccccc1'), min:(-99999, '')
[0.6052606105804443] Updated in round 10! max:(0.6122448979591837, 'C=CC(=Cc1ccccc1)c1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc(C=C)c(-c3ccccc3)c12'), min:(-99999, '')
[0.7945048809051514] Updated in round 11! max:(0.6326530612244898, 'C=CC(=Cc1ccccc1C=C)c1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccc(C=C)c(-c3ccccc3)c12'), min:(-99999, '')
[1.0014843940734863] Updated in round 12! max:(0.673469387755102, 'C=CC(=Cc1ccccc1C=C)c1ccccc1-c1ccccc1-c1cccc2ccc3ccc4ccc(C=C)c(-c5ccccc5)c4c3c12'), min:(-99999, '')
[1.2279353141784668] Updated in round 13! max:(0.673469387755102, 'C=CC(=Cc1ccccc1C=C)c1ccccc1-c1ccccc1-c1cccc2ccc3ccc4ccc(C=C)c(-c5ccccc5)c4c3c12'), min:(-99999, '')
[1.2376675605773926] Updated in round 14! max:(0.673469387755102, 'C=CC(=Cc1ccccc1C=C)c1ccccc1-c1ccccc1-c1cccc2ccc3ccc4ccc(C=C)c(-c5ccccc5)c4c3c12'), min:(-99999, '')
[1.2446181774139404] Updated in round 15! max:(0.673469387755102, 'C=CC(=Cc1ccccc1C=C)c1ccccc1-c1ccccc1-c1cccc2ccc3ccc4ccc(C=C)c(-c5ccccc5)c4c3c12'), min:(-99999, '')
[1.252366542816162] Updated in round 16! max:(0.673469387755102, 'C=CC(=Cc1ccccc1C=C)c1ccccc1-c1ccccc1-c1cccc2ccc3ccc4ccc(C=C)c(-c5ccccc5)c4c3c12'), min:(-99999, '')
