[7.009506225585938e-05]Start running EvoMol from [H][H]...
[0.0015323162078857422] Updated in round 1! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.006500720977783203] Updated in round 2! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.01050567626953125] Updated in round 3! max:(0.15, 'C=CC#Cc1ccccc1'), min:(-99999, '')
[0.01644134521484375] Updated in round 4! max:(0.175, 'C=CC=CC#Cc1ccccc1'), min:(-99999, '')
[0.024387359619140625] Updated in round 5! max:(0.2, 'C#Cc1cccc(C#CC=CC=C)c1'), min:(-99999, '')
[0.0320277214050293] Updated in round 6! max:(0.2, 'C#Cc1cccc(C#CC=CC=C)c1'), min:(-99999, '')
[0.03396272659301758] Updated in round 7! max:(0.225, 'C#Cc1cccc(C#CC(C=C)=CC=C)c1'), min:(-99999, '')
[0.0435025691986084] Updated in round 8! max:(0.225, 'C#Cc1cccc(C#CC(C=C)=CC=C)c1'), min:(-99999, '')
[0.04488229751586914] Updated in round 9! max:(0.225, 'C#Cc1cccc(C#CC(C=C)=CC=C)c1'), min:(-99999, '')
[0.04749250411987305] Updated in round 10! max:(0.25, 'C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.05777573585510254] Updated in round 11! max:(0.25, 'C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.06006169319152832] Updated in round 12! max:(0.275, 'C#Cc1cccc(C#Cc2ccccc2C#C)c1'), min:(-99999, '')
[0.07114696502685547] Updated in round 13! max:(0.375, 'C#Cc1ccccc1C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.09383225440979004] Updated in round 14! max:(0.4, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.11734700202941895] Updated in round 15! max:(0.4, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.11919760704040527] Updated in round 16! max:(0.4, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.12146997451782227] Updated in round 17! max:(0.425, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2C#C)c1'), min:(-99999, '')
[0.1459043025970459] Updated in round 18! max:(0.425, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2C#C)c1'), min:(-99999, '')
[0.14865541458129883] Updated in round 19! max:(0.45, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2C#C)c1C#C'), min:(-99999, '')
[0.17413020133972168] Updated in round 20! max:(0.475, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2C#CC=C)c1C#C'), min:(-99999, '')
[0.20720195770263672] Updated in round 21! max:(0.475, 'C#Cc1ccccc1C#Cc1ccc(C#C)c(C#Cc2ccccc2C#CC=C)c1C#C'), min:(-99999, '')
[0.21007180213928223] Updated in round 22! max:(0.5, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#C)c(C#Cc2ccccc2C#CC=C)c1C#C'), min:(-99999, '')
[0.24553775787353516] Updated in round 23! max:(0.6, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.30530309677124023] Updated in round 24! max:(0.6, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.30855727195739746] Updated in round 25! max:(0.625, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.37694549560546875] Updated in round 26! max:(0.625, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.379941463470459] Updated in round 27! max:(0.625, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.38304829597473145] Updated in round 28! max:(0.625, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.3860599994659424] Updated in round 29! max:(0.625, 'C#Cc1ccccc1C#Cc1cc(C#C)c(C#CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.38960814476013184] Updated in round 30! max:(0.65, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#C)c(C#CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.4615039825439453] Updated in round 31! max:(0.65, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#C)c(C#CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.4651796817779541] Updated in round 32! max:(0.675, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#C)c(C#CC=CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.5517027378082275] Updated in round 33! max:(0.675, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#C)c(C#CC=CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.5548396110534668] Updated in round 34! max:(0.675, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#C)c(C#CC=CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.5585534572601318] Updated in round 35! max:(0.7, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c(C#CC=CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.6546611785888672] Updated in round 36! max:(0.7, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c(C#CC=CC=C)c(C#Cc2ccccc2C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.6586177349090576] Updated in round 37! max:(0.725, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c2c(c1C#Cc1ccccc1)C#Cc1ccccc1C#CC=CC=CC=CC#C2'), min:(-99999, '')
[0.7637588977813721] Updated in round 38! max:(0.725, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c2c(c1C#Cc1ccccc1)C#Cc1ccccc1C#CC=CC=CC=CC#C2'), min:(-99999, '')
[0.7673118114471436] Updated in round 39! max:(0.725, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c2c(c1C#Cc1ccccc1)C#Cc1ccccc1C#CC=CC=CC=CC#C2'), min:(-99999, '')
[0.7708086967468262] Updated in round 40! max:(0.725, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c2c(c1C#Cc1ccccc1)C#Cc1ccccc1C#CC=CC=CC=CC#C2'), min:(-99999, '')
[0.7743120193481445] Updated in round 41! max:(0.725, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c2c(c1C#Cc1ccccc1)C#Cc1ccccc1C#CC=CC=CC=CC#C2'), min:(-99999, '')
[0.7778763771057129] Updated in round 42! max:(0.725, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c2c(c1C#Cc1ccccc1)C#Cc1ccccc1C#CC=CC=CC=CC#C2'), min:(-99999, '')
[0.7814838886260986] Updated in round 43! max:(0.725, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#CC=C)c2c(c1C#Cc1ccccc1)C#Cc1ccccc1C#CC=CC=CC=CC#C2'), min:(-99999, '')
