[5.817413330078125e-05]Start running EvoMol from [H][H]...
[0.0007975101470947266] Updated in round 1! max:(0.17391304347826086, 'c1ccccc1'), min:(-99999, '')
[0.007007122039794922] Updated in round 2! max:(0.30434782608695654, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.019127368927001953] Updated in round 3! max:(0.34782608695652173, 'C=Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.03395247459411621] Updated in round 4! max:(0.4782608695652174, 'C=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.05907154083251953] Updated in round 5! max:(0.4782608695652174, 'C=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.06091022491455078] Updated in round 6! max:(0.4782608695652174, 'C=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.06254220008850098] Updated in round 7! max:(0.4782608695652174, 'C=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.06456780433654785] Updated in round 8! max:(0.4782608695652174, 'C=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.0669858455657959] Updated in round 9! max:(0.4782608695652174, 'C=Cc1ccc2cc3ccccc3cc2c1'), min:(-99999, '')
[0.0693967342376709] Updated in round 10! max:(0.5217391304347826, 'C=Cc1cc2cc3ccccc3cc2cc1C=C'), min:(-99999, '')
[0.09789896011352539] Updated in round 11! max:(0.5217391304347826, 'C=Cc1cc2cc3ccccc3cc2cc1C=C'), min:(-99999, '')
[0.1005406379699707] Updated in round 12! max:(0.6956521739130435, 'C=Cc1cc2cc3ccccc3cc2cc1C=Cc1ccccc1'), min:(-99999, '')
[0.15938997268676758] Updated in round 13! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
[0.22278475761413574] Updated in round 14! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
[0.22524690628051758] Updated in round 15! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
[0.2280256748199463] Updated in round 16! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
[0.23090553283691406] Updated in round 17! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
[0.23388266563415527] Updated in round 18! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
[0.23606014251708984] Updated in round 19! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
[0.2385556697845459] Updated in round 20! max:(0.7391304347826086, 'C=Cc1cccc(C=Cc2cc3cc4ccccc4cc3cc2C=C)c1'), min:(-99999, '')
