[5.364418029785156e-05]Start running EvoMol from [H][H]...
[0.0004439353942871094] Updated in round 1! max:(0.045454545454545456, 'C=C'), min:(-99999, '')
[0.0010609626770019531] Updated in round 2! max:(0.09090909090909091, 'C=CC=C'), min:(-99999, '')
[0.002958059310913086] Updated in round 3! max:(0.13636363636363635, 'C=CC=CC=C'), min:(-99999, '')
[0.005606174468994141] Updated in round 4! max:(0.18181818181818182, 'c1ccccc1'), min:(-99999, '')
[0.010287761688232422] Updated in round 5! max:(0.22727272727272727, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01524043083190918] Updated in round 6! max:(0.2727272727272727, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.022580623626708984] Updated in round 7! max:(0.3181818181818182, 'C=CC(=C)c1ccccc1C=C'), min:(-99999, '')
[0.030747413635253906] Updated in round 8! max:(0.36363636363636365, 'C=c1ccc2ccccc2c1=C'), min:(-99999, '')
[0.039764404296875] Updated in round 9! max:(0.36363636363636365, 'C=c1ccc2ccccc2c1=C'), min:(-99999, '')
[0.041776418685913086] Updated in round 10! max:(0.4090909090909091, 'C=CC=c1ccc2ccccc2c1=C'), min:(-99999, '')
[0.05396223068237305] Updated in round 11! max:(0.45454545454545453, 'C=CC=c1ccc2ccccc2c1=CC=C'), min:(-99999, '')
[0.06861519813537598] Updated in round 12! max:(0.45454545454545453, 'C=CC=c1ccc2ccccc2c1=CC=C'), min:(-99999, '')
[0.07155656814575195] Updated in round 13! max:(0.45454545454545453, 'C=CC=c1ccc2ccccc2c1=CC=C'), min:(-99999, '')
[0.07406735420227051] Updated in round 14! max:(0.45454545454545453, 'C=CC=c1ccc2ccccc2c1=CC=C'), min:(-99999, '')
[0.07705473899841309] Updated in round 15! max:(0.5, 'C=CC=c1ccc2ccc(C=C)cc2c1=CC=C'), min:(-99999, '')
[0.0950934886932373] Updated in round 16! max:(0.5, 'C=CC=c1ccc2ccc(C=C)cc2c1=CC=C'), min:(-99999, '')
[0.09866857528686523] Updated in round 17! max:(0.5454545454545454, 'C=CC=Cc1ccc2ccc(=CC=C)c(=CC=C)c2c1'), min:(-99999, '')
[0.12158751487731934] Updated in round 18! max:(0.5909090909090909, 'C=CC=Cc1ccc2ccc(=CC=C)c(=CC(=C)C=C)c2c1'), min:(-99999, '')
[0.14785027503967285] Updated in round 19! max:(0.5909090909090909, 'C=CC=Cc1ccc2ccc(=CC=C)c(=CC(=C)C=C)c2c1'), min:(-99999, '')
[0.15144014358520508] Updated in round 20! max:(0.5909090909090909, 'C=CC=Cc1ccc2ccc(=CC=C)c(=CC(=C)C=C)c2c1'), min:(-99999, '')
[0.15519356727600098] Updated in round 21! max:(0.6363636363636364, 'C=CC=CC(=C)C=c1c(=CC=C)ccc2ccc(C=CC=C)cc12'), min:(-99999, '')
[0.18777894973754883] Updated in round 22! max:(0.6363636363636364, 'C=CC=CC(=C)C=c1c(=CC=C)ccc2ccc(C=CC=C)cc12'), min:(-99999, '')
