[4.3392181396484375e-05]Start running EvoMol from [H][H]...
[0.0003781318664550781] Updated in round 1! max:(0.0625, 'C=C'), min:(-99999, '')
[0.0009050369262695312] Updated in round 2! max:(0.125, 'C=CC=C'), min:(-99999, '')
[0.002390146255493164] Updated in round 3! max:(0.1875, 'C=CC=CC=C'), min:(-99999, '')
[0.0045812129974365234] Updated in round 4! max:(0.25, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.008024215698242188] Updated in round 5! max:(0.3125, 'C=c1ccccc1=C'), min:(-99999, '')
[0.010601043701171875] Updated in round 6! max:(0.375, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.014151334762573242] Updated in round 7! max:(0.4375, 'C=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.01845693588256836] Updated in round 8! max:(0.5, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.024425506591796875] Updated in round 9! max:(0.5, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.02592635154724121] Updated in round 10! max:(0.5625, 'C=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.031080961227416992] Updated in round 11! max:(0.5625, 'C=c1ccc2ccc(=C)c(=C)c2c1=C'), min:(-99999, '')
[0.032843828201293945] Updated in round 12! max:(0.625, 'C=c1ccc2ccc(=C)c3c2c1=CC=3'), min:(-99999, '')
[0.03861665725708008] Updated in round 13! max:(0.6875, 'C=CC=c1ccc2ccc(=C)c3c2c1=CC=3'), min:(-99999, '')
[0.047170162200927734] Updated in round 14! max:(0.75, 'C=CC=c1ccc2ccc(=CC=C)c3c2c1=CC=3'), min:(-99999, '')
[0.058364152908325195] Updated in round 15! max:(0.8125, 'C=CC=CC=c1ccc2ccc(=CC=C)c3c2c1=CC=3'), min:(-99999, '')
[0.07340240478515625] Updated in round 16! max:(0.8125, 'C=CC=CC=c1ccc2ccc(=CC=C)c3c2c1=CC=3'), min:(-99999, '')
[0.07526373863220215] Updated in round 17! max:(0.8125, 'C=CC=CC=c1ccc2ccc(=CC=C)c3c2c1=CC=3'), min:(-99999, '')
[0.07752728462219238] Updated in round 18! max:(0.875, 'C=CC=CC=c1ccc2ccc3cccc4c3c2c1=C4'), min:(-99999, '')
[0.09212493896484375] Updated in round 19! max:(0.875, 'C=CC=CC=c1ccc2ccc3cccc4c3c2c1=C4'), min:(-99999, '')
[0.09447455406188965] Updated in round 20! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.10677456855773926] Updated in round 21! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.1087195873260498] Updated in round 22! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.11071395874023438] Updated in round 23! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.11281347274780273] Updated in round 24! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.1147150993347168] Reproduced in round 25!!
