[5.602836608886719e-05]Start running EvoMol from [H][H]...
[0.0009582042694091797] Updated in round 1! max:(0.14285714285714285, 'c1ccccc1'), min:(-99999, '')
[0.005236148834228516] Updated in round 2! max:(0.17857142857142858, 'C=Cc1ccccc1'), min:(-99999, '')
[0.010175943374633789] Updated in round 3! max:(0.21428571428571427, 'C=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.016315221786499023] Updated in round 4! max:(0.25, 'C=CC=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.025011777877807617] Updated in round 5! max:(0.2857142857142857, 'C=CC(C=C)=Cc1ccc(C=C)cc1'), min:(-99999, '')
[0.03555440902709961] Updated in round 6! max:(0.32142857142857145, 'C=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.04937005043029785] Updated in round 7! max:(0.32142857142857145, 'C=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.05074262619018555] Updated in round 8! max:(0.32142857142857145, 'C=CC=Cc1ccc(C=C(C=C)C=C)cc1'), min:(-99999, '')
[0.052382469177246094] Updated in round 9! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.07046294212341309] Updated in round 10! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.07196807861328125] Updated in round 11! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.07343053817749023] Updated in round 12! max:(0.35714285714285715, 'C=CC=CC(C=C)=Cc1ccc(C=CC=C)cc1'), min:(-99999, '')
[0.07564830780029297] Updated in round 13! max:(0.5, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.1139986515045166] Updated in round 14! max:(0.5, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.11594319343566895] Updated in round 15! max:(0.5, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.11789202690124512] Updated in round 16! max:(0.5, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.1199502944946289] Updated in round 17! max:(0.5, 'C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.12519598007202148] Updated in round 18! max:(0.5357142857142857, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccccc2)cc1'), min:(-99999, '')
[0.17592883110046387] Updated in round 19! max:(0.5714285714285714, 'C=CC=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.23145747184753418] Updated in round 20! max:(0.6071428571428571, 'C=CC(=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2939796447753906] Updated in round 21! max:(0.6071428571428571, 'C=CC(=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2962229251861572] Updated in round 22! max:(0.6071428571428571, 'C=CC(=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.2995009422302246] Updated in round 23! max:(0.6428571428571429, 'C=CC=C(C=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.3740108013153076] Updated in round 24! max:(0.6428571428571429, 'C=CC=C(C=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.3770737648010254] Updated in round 25! max:(0.6428571428571429, 'C=CC=C(C=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.38005757331848145] Updated in round 26! max:(0.6428571428571429, 'C=CC=C(C=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.3824455738067627] Updated in round 27! max:(0.6428571428571429, 'C=CC=C(C=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.38527560234069824] Updated in round 28! max:(0.6428571428571429, 'C=CC=C(C=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.38786911964416504] Updated in round 29! max:(0.6428571428571429, 'C=CC=C(C=C)C=CC=Cc1ccc(C=C(C=C)C=CC=Cc2ccc(C=C)cc2)cc1'), min:(-99999, '')
[0.3908805847167969] Updated in round 30! max:(0.6785714285714286, 'C=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.4670395851135254] Updated in round 31! max:(0.6785714285714286, 'C=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.4705986976623535] Updated in round 32! max:(0.6785714285714286, 'C=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.4735229015350342] Updated in round 33! max:(0.6785714285714286, 'C=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.47659778594970703] Updated in round 34! max:(0.6785714285714286, 'C=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.47939181327819824] Updated in round 35! max:(0.6785714285714286, 'C=CC=C(C=C)C=CC=Cc1ccc(C=c2ccc(=Cc3ccc(C=C)cc3)cc2)cc1'), min:(-99999, '')
