[5.340576171875e-05]Start running EvoMol from [H][H]...
[0.0007863044738769531] Updated in round 1! max:(0.17391304347826086, 'c1ccccc1'), min:(-99999, '')
[0.006899356842041016] Updated in round 2! max:(0.30434782608695654, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.018596649169921875] Updated in round 3! max:(0.30434782608695654, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.020308732986450195] Updated in round 4! max:(0.34782608695652173, 'C=Cc1ccc2ccccc2c1'), min:(-99999, '')
[0.034929513931274414] Updated in round 5! max:(0.391304347826087, 'C=Cc1ccc2ccc(C=C)cc2c1'), min:(-99999, '')
[0.05188155174255371] Updated in round 6! max:(0.5652173913043478, 'C=Cc1ccc2ccc(C=Cc3ccccc3)cc2c1'), min:(-99999, '')
[0.09081125259399414] Updated in round 7! max:(0.5652173913043478, 'C=Cc1ccc2ccc(C=Cc3ccccc3)cc2c1'), min:(-99999, '')
[0.09288263320922852] Updated in round 8! max:(0.5652173913043478, 'C=Cc1ccc2ccc(C=Cc3ccccc3)cc2c1'), min:(-99999, '')
[0.09537386894226074] Updated in round 9! max:(0.6086956521739131, 'C=CC=Cc1ccc2ccc(C=Cc3ccccc3)cc2c1'), min:(-99999, '')
[0.14116835594177246] Updated in round 10! max:(0.6086956521739131, 'C=CC=Cc1ccc2ccc(C=Cc3ccccc3)cc2c1'), min:(-99999, '')
[0.14377212524414062] Updated in round 11! max:(0.6086956521739131, 'C=CC=Cc1ccc2ccc(C=Cc3ccccc3)cc2c1'), min:(-99999, '')
[0.14705395698547363] Updated in round 12! max:(0.7391304347826086, 'C=CC=Cc1ccc2ccc(C=Cc3ccc4ccccc4c3)cc2c1'), min:(-99999, '')
[0.21279239654541016] Updated in round 13! max:(0.7391304347826086, 'C=CC=Cc1ccc2ccc(C=Cc3ccc4ccccc4c3)cc2c1'), min:(-99999, '')
[0.2159593105316162] Updated in round 14! max:(0.8695652173913043, 'C=CC=Cc1ccc2ccc(C=Cc3ccc4cc5ccccc5cc4c3)cc2c1'), min:(-99999, '')
[0.3082907199859619] Updated in round 15! max:(0.8695652173913043, 'C=CC=Cc1ccc2ccc(C=Cc3ccc4cc5ccccc5cc4c3)cc2c1'), min:(-99999, '')
