[7.581710815429688e-05]Start running EvoMol from [H][H]...
[0.01257634162902832] Updated in round 1! max:(0.018867924528301886, 'C=C'), min:(-99999, '')
[0.013406991958618164] Updated in round 2! max:(0.03773584905660377, 'C=CC=C'), min:(-99999, '')
[0.015577077865600586] Updated in round 3! max:(0.05660377358490566, 'C=CC=CC=C'), min:(-99999, '')
[0.01810908317565918] Updated in round 4! max:(0.07547169811320754, 'c1ccccc1'), min:(-99999, '')
[0.03681778907775879] Updated in round 5! max:(0.09433962264150944, 'C=c1ccccc1=C'), min:(-99999, '')
[0.04071307182312012] Updated in round 6! max:(0.11320754716981132, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.04587197303771973] Updated in round 7! max:(0.1320754716981132, 'C=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.05126190185546875] Updated in round 8! max:(0.1509433962264151, 'C=CC=Cc1c(C=C)ccc(=C)c1=C'), min:(-99999, '')
[0.05873608589172363] Updated in round 9! max:(0.16981132075471697, 'C=CC=Cc1c(C=C)ccc(=C)c1=CC=C'), min:(-99999, '')
[0.06827712059020996] Updated in round 10! max:(0.16981132075471697, 'C=CC=Cc1c(C=C)ccc(=C)c1=CC=C'), min:(-99999, '')
[0.06993913650512695] Updated in round 11! max:(0.16981132075471697, 'C=CC=Cc1c(C=C)ccc(=C)c1=CC=C'), min:(-99999, '')
[0.07253623008728027] Updated in round 12! max:(0.18867924528301888, 'C=CC=CC=c1c(C=CC=C)c(C=C)ccc1=C'), min:(-99999, '')
[0.08597445487976074] Updated in round 13! max:(0.18867924528301888, 'C=CC=CC=c1c(C=CC=C)c(C=C)ccc1=C'), min:(-99999, '')
[0.08855509757995605] Updated in round 14! max:(0.20754716981132076, 'C=CC=CC=c1c(=C)ccc2c(=C)c(=C)ccc12'), min:(-99999, '')
[0.10033631324768066] Updated in round 15! max:(0.20754716981132076, 'C=CC=CC=c1c(=C)ccc2c(=C)c(=C)ccc12'), min:(-99999, '')
[0.10264039039611816] Updated in round 16! max:(0.20754716981132076, 'C=CC=CC=c1c(=C)ccc2c(=C)c(=C)ccc12'), min:(-99999, '')
[0.10506868362426758] Updated in round 17! max:(0.20754716981132076, 'C=CC=CC=c1c(=C)ccc2c(=C)c(=C)ccc12'), min:(-99999, '')
[0.10769081115722656] Updated in round 18! max:(0.20754716981132076, 'C=CC=CC=c1c(=C)ccc2c(=C)c(=C)ccc12'), min:(-99999, '')
[0.11257743835449219] Updated in round 19! max:(0.22641509433962265, 'C=Cc1ccc2c(ccc3c(=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.12535977363586426] Updated in round 20! max:(0.24528301886792453, 'C=CC=Cc1ccc2c(ccc3c(=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.14104223251342773] Updated in round 21! max:(0.24528301886792453, 'C=CC=Cc1ccc2c(ccc3c(=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.1438446044921875] Updated in round 22! max:(0.24528301886792453, 'C=CC=Cc1ccc2c(ccc3c(=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.14699220657348633] Updated in round 23! max:(0.2641509433962264, 'C=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.16840410232543945] Updated in round 24! max:(0.2641509433962264, 'C=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.17132878303527832] Updated in round 25! max:(0.2641509433962264, 'C=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.17453622817993164] Updated in round 26! max:(0.2641509433962264, 'C=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.17695927619934082] Updated in round 27! max:(0.2641509433962264, 'C=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.18089032173156738] Updated in round 28! max:(0.2830188679245283, 'C=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.2101879119873047] Updated in round 29! max:(0.3018867924528302, 'C=CC=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.24601054191589355] Updated in round 30! max:(0.3018867924528302, 'C=CC=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.25202465057373047] Updated in round 31! max:(0.3018867924528302, 'C=CC=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.2589445114135742] Updated in round 32! max:(0.3018867924528302, 'C=CC=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.2645084857940674] Updated in round 33! max:(0.3018867924528302, 'C=CC=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.26995301246643066] Updated in round 34! max:(0.32075471698113206, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C=C)ccc12'), min:(-99999, '')
[0.31070685386657715] Updated in round 35! max:(0.32075471698113206, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C=C)ccc12'), min:(-99999, '')
[0.3148958683013916] Updated in round 36! max:(0.33962264150943394, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.36002659797668457] Updated in round 37! max:(0.33962264150943394, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.36366796493530273] Updated in round 38! max:(0.33962264150943394, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.3672196865081787] Updated in round 39! max:(0.33962264150943394, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.3706393241882324] Updated in round 40! max:(0.33962264150943394, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.37357401847839355] Updated in round 41! max:(0.33962264150943394, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=CC(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.37806200981140137] Updated in round 42! max:(0.3584905660377358, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=C(C=C)C(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.42909884452819824] Updated in round 43! max:(0.3584905660377358, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=C(C=C)C(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.432448148727417] Updated in round 44! max:(0.3584905660377358, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=C(C=C)C(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.4358210563659668] Updated in round 45! max:(0.3584905660377358, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=C(C=C)C(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.43982863426208496] Updated in round 46! max:(0.3584905660377358, 'C=CC=c1c(=C)ccc2c1ccc1cc(C=CC=CC=C(C=C)C(=C)C(=C)C=C)ccc12'), min:(-99999, '')
[0.44398045539855957] Updated in round 47! max:(0.37735849056603776, 'C=CC=C(C=C)C(=C)C(C=C)=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.5080244541168213] Updated in round 48! max:(0.37735849056603776, 'C=CC=C(C=C)C(=C)C(C=C)=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.5117204189300537] Updated in round 49! max:(0.37735849056603776, 'C=CC=C(C=C)C(=C)C(C=C)=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.5152559280395508] Updated in round 50! max:(0.37735849056603776, 'C=CC=C(C=C)C(=C)C(C=C)=CC=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.5196514129638672] Updated in round 51! max:(0.39622641509433965, 'C=CC=C(C=C)C(=C)C(C=C)=CC(C=C)=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.5916354656219482] Updated in round 52! max:(0.39622641509433965, 'C=CC=C(C=C)C(=C)C(C=C)=CC(C=C)=CC=Cc1ccc2c(ccc3c(=CC=C)c(=C)ccc32)c1'), min:(-99999, '')
[0.5960574150085449] Updated in round 53! max:(0.41509433962264153, 'C=CC=C(C=C)C(=C)C(C=C)=Cc1ccc(-c2ccc3c(ccc4c(=CC=C)c(=C)ccc43)c2)cc1'), min:(-99999, '')
[0.6702744960784912] Updated in round 54! max:(0.41509433962264153, 'C=CC=C(C=C)C(=C)C(C=C)=Cc1ccc(-c2ccc3c(ccc4c(=CC=C)c(=C)ccc43)c2)cc1'), min:(-99999, '')
[0.6742396354675293] Updated in round 55! max:(0.41509433962264153, 'C=CC=C(C=C)C(=C)C(C=C)=Cc1ccc(-c2ccc3c(ccc4c(=CC=C)c(=C)ccc43)c2)cc1'), min:(-99999, '')
[0.6846346855163574] Updated in round 56! max:(0.41509433962264153, 'C=CC=C(C=C)C(=C)C(C=C)=Cc1ccc(-c2ccc3c(ccc4c(=CC=C)c(=C)ccc43)c2)cc1'), min:(-99999, '')
[0.6888906955718994] Updated in round 57! max:(0.41509433962264153, 'C=CC=C(C=C)C(=C)C(C=C)=Cc1ccc(-c2ccc3c(ccc4c(=CC=C)c(=C)ccc43)c2)cc1'), min:(-99999, '')
[0.6933836936950684] Updated in round 58! max:(0.4339622641509434, 'C=CC=c1c(=C)ccc2c1ccc1cc(-c3ccc(C=C(C=C)c4ccccc4C=C)cc3)ccc12'), min:(-99999, '')
[0.7733097076416016] Updated in round 59! max:(0.4339622641509434, 'C=CC=c1c(=C)ccc2c1ccc1cc(-c3ccc(C=C(C=C)c4ccccc4C=C)cc3)ccc12'), min:(-99999, '')
[0.7770142555236816] Updated in round 60! max:(0.4339622641509434, 'C=CC=c1c(=C)ccc2c1ccc1cc(-c3ccc(C=C(C=C)c4ccccc4C=C)cc3)ccc12'), min:(-99999, '')
[0.7810461521148682] Updated in round 61! max:(0.4339622641509434, 'C=CC=c1c(=C)ccc2c1ccc1cc(-c3ccc(C=C(C=C)c4ccccc4C=C)cc3)ccc12'), min:(-99999, '')
