[4.38690185546875e-05]Start running EvoMol from [H][H]...
[0.0006592273712158203] Updated in round 1! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.006043910980224609] Updated in round 2! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01276254653930664] Updated in round 3! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.013985395431518555] Updated in round 4! max:(0.5, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.023194313049316406] Updated in round 5! max:(0.5833333333333334, 'C=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.033907175064086914] Updated in round 6! max:(0.6666666666666666, 'C=CC=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.04744577407836914] Updated in round 7! max:(0.6666666666666666, 'C=CC=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.048781394958496094] Updated in round 8! max:(0.6666666666666666, 'C=CC=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.0503687858581543] Updated in round 9! max:(0.6666666666666666, 'C=CC=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.05188870429992676] Updated in round 10! max:(0.75, 'C=CC=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06603240966796875] Updated in round 11! max:(0.75, 'C=CC=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06773495674133301] Updated in round 12! max:(0.8333333333333334, 'C=CC=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.08468031883239746] Updated in round 13! max:(0.8333333333333334, 'C=CC=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.08624386787414551] Updated in round 14! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.1036531925201416] Updated in round 15! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.10522627830505371] Updated in round 16! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.10665583610534668] Updated in round 17! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.1080479621887207] Updated in round 18! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.10944533348083496] Updated in round 19! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.11089324951171875] Updated in round 20! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.1125798225402832] Updated in round 21! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.11408329010009766] Updated in round 22! max:(0.9166666666666666, 'C=CC=CC1=C2C(=Cc3ccccc32)C=C1'), min:(-99999, '')
[0.11460661888122559] Reproduced in round 23!!
