[5.269050598144531e-05]Start running EvoMol from [H][H]...
[0.0006437301635742188] Updated in round 1! max:(0.25, 'c1ccccc1'), min:(-99999, '')
[0.006941795349121094] Updated in round 2! max:(0.5, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.024180889129638672] Updated in round 3! max:(0.5625, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04439043998718262] Updated in round 4! max:(0.625, 'C=C1c2ccccc2-c2ccccc21'), min:(-99999, '')
[0.06332755088806152] Updated in round 5! max:(0.625, 'C=C1c2ccccc2-c2ccccc21'), min:(-99999, '')
[0.06548833847045898] Updated in round 6! max:(0.625, 'C=C1c2ccccc2-c2ccccc21'), min:(-99999, '')
[0.06771135330200195] Updated in round 7! max:(0.75, 'c1ccc2c(c1)-c1cccc3cccc-2c13'), min:(-99999, '')
[0.09293794631958008] Updated in round 8! max:(0.75, 'c1ccc2c(c1)-c1cccc3cccc-2c13'), min:(-99999, '')
[0.09560179710388184] Updated in round 9! max:(0.8125, 'C=Cc1ccc2cccc3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.1257154941558838] Updated in round 10! max:(0.8125, 'C=Cc1ccc2cccc3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.12812280654907227] Updated in round 11! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.16205120086669922] Updated in round 12! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.16457247734069824] Updated in round 13! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.16692185401916504] Updated in round 14! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.16973638534545898] Updated in round 15! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.17195487022399902] Updated in round 16! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.17471575736999512] Updated in round 17! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.17683887481689453] Updated in round 18! max:(0.875, 'C=Cc1ccc2ccc(C=C)c3c2c1-c1ccccc1-3'), min:(-99999, '')
[0.1793971061706543] Updated in round 19! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.21524834632873535] Reproduced in round 20!!
