[6.556510925292969e-05]Start running EvoMol from [H][H]...
[0.0011827945709228516] Updated in round 1! max:(0.02040816326530612, 'C=C'), min:(-99999, '')
[0.0027022361755371094] Updated in round 2! max:(0.04081632653061224, 'C=CC=C'), min:(-99999, '')
[0.005964994430541992] Updated in round 3! max:(0.061224489795918366, 'C=CC=CC=C'), min:(-99999, '')
[0.010867595672607422] Updated in round 4! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.01721930503845215] Updated in round 5! max:(0.10204081632653061, 'C=Cc1ccccc1'), min:(-99999, '')
[0.0232696533203125] Updated in round 6! max:(0.12244897959183673, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.032517194747924805] Updated in round 7! max:(0.14285714285714285, 'C=CC(=C)c1ccccc1C=C'), min:(-99999, '')
[0.041681528091430664] Updated in round 8! max:(0.16326530612244897, 'C=CC=CC(=C)c1ccccc1C=C'), min:(-99999, '')
[0.053440093994140625] Updated in round 9! max:(0.1836734693877551, 'C=CC=CC=CC(=C)c1ccccc1C=C'), min:(-99999, '')
[0.06815958023071289] Updated in round 10! max:(0.20408163265306123, 'C=CC=CC=CC=CC(=C)c1ccccc1C=C'), min:(-99999, '')
[0.08610248565673828] Updated in round 11! max:(0.20408163265306123, 'C=CC=CC=CC=CC(=C)c1ccccc1C=C'), min:(-99999, '')
[0.08984708786010742] Updated in round 12! max:(0.22448979591836735, 'C=CC=CC=CC=CC(=C)c1ccccc1C=CC=C'), min:(-99999, '')
[0.11233329772949219] Updated in round 13! max:(0.22448979591836735, 'C=CC=CC=CC=CC(=C)c1ccccc1C=CC=C'), min:(-99999, '')
[0.11462569236755371] Updated in round 14! max:(0.22448979591836735, 'C=CC=CC=CC=CC(=C)c1ccccc1C=CC=C'), min:(-99999, '')
[0.11726260185241699] Updated in round 15! max:(0.24489795918367346, 'C#Cc1cccc(C=CC=C)c1C(=C)C=CC=CC=CC=C'), min:(-99999, '')
[0.14123129844665527] Updated in round 16! max:(0.24489795918367346, 'C#Cc1cccc(C=CC=C)c1C(=C)C=CC=CC=CC=C'), min:(-99999, '')
[0.14327573776245117] Updated in round 17! max:(0.2653061224489796, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#C)cccc1C=CC=C'), min:(-99999, '')
[0.16899657249450684] Updated in round 18! max:(0.2653061224489796, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#C)cccc1C=CC=C'), min:(-99999, '')
[0.1714024543762207] Updated in round 19! max:(0.2653061224489796, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#C)cccc1C=CC=C'), min:(-99999, '')
[0.17345976829528809] Updated in round 20! max:(0.2653061224489796, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#C)cccc1C=CC=C'), min:(-99999, '')
[0.17512822151184082] Updated in round 21! max:(0.2653061224489796, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#C)cccc1C=CC=C'), min:(-99999, '')
[0.17675423622131348] Updated in round 22! max:(0.2653061224489796, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#C)cccc1C=CC=C'), min:(-99999, '')
[0.1788196563720703] Updated in round 23! max:(0.2857142857142857, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.2082533836364746] Updated in round 24! max:(0.30612244897959184, 'C#CC#Cc1ccc2ccccc2c1C(=C)C(C#C)=CC=CC=CC=C'), min:(-99999, '')
[0.23862981796264648] Updated in round 25! max:(0.30612244897959184, 'C#CC#Cc1ccc2ccccc2c1C(=C)C(C#C)=CC=CC=CC=C'), min:(-99999, '')
[0.24045085906982422] Updated in round 26! max:(0.30612244897959184, 'C#CC#Cc1ccc2ccccc2c1C(=C)C(C#C)=CC=CC=CC=C'), min:(-99999, '')
[0.2427690029144287] Updated in round 27! max:(0.32653061224489793, 'C#CC(=CC=CC=CC=C)C(=C)c1c(C#CC#CC=C)ccc2ccccc12'), min:(-99999, '')
