[4.673004150390625e-05]Start running EvoMol from [H][H]...
[0.0006728172302246094] Updated in round 1! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.0062181949615478516] Updated in round 2! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.01325535774230957] Updated in round 3! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.014497041702270508] Updated in round 4! max:(0.5, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.0241696834564209] Updated in round 5! max:(0.5833333333333334, 'C=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.03514671325683594] Updated in round 6! max:(0.5833333333333334, 'C=CC=Cc1ccccc1C=C'), min:(-99999, '')
[0.03666090965270996] Updated in round 7! max:(0.6666666666666666, 'C=CC(=C)C=Cc1ccccc1C=C'), min:(-99999, '')
[0.049884796142578125] Updated in round 8! max:(0.6666666666666666, 'C=CC(=C)C=Cc1ccccc1C=C'), min:(-99999, '')
[0.051104068756103516] Updated in round 9! max:(0.6666666666666666, 'C=CC(=C)C=Cc1ccccc1C=C'), min:(-99999, '')
[0.05246615409851074] Updated in round 10! max:(0.6666666666666666, 'C=CC(=C)C=Cc1ccccc1C=C'), min:(-99999, '')
[0.05376601219177246] Updated in round 11! max:(0.75, 'C=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06777024269104004] Updated in round 12! max:(0.75, 'C=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.06927752494812012] Updated in round 13! max:(0.75, 'C=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.07049226760864258] Updated in round 14! max:(0.75, 'C=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.07163143157958984] Updated in round 15! max:(0.75, 'C=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.07318449020385742] Updated in round 16! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.09129905700683594] Updated in round 17! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.09277558326721191] Updated in round 18! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.09416580200195312] Updated in round 19! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.09560203552246094] Updated in round 20! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.0968465805053711] Updated in round 21! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.09823417663574219] Updated in round 22! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.09948086738586426] Updated in round 23! max:(0.8333333333333334, 'C=CC=CC(=C)C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.1011350154876709] Updated in round 24! max:(0.9166666666666666, 'C=CC=CC1=CC2=Cc3ccccc3C2=C1'), min:(-99999, '')
[0.11910557746887207] Reproduced in round 25!!
