[0.00010013580322265625]Start running EvoMol from [H][H]...
[0.0033540725708007812] Updated in round 1! max:(0.08333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.008440494537353516] Updated in round 2! max:(0.21621621621621623, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.019263029098510742] Updated in round 3! max:(0.3333333333333333, 'c1ccc2c3ccc(cc3)c2c1'), min:(-99999, '')
[0.03457760810852051] Updated in round 4! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.05344128608703613] Updated in round 5! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.07860922813415527] Updated in round 6! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.07979130744934082] Updated in round 7! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.11090874671936035] Updated in round 8! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.14852094650268555] Updated in round 9! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.15098309516906738] Updated in round 10! max:(0.6451612903225806, 'c1cc2ccc1c1c3ccc(cc3)c21'), min:(-99999, '')
[0.15239596366882324] Updated in round 11! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.18729567527770996] Updated in round 12! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.1885361671447754] Updated in round 13! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.18967914581298828] Updated in round 14! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.19081735610961914] Updated in round 15! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.2330007553100586] Updated in round 16! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.23449444770812988] Updated in round 17! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.23583054542541504] Updated in round 18! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.23728251457214355] Updated in round 19! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.23869609832763672] Updated in round 20! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.24000883102416992] Updated in round 21! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.24133801460266113] Updated in round 22! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.24285459518432617] Updated in round 23! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.24418163299560547] Updated in round 24! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.27968859672546387] Updated in round 25! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.32210397720336914] Updated in round 26! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.32367706298828125] Updated in round 27! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.32500410079956055] Updated in round 28! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.32636380195617676] Updated in round 29! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3278028964996338] Updated in round 30! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3693232536315918] Updated in round 31! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3709111213684082] Updated in round 32! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3722670078277588] Updated in round 33! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3737173080444336] Updated in round 34! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.37506866455078125] Updated in round 35! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3764009475708008] Updated in round 36! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.37773799896240234] Updated in round 37! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3791830539703369] Updated in round 38! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3804783821105957] Updated in round 39! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3818495273590088] Updated in round 40! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.38324904441833496] Updated in round 41! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.3846566677093506] Updated in round 42! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.428375244140625] Updated in round 43! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.4298689365386963] Updated in round 44! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.43134331703186035] Updated in round 45! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.4327564239501953] Updated in round 46! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.4342362880706787] Updated in round 47! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.43565917015075684] Updated in round 48! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.4371669292449951] Updated in round 49! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.43856072425842285] Updated in round 50! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.4400639533996582] Updated in round 51! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.481961727142334] Updated in round 52! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.483304500579834] Updated in round 53! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.48476576805114746] Updated in round 54! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.48618459701538086] Updated in round 55! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.4877176284790039] Updated in round 56! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.48911118507385254] Updated in round 57! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.49043869972229004] Updated in round 58! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.49198007583618164] Updated in round 59! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.493450403213501] Updated in round 60! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.5401384830474854] Updated in round 61! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.5417649745941162] Updated in round 62! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.5431957244873047] Updated in round 63! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.544870138168335] Updated in round 64! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.5463271141052246] Updated in round 65! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.5477628707885742] Updated in round 66! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
[0.5950605869293213] Updated in round 67! max:(0.7142857142857143, 'c1cc2ccc1c1c3ccc4ccc5ccc(c21)c4c53'), min:(-99999, '')
