[5.125999450683594e-05]Start running EvoMol from [H][H]...
[0.0006220340728759766] Updated in round 1! max:(0.26666666666666666, 'c1ccccc1'), min:(-99999, '')
[0.006581306457519531] Updated in round 2! max:(0.5333333333333333, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.023061037063598633] Updated in round 3! max:(0.6, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04205918312072754] Updated in round 4! max:(0.6666666666666666, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.06391215324401855] Updated in round 5! max:(0.6666666666666666, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.0660712718963623] Updated in round 6! max:(0.6666666666666666, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.06743383407592773] Updated in round 7! max:(0.6666666666666666, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.06922721862792969] Updated in round 8! max:(0.6666666666666666, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.07103943824768066] Updated in round 9! max:(0.6666666666666666, 'C=Cc1ccccc1-c1ccccc1C=C'), min:(-99999, '')
[0.07327032089233398] Updated in round 10! max:(0.8, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.10358166694641113] Updated in round 11! max:(0.8, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.10508012771606445] Updated in round 12! max:(0.8, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.10692358016967773] Updated in round 13! max:(0.8, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.10868501663208008] Updated in round 14! max:(0.8, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.11092400550842285] Updated in round 15! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.14723563194274902] Updated in round 16! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.15020012855529785] Updated in round 17! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.15216898918151855] Updated in round 18! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.15410900115966797] Updated in round 19! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.1560046672821045] Updated in round 20! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.15790724754333496] Updated in round 21! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.1597449779510498] Updated in round 22! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.16176819801330566] Updated in round 23! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.16336464881896973] Updated in round 24! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.16537237167358398] Updated in round 25! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.16702675819396973] Updated in round 26! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.16934990882873535] Updated in round 27! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.17139434814453125] Updated in round 28! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.17305636405944824] Updated in round 29! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.1747138500213623] Updated in round 30! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.17639732360839844] Updated in round 31! max:(0.8666666666666667, 'C=CC=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.1786184310913086] Updated in round 32! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.21700501441955566] Updated in round 33! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.21877717971801758] Updated in round 34! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.22053170204162598] Updated in round 35! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.22243499755859375] Updated in round 36! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.22418498992919922] Updated in round 37! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.22591876983642578] Updated in round 38! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.22833490371704102] Updated in round 39! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.2301928997039795] Updated in round 40! max:(0.9333333333333333, 'c1ccc2c(-c3cccc4ccccc34)cccc2c1'), min:(-99999, '')
[0.23072147369384766] Reproduced in round 41!!
