[0.00010633468627929688]Start running EvoMol from [H][H]...
[0.002596139907836914] Updated in round 1! max:(0.006622516556291391, 'C=C'), min:(-99999, '')
[0.004113912582397461] Updated in round 2! max:(0.013245033112582781, 'C=CC=C'), min:(-99999, '')
[0.008536100387573242] Updated in round 3! max:(0.019867549668874173, 'C=CC=CC=C'), min:(-99999, '')
[0.014791727066040039] Updated in round 4! max:(0.026490066225165563, 'c1ccccc1'), min:(-99999, '')
[0.02353191375732422] Updated in round 5! max:(0.033112582781456956, 'C=c1ccccc1=C'), min:(-99999, '')
[0.030585765838623047] Updated in round 6! max:(0.039735099337748346, 'C=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.039653778076171875] Updated in round 7! max:(0.046357615894039736, 'C=CC=Cc1ccc(=C)c(=C)c1'), min:(-99999, '')
[0.05167675018310547] Updated in round 8! max:(0.052980132450331126, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.06375789642333984] Updated in round 9! max:(0.052980132450331126, 'C=CC=Cc1ccc(=C)c(=C)c1C=C'), min:(-99999, '')
[0.07209897041320801] Updated in round 10! max:(0.059602649006622516, 'C=CC=Cc1ccc(=CC=C)c(=C)c1C=C'), min:(-99999, '')
[0.08884811401367188] Updated in round 11! max:(0.059602649006622516, 'C=CC=Cc1ccc(=CC=C)c(=C)c1C=C'), min:(-99999, '')
[0.09281086921691895] Updated in round 12! max:(0.059602649006622516, 'C=CC=Cc1ccc(=CC=C)c(=C)c1C=C'), min:(-99999, '')
[0.09913516044616699] Updated in round 13! max:(0.06622516556291391, 'C=CC=Cc1ccc(=CC=C)c(=CC=C)c1C=C'), min:(-99999, '')
[0.1204535961151123] Updated in round 14! max:(0.0728476821192053, 'C=CC=CC=c1c(C=C)c(C=CC=C)ccc1=CC=C'), min:(-99999, '')
[0.14892077445983887] Updated in round 15! max:(0.07947019867549669, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.17680931091308594] Updated in round 16! max:(0.07947019867549669, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.1836106777191162] Updated in round 17! max:(0.07947019867549669, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.19139337539672852] Updated in round 18! max:(0.07947019867549669, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.19909262657165527] Updated in round 19! max:(0.07947019867549669, 'C=CC=CC=c1c(=CC=C)ccc2cc(C=C)ccc12'), min:(-99999, '')
[0.21120190620422363] Updated in round 20! max:(0.08609271523178808, 'C=CC=CC=c1ccc2cc(C=C)ccc2c1=CC=CC=C'), min:(-99999, '')
[0.24749159812927246] Updated in round 21! max:(0.08609271523178808, 'C=CC=CC=c1ccc2cc(C=C)ccc2c1=CC=CC=C'), min:(-99999, '')
[0.25716638565063477] Updated in round 22! max:(0.08609271523178808, 'C=CC=CC=c1ccc2cc(C=C)ccc2c1=CC=CC=C'), min:(-99999, '')
[0.26923227310180664] Updated in round 23! max:(0.09271523178807947, 'C=Cc1cccccc2c(cc1)ccc1cc(C=C)ccc12'), min:(-99999, '')
[0.32241344451904297] Updated in round 24! max:(0.09271523178807947, 'C=Cc1cccccc2c(cc1)ccc1cc(C=C)ccc12'), min:(-99999, '')
[0.331463098526001] Updated in round 25! max:(0.09271523178807947, 'C=Cc1cccccc2c(cc1)ccc1cc(C=C)ccc12'), min:(-99999, '')
[0.34322309494018555] Updated in round 26! max:(0.09271523178807947, 'C=Cc1cccccc2c(cc1)ccc1cc(C=C)ccc12'), min:(-99999, '')
[0.35680246353149414] Updated in round 27! max:(0.09933774834437085, 'C=Cc1ccc2c(ccc3cc4c(C=C)cccc4cc32)c1'), min:(-99999, '')
