[5.173683166503906e-05]Start running EvoMol from [H][H]...
[0.0004112720489501953] Updated in round 1! max:(0.0625, 'C=C'), min:(-99999, '')
[0.0010046958923339844] Updated in round 2! max:(0.125, 'C=CC=C'), min:(-99999, '')
[0.0027954578399658203] Updated in round 3! max:(0.1875, 'C=CC=CC=C'), min:(-99999, '')
[0.005234241485595703] Updated in round 4! max:(0.25, 'c1ccccc1'), min:(-99999, '')
[0.010303497314453125] Updated in round 5! max:(0.3125, 'C=Cc1ccccc1'), min:(-99999, '')
[0.014968633651733398] Updated in round 6! max:(0.375, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.02187204360961914] Updated in round 7! max:(0.4375, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.029372215270996094] Updated in round 8! max:(0.5, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.03892993927001953] Updated in round 9! max:(0.5625, 'C=CC(=C)c1cccc2ccccc12'), min:(-99999, '')
[0.050821781158447266] Updated in round 10! max:(0.625, 'C=CC=C(C=C)c1cccc2ccccc12'), min:(-99999, '')
[0.06613469123840332] Updated in round 11! max:(0.6875, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08368182182312012] Updated in round 12! max:(0.6875, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.08631324768066406] Updated in round 13! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.10720467567443848] Updated in round 14! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.11004137992858887] Updated in round 15! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.1336812973022461] Updated in round 16! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.1364130973815918] Updated in round 17! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.1392064094543457] Updated in round 18! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.14217805862426758] Updated in round 19! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.14512181282043457] Updated in round 20! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.14734578132629395] Updated in round 21! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.14979839324951172] Updated in round 22! max:(0.875, 'c1cc2c3c(c1)ccc1ccc4cccc-2c4c13'), min:(-99999, '')
[0.1726078987121582] Updated in round 23! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.20030617713928223] Updated in round 24! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.20314407348632812] Updated in round 25! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.2060551643371582] Updated in round 26! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.20815181732177734] Updated in round 27! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.21105504035949707] Updated in round 28! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.21346569061279297] Updated in round 29! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.21539783477783203] Updated in round 30! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.21852540969848633] Updated in round 31! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.21897315979003906] Reproduced in round 32!!
