[5.078315734863281e-05]Start running EvoMol from [H][H]...
[0.0004329681396484375] Updated in round 1! max:(0.125, 'C=C'), min:(-99999, '')
[0.0009968280792236328] Updated in round 2! max:(0.25, 'C=CC=C'), min:(-99999, '')
[0.002522706985473633] Updated in round 3! max:(0.375, 'C=CC=CC=C'), min:(-99999, '')
[0.004529714584350586] Updated in round 4! max:(0.5, 'c1ccccc1'), min:(-99999, '')
[0.008388996124267578] Updated in round 5! max:(0.625, 'C=Cc1ccccc1'), min:(-99999, '')
[0.011242866516113281] Updated in round 6! max:(0.625, 'C=Cc1ccccc1'), min:(-99999, '')
[0.012356042861938477] Updated in round 7! max:(0.75, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.016785144805908203] Updated in round 8! max:(0.75, 'C=CC=Cc1ccccc1'), min:(-99999, '')
[0.01794743537902832] Updated in round 9! max:(0.875, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.02384638786315918] Updated in round 10! max:(0.875, 'C=CC=CC=Cc1ccccc1'), min:(-99999, '')
[0.024344205856323242] Reproduced in round 11!!
