[9.083747863769531e-05]Start running EvoMol from [H][H]...
[0.030697107315063477] Updated in round 1! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.037180423736572266] Updated in round 2! max:(0.1095890410958904, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.05183720588684082] Updated in round 3! max:(0.1643835616438356, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.07352948188781738] Updated in round 4! max:(0.1643835616438356, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.0768885612487793] Updated in round 5! max:(0.1780821917808219, 'C=Cc1ccc(-c2ccccc2)cc1-c1ccccc1'), min:(-99999, '')
[0.1058499813079834] Updated in round 6! max:(0.2328767123287671, 'C=Cc1ccc(-c2cccc(-c3ccccc3)c2)cc1-c1ccccc1'), min:(-99999, '')
[0.15506505966186523] Updated in round 7! max:(0.2328767123287671, 'C=Cc1ccc(-c2cccc(-c3ccccc3)c2)cc1-c1ccccc1'), min:(-99999, '')
[0.15974783897399902] Updated in round 8! max:(0.2328767123287671, 'C=Cc1ccc(-c2cccc(-c3ccccc3)c2)cc1-c1ccccc1'), min:(-99999, '')
[0.16340899467468262] Updated in round 9! max:(0.2328767123287671, 'C=Cc1ccc(-c2cccc(-c3ccccc3)c2)cc1-c1ccccc1'), min:(-99999, '')
[0.16900396347045898] Updated in round 10! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccccc4)cc3)c2)cc1-c1ccccc1'), min:(-99999, '')
[0.25173211097717285] Updated in round 11! max:(0.2876712328767123, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccccc4)cc3)c2)cc1-c1ccccc1'), min:(-99999, '')
[0.2577981948852539] Updated in round 12! max:(0.3287671232876712, 'C=Cc1ccc(-c2cccc(-c3ccc(-c4ccccc4)cc3)c2)cc1-c1ccc2ccccc2c1'), min:(-99999, '')
[0.369199275970459] Updated in round 13! max:(0.3424657534246575, 'C=Cc1ccccc1-c1ccc(-c2cccc(-c3ccc(C=C)c(-c4ccc5ccccc5c4)c3)c2)cc1'), min:(-99999, '')
[0.4913184642791748] Updated in round 14! max:(0.3424657534246575, 'C=Cc1ccccc1-c1ccc(-c2cccc(-c3ccc(C=C)c(-c4ccc5ccccc5c4)c3)c2)cc1'), min:(-99999, '')
