[4.601478576660156e-05]Start running EvoMol from [H][H]...
[0.0003573894500732422] Updated in round 1! max:(0.08333333333333333, 'C=C'), min:(-99999, '')
[0.0008325576782226562] Updated in round 2! max:(0.16666666666666666, 'C=CC=C'), min:(-99999, '')
[0.0021626949310302734] Updated in round 3! max:(0.25, 'C=CC=CC=C'), min:(-99999, '')
[0.00424504280090332] Updated in round 4! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.007698535919189453] Updated in round 5! max:(0.4166666666666667, 'C=c1ccccc1=C'), min:(-99999, '')
[0.00993490219116211] Updated in round 6! max:(0.5, 'C=CC=c1ccccc1=C'), min:(-99999, '')
[0.013681411743164062] Updated in round 7! max:(0.5833333333333334, 'C=CC=c1ccccc1=CC=C'), min:(-99999, '')
[0.018786907196044922] Updated in round 8! max:(0.6666666666666666, 'C1=CC=c2ccccc2=CC=C1'), min:(-99999, '')
[0.02441239356994629] Updated in round 9! max:(0.75, 'C=CC1=CC=c2ccccc2=CC=C1'), min:(-99999, '')
[0.03145480155944824] Updated in round 10! max:(0.75, 'C=CC1=CC=c2ccccc2=CC=C1'), min:(-99999, '')
[0.032790184020996094] Updated in round 11! max:(0.8333333333333334, 'C=CC1=C(C=C)C=c2ccccc2=CC=C1'), min:(-99999, '')
[0.04167675971984863] Updated in round 12! max:(0.8333333333333334, 'C=CC1=C(C=C)C=c2ccccc2=CC=C1'), min:(-99999, '')
[0.04313993453979492] Updated in round 13! max:(0.9166666666666666, 'C=CC1=C(C=C)C2=c3ccccc3=CC2=C1'), min:(-99999, '')
[0.05038189888000488] Updated in round 14! max:(0.9166666666666666, 'C=CC1=C(C=C)C2=c3ccccc3=CC2=C1'), min:(-99999, '')
[0.05081319808959961] Reproduced in round 15!!
