[8.7738037109375e-05]Start running EvoMol from [H][H]...
[0.003890514373779297] Updated in round 1! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.012947320938110352] Updated in round 2! max:(0.1095890410958904, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03545951843261719] Updated in round 3! max:(0.1643835616438356, 'c1ccc(-c2cccc(-c3ccccc3)c2)cc1'), min:(-99999, '')
[0.07425093650817871] Updated in round 4! max:(0.1780821917808219, 'C=Cc1cccc(-c2cccc(-c3ccccc3)c2)c1'), min:(-99999, '')
[0.11905360221862793] Updated in round 5! max:(0.1780821917808219, 'C=Cc1cccc(-c2cccc(-c3ccccc3)c2)c1'), min:(-99999, '')
[0.1267244815826416] Updated in round 6! max:(0.2191780821917808, 'c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1'), min:(-99999, '')
[0.19661712646484375] Updated in round 7! max:(0.273972602739726, 'c1ccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)cc1'), min:(-99999, '')
[0.30512094497680664] Updated in round 8! max:(0.273972602739726, 'c1ccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)cc1'), min:(-99999, '')
[0.3107144832611084] Updated in round 9! max:(0.2876712328767123, 'C=Cc1ccc(-c2ccccc2)cc1-c1cccc(-c2cccc(-c3ccccc3)c2)c1'), min:(-99999, '')
[0.4369678497314453] Updated in round 10! max:(0.2876712328767123, 'C=Cc1ccc(-c2ccccc2)cc1-c1cccc(-c2cccc(-c3ccccc3)c2)c1'), min:(-99999, '')
[0.4453699588775635] Updated in round 11! max:(0.3150684931506849, 'C=Cc1ccc(-c2ccccc2)cc1-c1ccc2ccc3ccc(-c4ccccc4)cc3c2c1'), min:(-99999, '')
[0.6025629043579102] Updated in round 12! max:(0.3698630136986301, 'C=Cc1ccc(-c2ccccc2)cc1-c1ccc2ccc3ccc(-c4ccc(-c5ccccc5)cc4)cc3c2c1'), min:(-99999, '')
[0.829094409942627] Updated in round 13! max:(0.3835616438356164, 'C=Cc1ccccc1-c1ccc(C=C)c(-c2ccc3ccc4ccc(-c5ccc(-c6ccccc6)cc5)cc4c3c2)c1'), min:(-99999, '')
[1.064802885055542] Updated in round 14! max:(0.3835616438356164, 'C=Cc1ccccc1-c1ccc(C=C)c(-c2ccc3ccc4ccc(-c5ccc(-c6ccccc6)cc5)cc4c3c2)c1'), min:(-99999, '')
[1.0735628604888916] Updated in round 15! max:(0.3835616438356164, 'C=Cc1ccccc1-c1ccc(C=C)c(-c2ccc3ccc4ccc(-c5ccc(-c6ccccc6)cc5)cc4c3c2)c1'), min:(-99999, '')
[1.0827305316925049] Updated in round 16! max:(0.4246575342465753, 'C=Cc1ccc(-c2cc3ccccc3cc2C=C)cc1-c1ccc2ccc3ccc(-c4ccc(-c5ccccc5)cc4)cc3c2c1'), min:(-99999, '')
[1.3767192363739014] Updated in round 17! max:(0.4246575342465753, 'C=Cc1ccc(-c2cc3ccccc3cc2C=C)cc1-c1ccc2ccc3ccc(-c4ccc(-c5ccccc5)cc4)cc3c2c1'), min:(-99999, '')
[1.3863675594329834] Updated in round 18! max:(0.4246575342465753, 'C=Cc1ccc(-c2cc3ccccc3cc2C=C)cc1-c1ccc2ccc3ccc(-c4ccc(-c5ccccc5)cc4)cc3c2c1'), min:(-99999, '')
[1.3952414989471436] Updated in round 19! max:(0.4383561643835616, 'C=Cc1ccc(-c2cc3cccc(C=C)c3cc2C=C)cc1-c1ccc2ccc3ccc(-c4ccc(-c5ccccc5)cc4)cc3c2c1'), min:(-99999, '')
[1.7113983631134033] Updated in round 20! max:(0.4520547945205479, 'C=Cc1cc2c(C=C)cccc2cc1-c1ccc2ccc3cc4ccc5ccc(-c6ccc(-c7ccccc7)cc6)cc5c4cc3c2c1'), min:(-99999, '')
[2.0549628734588623] Updated in round 21! max:(0.4520547945205479, 'C=Cc1cc2c(C=C)cccc2cc1-c1ccc2ccc3cc4ccc5ccc(-c6ccc(-c7ccccc7)cc6)cc5c4cc3c2c1'), min:(-99999, '')
[2.0642268657684326] Updated in round 22! max:(0.4657534246575342, 'C=Cc1cc(-c2ccc3ccc4cc5ccc6ccc(-c7cc8cccc(C=C)c8cc7C=C)cc6c5cc4c3c2)ccc1-c1ccccc1'), min:(-99999, '')
[2.4148354530334473] Updated in round 23! max:(0.4657534246575342, 'C=Cc1cc(-c2ccc3ccc4cc5ccc6ccc(-c7cc8cccc(C=C)c8cc7C=C)cc6c5cc4c3c2)ccc1-c1ccccc1'), min:(-99999, '')
[2.429326057434082] Updated in round 24! max:(0.4794520547945205, 'C=Cc1cc(-c2ccc3ccc4cc5ccc6ccc(-c7cc8ccc(C=C)c(C=C)c8cc7C=C)cc6c5cc4c3c2)ccc1-c1ccccc1'), min:(-99999, '')
[2.802215337753296] Updated in round 25! max:(0.4794520547945205, 'C=Cc1cc(-c2ccc3ccc4cc5ccc6ccc(-c7cc8ccc(C=C)c(C=C)c8cc7C=C)cc6c5cc4c3c2)ccc1-c1ccccc1'), min:(-99999, '')
