[9.250640869140625e-05]Start running EvoMol from [H][H]...
[0.023947954177856445] Updated in round 1! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.03084421157836914] Updated in round 2! max:(0.13114754098360656, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.05110955238342285] Updated in round 3! max:(0.19672131147540983, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.12950778007507324] Updated in round 4! max:(0.26229508196721313, 'c1ccc(-c2ccc(-c3ccccc3-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.34043169021606445] Updated in round 5! max:(0.3114754098360656, 'c1ccc(-c2ccc(-c3ccccc3-c3ccc4ccccc4c3)cc2)cc1'), min:(-99999, '')
[1.4760699272155762] Updated in round 6! max:(0.3114754098360656, 'c1ccc(-c2ccc(-c3ccccc3-c3ccc4ccccc4c3)cc2)cc1'), min:(-99999, '')
[1.5110774040222168] Updated in round 7! max:(0.3114754098360656, 'c1ccc(-c2ccc(-c3ccccc3-c3ccc4ccccc4c3)cc2)cc1'), min:(-99999, '')
[1.733799695968628] Updated in round 8! max:(0.32786885245901637, 'C=Cc1ccc(-c2ccc3ccccc3c2)c(-c2ccc(-c3ccccc3)cc2)c1'), min:(-99999, '')
[2.316286087036133] Updated in round 9! max:(0.32786885245901637, 'C=Cc1ccc(-c2ccc3ccccc3c2)c(-c2ccc(-c3ccccc3)cc2)c1'), min:(-99999, '')
[3.764880418777466] Updated in round 10! max:(0.36065573770491804, 'c1ccc(-c2ccc(-c3c(-c4ccc5ccccc5c4)ccc4ccccc34)cc2)cc1'), min:(-99999, '')
[6.1552064418792725] Updated in round 11! max:(0.4098360655737705, 'c1ccc2cc(-c3ccc(-c4c(-c5ccc6ccccc6c5)ccc5ccccc45)cc3)ccc2c1'), min:(-99999, '')
[11.119266271591187] Updated in round 12! max:(0.4098360655737705, 'c1ccc2cc(-c3ccc(-c4c(-c5ccc6ccccc6c5)ccc5ccccc45)cc3)ccc2c1'), min:(-99999, '')
[14.15910291671753] Updated in round 13! max:(0.4262295081967213, 'c1ccc2cc(-c3ccc4c(c3)-c3cccc5ccc(-c6ccc7ccccc7c6)c-4c35)ccc2c1'), min:(-99999, '')
[19.098264455795288] Updated in round 14! max:(0.47540983606557374, 'c1ccc2cc(-c3ccc4c(c3)-c3cccc5c3c-4c(-c3ccc4ccccc4c3)c3ccccc35)ccc2c1'), min:(-99999, '')
[21.76638102531433] Updated in round 15! max:(0.47540983606557374, 'c1ccc2cc(-c3ccc4c(c3)-c3cccc5c3c-4c(-c3ccc4ccccc4c3)c3ccccc35)ccc2c1'), min:(-99999, '')
[22.379287719726562] Updated in round 16! max:(0.4918032786885246, 'C=Cc1cc(-c2ccc3c(c2)-c2cccc4c2c-3c(-c2ccc3ccccc3c2)c2ccccc24)cc2ccccc12'), min:(-99999, '')
[25.626259803771973] Updated in round 17! max:(0.5573770491803278, 'C=Cc1cc(-c2ccc3c(c2)-c2cccc4c2c-3c(-c2cc(-c3ccccc3)c3ccccc3c2)c2ccccc24)cc2ccccc12'), min:(-99999, '')
[31.210464477539062] Updated in round 18! max:(0.5737704918032787, 'C=Cc1cccc2cc(-c3ccc4c(c3)-c3cccc5c3c-4c(-c3cc(-c4ccccc4)c4ccccc4c3)c3ccccc35)cc(C=C)c12'), min:(-99999, '')
[160.7195553779602] Updated in round 19! max:(0.6229508196721312, 'C=Cc1cccc2cc(-c3ccc4c(c3)-c3cc5ccccc5c5c3c-4c(-c3cc(-c4ccccc4)c4ccccc4c3)c3ccccc35)cc(C=C)c12'), min:(-99999, '')
[256.65901231765747] Updated in round 20! max:(0.6229508196721312, 'C=Cc1cccc2cc(-c3ccc4c(c3)-c3cc5ccccc5c5c3c-4c(-c3cc(-c4ccccc4)c4ccccc4c3)c3ccccc35)cc(C=C)c12'), min:(-99999, '')
[292.3104908466339] Updated in round 21! max:(0.6229508196721312, 'C=Cc1cccc2cc(-c3ccc4c(c3)-c3cc5ccccc5c5c3c-4c(-c3cc(-c4ccccc4)c4ccccc4c3)c3ccccc35)cc(C=C)c12'), min:(-99999, '')
