[7.104873657226562e-05]Start running EvoMol from [H][H]...
[0.016571760177612305] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.023793935775756836] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.034738779067993164] Updated in round 3! max:(0.22448979591836735, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.05052518844604492] Updated in round 4! max:(0.24489795918367346, 'C#Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.06650495529174805] Updated in round 5! max:(0.2653061224489796, 'C#Cc1ccccc1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.08240079879760742] Updated in round 6! max:(0.2653061224489796, 'C#Cc1ccccc1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.08440351486206055] Updated in round 7! max:(0.2857142857142857, 'C#CC#Cc1ccc2ccccc2c1-c1ccccc1C#C'), min:(-99999, '')
[0.10147261619567871] Updated in round 8! max:(0.3673469387755102, 'C#Cc1ccccc1-c1c(C#CC#Cc2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.13299083709716797] Updated in round 9! max:(0.3673469387755102, 'C#Cc1ccccc1-c1c(C#CC#Cc2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.13494324684143066] Updated in round 10! max:(0.3673469387755102, 'C#Cc1ccccc1-c1c(C#CC#Cc2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.1369624137878418] Updated in round 11! max:(0.3673469387755102, 'C#Cc1ccccc1-c1c(C#CC#Cc2ccccc2)ccc2ccccc12'), min:(-99999, '')
[0.13988423347473145] Updated in round 12! max:(0.42857142857142855, 'C#Cc1ccccc1-c1c(C#CC#Cc2ccc3ccccc3c2)ccc2ccccc12'), min:(-99999, '')
[0.18642687797546387] Updated in round 13! max:(0.4489795918367347, 'C#Cc1ccccc1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)ccc2ccccc12'), min:(-99999, '')
[0.24411249160766602] Updated in round 14! max:(0.4489795918367347, 'C#Cc1ccccc1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)ccc2ccccc12'), min:(-99999, '')
[0.24730181694030762] Updated in round 15! max:(0.46938775510204084, 'C#Cc1cccc(C=C)c1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)ccc2ccccc12'), min:(-99999, '')
[0.3127880096435547] Updated in round 16! max:(0.46938775510204084, 'C#Cc1cccc(C=C)c1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)ccc2ccccc12'), min:(-99999, '')
