[7.367134094238281e-05]Start running EvoMol from [H][H]...
[0.0065155029296875] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.013147115707397461] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.024286746978759766] Updated in round 3! max:(0.22448979591836735, 'c1ccc(-c2cccc3ccccc23)cc1'), min:(-99999, '')
[0.04015183448791504] Updated in round 4! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.059412240982055664] Updated in round 5! max:(0.24489795918367346, 'C=Cc1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.061715126037597656] Updated in round 6! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.08104920387268066] Updated in round 7! max:(0.2653061224489796, 'C#Cc1cccc(C=C)c1-c1cccc2ccccc12'), min:(-99999, '')
[0.08319401741027832] Updated in round 8! max:(0.2857142857142857, 'C#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.10366225242614746] Updated in round 9! max:(0.2857142857142857, 'C#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.10548520088195801] Updated in round 10! max:(0.2857142857142857, 'C#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1076962947845459] Updated in round 11! max:(0.30612244897959184, 'C#CC#Cc1cccc(C=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1296074390411377] Updated in round 12! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1573333740234375] Updated in round 13! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.15929245948791504] Updated in round 14! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1612548828125] Updated in round 15! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.16315460205078125] Updated in round 16! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1651318073272705] Updated in round 17! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1670539379119873] Updated in round 18! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.16909456253051758] Updated in round 19! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.17106938362121582] Updated in round 20! max:(0.32653061224489793, 'C#CC#Cc1cccc(C=CC=C)c1-c1c(C#C)ccc2ccccc12'), min:(-99999, '')
[0.1734907627105713] Updated in round 21! max:(0.3469387755102041, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=C)cccc1C=CC=C'), min:(-99999, '')
[0.20575618743896484] Updated in round 22! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=C)cccc1C=CC=C'), min:(-99999, '')
[0.24559640884399414] Updated in round 23! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=C)cccc1C=CC=C'), min:(-99999, '')
[0.24776291847229004] Updated in round 24! max:(0.3673469387755102, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=CC=C)cccc1C=CC=C'), min:(-99999, '')
[0.25049877166748047] Updated in round 25! max:(0.42857142857142855, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=Cc2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.31331634521484375] Updated in round 26! max:(0.4489795918367347, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=Cc2ccccc2C=C)cccc1C=CC=C'), min:(-99999, '')
[0.3827385902404785] Updated in round 27! max:(0.4489795918367347, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#CC=Cc2ccccc2C=C)cccc1C=CC=C'), min:(-99999, '')
[0.38579773902893066] Updated in round 28! max:(0.46938775510204084, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2)cccc1C=CC=C'), min:(-99999, '')
[0.4562819004058838] Updated in round 29! max:(0.4897959183673469, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)cccc1C=CC=C'), min:(-99999, '')
[0.5344650745391846] Updated in round 30! max:(0.4897959183673469, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)cccc1C=CC=C'), min:(-99999, '')
[0.5374016761779785] Updated in round 31! max:(0.4897959183673469, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)cccc1C=CC=C'), min:(-99999, '')
[0.540499210357666] Updated in round 32! max:(0.4897959183673469, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)cccc1C=CC=C'), min:(-99999, '')
[0.5433852672576904] Updated in round 33! max:(0.4897959183673469, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C=C)cccc1C=CC=C'), min:(-99999, '')
[0.5467760562896729] Updated in round 34! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6698520183563232] Updated in round 35! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6734204292297363] Updated in round 36! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6766319274902344] Updated in round 37! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6797831058502197] Updated in round 38! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6830642223358154] Updated in round 39! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6863610744476318] Updated in round 40! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6897821426391602] Updated in round 41! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.693091869354248] Updated in round 42! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
[0.6965351104736328] Updated in round 43! max:(0.5714285714285714, 'C#Cc1ccc2ccccc2c1-c1c(C#CC#Cc2ccc3ccccc3c2C(=C)c2ccccc2)cccc1C=CC=C'), min:(-99999, '')
