[4.792213439941406e-05]Start running EvoMol from [H][H]...
[0.0006401538848876953] Updated in round 1! max:(0.25, 'c1ccccc1'), min:(-99999, '')
[0.00517582893371582] Updated in round 2! max:(0.5, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.014870166778564453] Updated in round 3! max:(0.5625, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.027058124542236328] Updated in round 4! max:(0.625, 'C=Cc1ccc(C=C)c(-c2ccccc2)c1'), min:(-99999, '')
[0.041661977767944336] Updated in round 5! max:(0.625, 'C=Cc1ccc(C=C)c(-c2ccccc2)c1'), min:(-99999, '')
[0.044664621353149414] Updated in round 6! max:(0.6875, 'C=CC=Cc1ccc(C=C)c(-c2ccccc2)c1'), min:(-99999, '')
[0.06396245956420898] Updated in round 7! max:(0.6875, 'C=CC=Cc1ccc(C=C)c(-c2ccccc2)c1'), min:(-99999, '')
[0.06699943542480469] Updated in round 8! max:(0.75, 'C=CC=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.08627438545227051] Updated in round 9! max:(0.75, 'C=CC=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.08868145942687988] Updated in round 10! max:(0.8125, 'C=CC=Cc1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.11217880249023438] Updated in round 11! max:(0.8125, 'C=CC=Cc1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.11422395706176758] Updated in round 12! max:(0.8125, 'C=CC=Cc1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.11615371704101562] Updated in round 13! max:(0.8125, 'C=CC=Cc1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.11806702613830566] Updated in round 14! max:(0.8125, 'C=CC=Cc1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.11999988555908203] Updated in round 15! max:(0.8125, 'C=CC=Cc1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.12218618392944336] Updated in round 16! max:(0.875, 'C=C1C=Cc2ccc3ccc4ccc(cc4c3c2)C=C1'), min:(-99999, '')
[0.14725208282470703] Updated in round 17! max:(0.875, 'C=C1C=Cc2ccc3ccc4ccc(cc4c3c2)C=C1'), min:(-99999, '')
[0.14922285079956055] Updated in round 18! max:(0.875, 'C=C1C=Cc2ccc3ccc4ccc(cc4c3c2)C=C1'), min:(-99999, '')
[0.15136098861694336] Updated in round 19! max:(0.875, 'C=C1C=Cc2ccc3ccc4ccc(cc4c3c2)C=C1'), min:(-99999, '')
[0.15341567993164062] Updated in round 20! max:(0.875, 'C=C1C=Cc2ccc3ccc4ccc(cc4c3c2)C=C1'), min:(-99999, '')
[0.15534210205078125] Updated in round 21! max:(0.875, 'C=C1C=Cc2ccc3ccc4ccc(cc4c3c2)C=C1'), min:(-99999, '')
[0.15764403343200684] Updated in round 22! max:(0.875, 'C=C1C=Cc2ccc3ccc4ccc(cc4c3c2)C=C1'), min:(-99999, '')
[0.16004157066345215] Updated in round 23! max:(0.9375, 'c1cc2ccc3ccc4ccc5ccc1cc5c4c3c2'), min:(-99999, '')
[0.18313980102539062] Updated in round 24! max:(0.9375, 'c1cc2ccc3ccc4ccc5ccc1cc5c4c3c2'), min:(-99999, '')
[0.18506336212158203] Updated in round 25! max:(0.9375, 'c1cc2ccc3ccc4ccc5ccc1cc5c4c3c2'), min:(-99999, '')
[0.1871342658996582] Updated in round 26! max:(0.9375, 'c1cc2ccc3ccc4ccc5ccc1cc5c4c3c2'), min:(-99999, '')
[0.18915772438049316] Updated in round 27! max:(0.9375, 'c1cc2ccc3ccc4ccc5ccc1cc5c4c3c2'), min:(-99999, '')
[0.1905069351196289] Reproduced in round 28!!
