[7.557868957519531e-05]Start running EvoMol from [H][H]...
[0.001537322998046875] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.009323835372924805] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.029146909713745117] Updated in round 3! max:(0.24489795918367346, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.06638765335083008] Updated in round 4! max:(0.24489795918367346, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.07056784629821777] Updated in round 5! max:(0.2653061224489796, 'C=Cc1cccc(-c2ccccc2-c2ccccc2)c1'), min:(-99999, '')
[0.11465048789978027] Updated in round 6! max:(0.2857142857142857, 'C=Cc1cccc(-c2cccc(C=C)c2-c2ccccc2)c1'), min:(-99999, '')
[0.1621108055114746] Updated in round 7! max:(0.30612244897959184, 'C=Cc1ccc(C=C)c(-c2cccc(C=C)c2-c2ccccc2)c1'), min:(-99999, '')
[0.21400070190429688] Updated in round 8! max:(0.30612244897959184, 'C=Cc1ccc(C=C)c(-c2cccc(C=C)c2-c2ccccc2)c1'), min:(-99999, '')
[0.22031331062316895] Updated in round 9! max:(0.30612244897959184, 'C=Cc1ccc(C=C)c(-c2cccc(C=C)c2-c2ccccc2)c1'), min:(-99999, '')
[0.22588062286376953] Updated in round 10! max:(0.32653061224489793, 'C=Cc1cccc(-c2c(C=C)cccc2-c2cc(C=C)ccc2C=C)c1'), min:(-99999, '')
[0.2825331687927246] Updated in round 11! max:(0.32653061224489793, 'C=Cc1cccc(-c2c(C=C)cccc2-c2cc(C=C)ccc2C=C)c1'), min:(-99999, '')
[0.2895693778991699] Updated in round 12! max:(0.32653061224489793, 'C=Cc1cccc(-c2c(C=C)cccc2-c2cc(C=C)ccc2C=C)c1'), min:(-99999, '')
[0.29638075828552246] Updated in round 13! max:(0.32653061224489793, 'C=Cc1cccc(-c2c(C=C)cccc2-c2cc(C=C)ccc2C=C)c1'), min:(-99999, '')
[0.3023505210876465] Updated in round 14! max:(0.3673469387755102, 'C=Cc1ccc(C=C)c(-c2cccc(C=C)c2-c2cccc3ccccc23)c1'), min:(-99999, '')
[0.37701916694641113] Updated in round 15! max:(0.42857142857142855, 'C=Cc1ccc(C=C)c(-c2cccc(C=C)c2-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.47516918182373047] Updated in round 16! max:(0.42857142857142855, 'C=Cc1ccc(C=C)c(-c2cccc(C=C)c2-c2cccc3ccc4ccccc4c23)c1'), min:(-99999, '')
[0.4805583953857422] Updated in round 17! max:(0.5102040816326531, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc(C=C)c1-c1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.6457629203796387] Updated in round 18! max:(0.5102040816326531, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc(C=C)c1-c1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.6523833274841309] Updated in round 19! max:(0.5102040816326531, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc(C=C)c1-c1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.660515546798706] Updated in round 20! max:(0.5102040816326531, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc(C=C)c1-c1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.6677186489105225] Updated in round 21! max:(0.5102040816326531, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc(C=C)c1-c1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.6754467487335205] Updated in round 22! max:(0.5306122448979592, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.8538305759429932] Updated in round 23! max:(0.5306122448979592, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.8642916679382324] Updated in round 24! max:(0.5306122448979592, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.8746519088745117] Updated in round 25! max:(0.5306122448979592, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.8824701309204102] Updated in round 26! max:(0.5306122448979592, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5ccccc5c4c3c12'), min:(-99999, '')
[0.8944797515869141] Updated in round 27! max:(0.5510204081632653, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C=C)c5c4c3c12'), min:(-99999, '')
[1.0840206146240234] Updated in round 28! max:(0.6326530612244898, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.3539297580718994] Updated in round 29! max:(0.6326530612244898, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.3620784282684326] Updated in round 30! max:(0.6326530612244898, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.3736279010772705] Updated in round 31! max:(0.6326530612244898, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.381852149963379] Updated in round 32! max:(0.6326530612244898, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.3924293518066406] Updated in round 33! max:(0.6326530612244898, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.4000937938690186] Updated in round 34! max:(0.6326530612244898, 'C=Cc1ccc(C=Cc2ccccc2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.4080650806427002] Updated in round 35! max:(0.7142857142857143, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.775061845779419] Updated in round 36! max:(0.7142857142857143, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6)c5c4c3c12'), min:(-99999, '')
[1.7885069847106934] Updated in round 37! max:(0.7959183673469388, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6-c6ccccc6)c5c4c3c12'), min:(-99999, '')
[2.2747673988342285] Updated in round 38! max:(0.7959183673469388, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6-c6ccccc6)c5c4c3c12'), min:(-99999, '')
[2.285707950592041] Updated in round 39! max:(0.7959183673469388, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5cccc(C(=C)c6ccccc6-c6ccccc6)c5c4c3c12'), min:(-99999, '')
[2.2973053455352783] Updated in round 40! max:(0.8367346938775511, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5cccc(-c6cccc7cccc(-c8ccccc8)c67)c5c4c3c12'), min:(-99999, '')
[2.836280345916748] Updated in round 41! max:(0.8367346938775511, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5cccc(-c6cccc7cccc(-c8ccccc8)c67)c5c4c3c12'), min:(-99999, '')
[2.847444772720337] Updated in round 42! max:(0.8775510204081632, 'C=Cc1ccc(C=Cc2cccc(-c3ccccc3)c2)cc1-c1cccc2ccc3ccc4ccc5ccc6ccc7ccc8cccc(-c9ccccc9)c8c7c6c5c4c3c12'), min:(-99999, '')
