[6.079673767089844e-05]Start running EvoMol from [H][H]...
[0.000888824462890625] Updated in round 1! max:(0.03225806451612903, 'C=C'), min:(-99999, '')
[0.001865386962890625] Updated in round 2! max:(0.06451612903225806, 'C=CC=C'), min:(-99999, '')
[0.0048885345458984375] Updated in round 3! max:(0.0967741935483871, 'C=CC=CC=C'), min:(-99999, '')
[0.00785374641418457] Updated in round 4! max:(0.12903225806451613, 'c1ccccc1'), min:(-99999, '')
[0.012483358383178711] Updated in round 5! max:(0.16129032258064516, 'C#Cc1ccccc1'), min:(-99999, '')
[0.016544818878173828] Updated in round 6! max:(0.1935483870967742, 'C=CC#Cc1ccccc1'), min:(-99999, '')
[0.021863937377929688] Updated in round 7! max:(0.22580645161290322, 'C#Cc1ccc(C#CC=C)cc1'), min:(-99999, '')
[0.027903079986572266] Updated in round 8! max:(0.25806451612903225, 'C#Cc1ccc(C#CC=CC=C)cc1'), min:(-99999, '')
[0.03661656379699707] Updated in round 9! max:(0.2903225806451613, 'C=CC#Cc1ccc(C#CC=CC=C)cc1'), min:(-99999, '')
[0.04633903503417969] Updated in round 10! max:(0.2903225806451613, 'C=CC#Cc1ccc(C#CC=CC=C)cc1'), min:(-99999, '')
[0.04856419563293457] Updated in round 11! max:(0.3225806451612903, 'C=CC#Cc1ccc(C#CC=CC=CC=C)cc1'), min:(-99999, '')
[0.061363935470581055] Updated in round 12! max:(0.3548387096774194, 'C=CC=CC#Cc1ccc(C#CC=CC=CC=C)cc1'), min:(-99999, '')
[0.07782387733459473] Updated in round 13! max:(0.3548387096774194, 'C=CC=CC#Cc1ccc(C#CC=CC=CC=C)cc1'), min:(-99999, '')
[0.07942891120910645] Updated in round 14! max:(0.3548387096774194, 'C=CC=CC#Cc1ccc(C#CC=CC=CC=C)cc1'), min:(-99999, '')
[0.08167576789855957] Updated in round 15! max:(0.3870967741935484, 'C=CC=CC#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.10182309150695801] Updated in round 16! max:(0.3870967741935484, 'C=CC=CC#Cc1ccc(C#Cc2ccccc2)cc1'), min:(-99999, '')
[0.10448241233825684] Updated in round 17! max:(0.41935483870967744, 'C=CC=C(C#Cc1ccc(C#Cc2ccccc2)cc1)C=C'), min:(-99999, '')
[0.12816405296325684] Updated in round 18! max:(0.41935483870967744, 'C=CC=C(C#Cc1ccc(C#Cc2ccccc2)cc1)C=C'), min:(-99999, '')
[0.13033270835876465] Updated in round 19! max:(0.45161290322580644, 'C(#Cc1ccc(C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
[0.1564011573791504] Updated in round 20! max:(0.45161290322580644, 'C(#Cc1ccc(C#Cc2ccccc2)cc1)c1ccccc1'), min:(-99999, '')
