[5.269050598144531e-05]Start running EvoMol from [H][H]...
[0.0004875659942626953] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.00110626220703125] Updated in round 2! max:(0.08, 'C=CC=C'), min:(-99999, '')
[0.0027189254760742188] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.0059490203857421875] Updated in round 4! max:(0.16, 'C=CC=CC(=C)C=C'), min:(-99999, '')
[0.011955976486206055] Updated in round 5! max:(0.2, 'C=CC=CC=CC(=C)C=C'), min:(-99999, '')
[0.015461921691894531] Updated in round 6! max:(0.24, 'C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.018965959548950195] Updated in round 7! max:(0.24, 'C=CC=c1ccc(=C)cc1'), min:(-99999, '')
[0.020418405532836914] Updated in round 8! max:(0.28, 'C=CC=c1ccc(=CC=C)cc1'), min:(-99999, '')
[0.025979042053222656] Updated in round 9! max:(0.32, 'C=CC=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.03360557556152344] Updated in round 10! max:(0.36, 'C=CC=CC=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.043340444564819336] Updated in round 11! max:(0.4, 'C=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.055635929107666016] Updated in round 12! max:(0.44, 'C=CC=CC=CC(C=C)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.07154607772827148] Updated in round 13! max:(0.48, 'C=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.08731913566589355] Updated in round 14! max:(0.48, 'C=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.08899188041687012] Updated in round 15! max:(0.48, 'C=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.09071111679077148] Updated in round 16! max:(0.48, 'C=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.09330177307128906] Updated in round 17! max:(0.52, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=C)cc2)cc1'), min:(-99999, '')
[0.11554288864135742] Updated in round 18! max:(0.56, 'C=CC=CC=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.1432042121887207] Updated in round 19! max:(0.6, 'C=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.1753687858581543] Updated in round 20! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.21525812149047852] Updated in round 21! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.2180311679840088] Updated in round 22! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.22038030624389648] Updated in round 23! max:(0.64, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(C=C)C=CC=C)cc2)cc1'), min:(-99999, '')
[0.22330164909362793] Updated in round 24! max:(0.68, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.2627999782562256] Updated in round 25! max:(0.68, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.26633429527282715] Updated in round 26! max:(0.72, 'C=CC(C=C)=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3114662170410156] Updated in round 27! max:(0.72, 'C=CC(C=C)=CC=CC(C=C)=c1ccc(=c2ccc(=c3ccc(=C)cc3)cc2)cc1'), min:(-99999, '')
[0.31496238708496094] Updated in round 28! max:(0.76, 'C=CC=c1ccc(=c2ccc(=c3ccc(=C(C=C)C=CC=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3707692623138428] Updated in round 29! max:(0.76, 'C=CC=c1ccc(=c2ccc(=c3ccc(=C(C=C)C=CC=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.37421584129333496] Updated in round 30! max:(0.76, 'C=CC=c1ccc(=c2ccc(=c3ccc(=C(C=C)C=CC=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.3768796920776367] Updated in round 31! max:(0.76, 'C=CC=c1ccc(=c2ccc(=c3ccc(=C(C=C)C=CC=C(C=C)C=C)cc3)cc2)cc1'), min:(-99999, '')
[0.38161778450012207] Updated in round 32! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4385194778442383] Updated in round 33! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4410533905029297] Updated in round 34! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.443770170211792] Updated in round 35! max:(0.8, 'C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.4493591785430908] Updated in round 36! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.519528865814209] Updated in round 37! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5230629444122314] Updated in round 38! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5260870456695557] Updated in round 39! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5291998386383057] Updated in round 40! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.53415846824646] Updated in round 41! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5380191802978516] Updated in round 42! max:(0.84, 'C=CC=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.5428993701934814] Updated in round 43! max:(0.88, 'C=CC(=C)C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6210634708404541] Updated in round 44! max:(0.88, 'C=CC(=C)C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6248784065246582] Updated in round 45! max:(0.88, 'C=CC(=C)C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.627692461013794] Updated in round 46! max:(0.88, 'C=CC(=C)C=CC=c1ccc(=c2ccc(=c3ccc(=c4ccc(=C(C=C)C=C)cc4)cc3)cc2)cc1'), min:(-99999, '')
[0.6320579051971436] Updated in round 47! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7341353893280029] Updated in round 48! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.738391637802124] Updated in round 49! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7430100440979004] Updated in round 50! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7472422122955322] Updated in round 51! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7514872550964355] Updated in round 52! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7552573680877686] Updated in round 53! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7591903209686279] Updated in round 54! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7636983394622803] Updated in round 55! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7675876617431641] Updated in round 56! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7716579437255859] Updated in round 57! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7756283283233643] Updated in round 58! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.7793617248535156] Updated in round 59! max:(0.92, 'C=CC1=CC=CC(C=C)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.784003734588623] Updated in round 60! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9183521270751953] Updated in round 61! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9234335422515869] Updated in round 62! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9288370609283447] Updated in round 63! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9329171180725098] Updated in round 64! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9372520446777344] Updated in round 65! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9416606426239014] Updated in round 66! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9465382099151611] Updated in round 67! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9507641792297363] Updated in round 68! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9551355838775635] Updated in round 69! max:(0.96, 'C=CC1=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=c2ccc(cc2)=CC=C1'), min:(-99999, '')
[0.9611310958862305] Reproduced in round 70!!
