[5.1975250244140625e-05]Start running EvoMol from [H][H]...
[0.0006344318389892578] Updated in round 1! max:(0.25, 'c1ccccc1'), min:(-99999, '')
[0.00669550895690918] Updated in round 2! max:(0.5, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.023487567901611328] Updated in round 3! max:(0.5, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.025595664978027344] Updated in round 4! max:(0.5625, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04514431953430176] Updated in round 5! max:(0.5625, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.04687976837158203] Updated in round 6! max:(0.5625, 'C=Cc1ccccc1-c1ccccc1'), min:(-99999, '')
[0.049111127853393555] Updated in round 7! max:(0.6875, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.07355928421020508] Updated in round 8! max:(0.6875, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.07514476776123047] Updated in round 9! max:(0.6875, 'C=Cc1cccc2ccc3ccccc3c12'), min:(-99999, '')
[0.07717537879943848] Updated in round 10! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.10460090637207031] Updated in round 11! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.10669088363647461] Updated in round 12! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.10892128944396973] Updated in round 13! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.11094832420349121] Updated in round 14! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.11325597763061523] Updated in round 15! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.11586117744445801] Updated in round 16! max:(0.75, 'C=Cc1ccc2ccc3cccc(C=C)c3c2c1'), min:(-99999, '')
[0.11852145195007324] Updated in round 17! max:(0.8125, 'c1ccc2cccc3ccc4ccc(c1)cc4c23'), min:(-99999, '')
[0.14972305297851562] Updated in round 18! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.18623566627502441] Updated in round 19! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.18813371658325195] Updated in round 20! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.19045543670654297] Updated in round 21! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.19301342964172363] Updated in round 22! max:(0.875, 'C=Cc1ccc2ccc3ccc4ccccc1c2c3c4'), min:(-99999, '')
[0.19578981399536133] Updated in round 23! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.23066258430480957] Updated in round 24! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.23276257514953613] Updated in round 25! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.23523330688476562] Updated in round 26! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.2372288703918457] Updated in round 27! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.2399451732635498] Updated in round 28! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.24201345443725586] Updated in round 29! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.2448868751525879] Updated in round 30! max:(0.9375, 'C=Cc1ccc2ccc3ccc4cccc5c4c3c2c1-5'), min:(-99999, '')
[0.24733996391296387] Reproduced in round 31!!
