[7.081031799316406e-05]Start running EvoMol from [H][H]...
[0.016834020614624023] Updated in round 1! max:(0.08163265306122448, 'c1ccccc1'), min:(-99999, '')
[0.022527217864990234] Updated in round 2! max:(0.16326530612244897, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.03473854064941406] Updated in round 3! max:(0.24489795918367346, 'c1ccc(-c2ccccc2-c2ccccc2)cc1'), min:(-99999, '')
[0.05598163604736328] Updated in round 4! max:(0.2653061224489796, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1'), min:(-99999, '')
[0.08091068267822266] Updated in round 5! max:(0.2653061224489796, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1'), min:(-99999, '')
[0.08350038528442383] Updated in round 6! max:(0.2653061224489796, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1'), min:(-99999, '')
[0.08829474449157715] Updated in round 7! max:(0.3469387755102041, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1'), min:(-99999, '')
[0.13240528106689453] Updated in round 8! max:(0.40816326530612246, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2ccccc12'), min:(-99999, '')
[0.19276809692382812] Updated in round 9! max:(0.42857142857142855, 'C=Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc2cccc(C=C)c12'), min:(-99999, '')
[0.26202821731567383] Updated in round 10! max:(0.46938775510204084, 'C=Cc1cccc2cccc(-c3ccccc3-c3cccc4ccc5cccc(C=C)c5c34)c12'), min:(-99999, '')
[0.3419368267059326] Updated in round 11! max:(0.5102040816326531, 'C=Cc1cccc2cccc(-c3cccc4ccc5ccc6ccc7cccc(C=C)c7c6c5c34)c12'), min:(-99999, '')
[0.4394552707672119] Updated in round 12! max:(0.5510204081632653, 'C=Cc1cccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccccc8c67)c5c4c3c12'), min:(-99999, '')
[0.5460011959075928] Updated in round 13! max:(0.5510204081632653, 'C=Cc1cccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccccc8c67)c5c4c3c12'), min:(-99999, '')
[0.5624721050262451] Updated in round 14! max:(0.6122448979591837, 'c1ccc(-c2cccc3ccc4ccc5ccc6cccc(-c7cccc8ccc9ccccc9c78)c6c5c4c23)cc1'), min:(-99999, '')
[0.7009263038635254] Updated in round 15! max:(0.673469387755102, 'c1ccc2c(-c3cccc4ccc5ccc6ccc7cccc(-c8cccc9ccc%10ccccc%10c89)c7c6c5c34)cccc2c1'), min:(-99999, '')
[0.8619272708892822] Updated in round 16! max:(0.673469387755102, 'c1ccc2c(-c3cccc4ccc5ccc6ccc7cccc(-c8cccc9ccc%10ccccc%10c89)c7c6c5c34)cccc2c1'), min:(-99999, '')
[0.8751308917999268] Updated in round 17! max:(0.7346938775510204, 'c1ccc2c(-c3cccc4ccc5ccc6ccc7cccc(-c8cccc9ccc%10ccc%11ccccc%11c%10c89)c7c6c5c34)cccc2c1'), min:(-99999, '')
[1.070404052734375] Updated in round 18! max:(0.7346938775510204, 'c1ccc2c(-c3cccc4ccc5ccc6ccc7cccc(-c8cccc9ccc%10ccc%11ccccc%11c%10c89)c7c6c5c34)cccc2c1'), min:(-99999, '')
[1.0831143856048584] Updated in round 19! max:(0.7346938775510204, 'c1ccc2c(-c3cccc4ccc5ccc6ccc7cccc(-c8cccc9ccc%10ccc%11ccccc%11c%10c89)c7c6c5c34)cccc2c1'), min:(-99999, '')
[1.102250099182129] Updated in round 20! max:(0.7551020408163265, 'C=Cc1ccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccc9ccccc9c8c67)c5c4c3c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.3505134582519531] Updated in round 21! max:(0.7551020408163265, 'C=Cc1ccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccc9ccccc9c8c67)c5c4c3c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.3700518608093262] Updated in round 22! max:(0.7551020408163265, 'C=Cc1ccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccc9ccccc9c8c67)c5c4c3c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.3882684707641602] Updated in round 23! max:(0.7551020408163265, 'C=Cc1ccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccc9ccccc9c8c67)c5c4c3c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.4161121845245361] Updated in round 24! max:(0.7551020408163265, 'C=Cc1ccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccc9ccccc9c8c67)c5c4c3c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.4356236457824707] Updated in round 25! max:(0.7551020408163265, 'C=Cc1ccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccc9ccccc9c8c67)c5c4c3c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.4687023162841797] Updated in round 26! max:(0.7551020408163265, 'C=Cc1ccc2ccc3ccc4ccc5cccc(-c6cccc7ccc8ccc9ccccc9c8c67)c5c4c3c2c1-c1cccc2ccccc12'), min:(-99999, '')
[1.4978160858154297] Updated in round 27! max:(0.7755102040816326, 'C=Cc1ccc2ccc3ccc4cccc(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[1.7684545516967773] Updated in round 28! max:(0.7755102040816326, 'C=Cc1ccc2ccc3ccc4cccc(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[1.8088936805725098] Updated in round 29! max:(0.7959183673469388, 'C=CC=Cc1ccc2ccc3ccc4cccc(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.1352643966674805] Updated in round 30! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.4827847480773926] Updated in round 31! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.5134801864624023] Updated in round 32! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.548346996307373] Updated in round 33! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.582897901535034] Updated in round 34! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.6170296669006348] Updated in round 35! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.6534042358398438] Updated in round 36! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.7002980709075928] Updated in round 37! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.727834463119507] Updated in round 38! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.7752792835235596] Updated in round 39! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.8669891357421875] Updated in round 40! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.891211748123169] Updated in round 41! max:(0.8163265306122449, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccccc%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[2.929116725921631] Updated in round 42! max:(0.8775510204081632, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccc%12ccccc%12c%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[3.32155179977417] Updated in round 43! max:(0.8775510204081632, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc(C=C)c(-c%10cccc%11ccc%12ccccc%12c%10%11)c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[3.3714210987091064] Updated in round 44! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[3.803039073944092] Updated in round 45! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[3.828082799911499] Updated in round 46! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[3.859753131866455] Updated in round 47! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[3.9094059467315674] Updated in round 48! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[3.9529809951782227] Updated in round 49! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[4.003068923950195] Updated in round 50! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[4.040603399276733] Updated in round 51! max:(0.8979591836734694, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1'), min:(-99999, '')
[4.086328744888306] Updated in round 52! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.5392396450042725] Updated in round 53! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.585672378540039] Updated in round 54! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.614532947540283] Updated in round 55! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.660322904586792] Updated in round 56! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.695515394210815] Updated in round 57! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.736105918884277] Updated in round 58! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.792983770370483] Updated in round 59! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.84145188331604] Updated in round 60! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.877925872802734] Updated in round 61! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.91579794883728] Updated in round 62! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.951202869415283] Updated in round 63! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[4.997961759567261] Updated in round 64! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[5.035728454589844] Updated in round 65! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[5.084768295288086] Updated in round 66! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[5.131335020065308] Updated in round 67! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
[5.1582417488098145] Updated in round 68! max:(0.9183673469387755, 'C=CC=Cc1ccc2ccc3ccc4ccc(C=C)c(-c5cccc6ccc7ccc8ccc9ccc%10ccc%11ccc%12ccc%13ccccc%13c%12c%11c%10c9c8c7c56)c4c3c2c1C=C'), min:(-99999, '')
