[5.364418029785156e-05]Start running EvoMol from [H][H]...
[0.0004825592041015625] Updated in round 1! max:(0.043478260869565216, 'C=C'), min:(-99999, '')
[0.0011394023895263672] Updated in round 2! max:(0.08695652173913043, 'C=CC=C'), min:(-99999, '')
[0.0028820037841796875] Updated in round 3! max:(0.13043478260869565, 'C=CC=CC=C'), min:(-99999, '')
[0.005203962326049805] Updated in round 4! max:(0.17391304347826086, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.008877754211425781] Updated in round 5! max:(0.21739130434782608, 'C=c1ccccc1=C'), min:(-99999, '')
[0.01257777214050293] Updated in round 6! max:(0.2608695652173913, 'C=CC=c1ccccc1=C'), min:(-99999, '')
[0.017676830291748047] Updated in round 7! max:(0.30434782608695654, 'C=CC(=C)C=c1ccccc1=C'), min:(-99999, '')
[0.024498939514160156] Updated in round 8! max:(0.30434782608695654, 'C=CC(=C)C=c1ccccc1=C'), min:(-99999, '')
[0.02587270736694336] Updated in round 9! max:(0.34782608695652173, 'C=CC(=C)C=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.034177541732788086] Updated in round 10! max:(0.391304347826087, 'C=CC=C(C=C)C=c1cc(C=C)ccc1=C'), min:(-99999, '')
[0.045835018157958984] Updated in round 11! max:(0.43478260869565216, 'C=CC=Cc1ccc(=C)c(=CC(C=C)=CC=C)c1'), min:(-99999, '')
[0.061243295669555664] Updated in round 12! max:(0.4782608695652174, 'C=CC=CC=C(C=C)C=c1cc(C=CC=C)ccc1=C'), min:(-99999, '')
[0.08072853088378906] Updated in round 13! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc(C=CC=C)c(C=C)cc2c1'), min:(-99999, '')
[0.10465359687805176] Updated in round 14! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc(C=CC=C)c(C=C)cc2c1'), min:(-99999, '')
[0.10651612281799316] Updated in round 15! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc(C=CC=C)c(C=C)cc2c1'), min:(-99999, '')
[0.10846543312072754] Updated in round 16! max:(0.5217391304347826, 'C=CC=Cc1ccc2cc(C=CC=C)c(C=C)cc2c1'), min:(-99999, '')
[0.11142444610595703] Updated in round 17! max:(0.5652173913043478, 'C=CC=CC=Cc1cc2ccc(C=CC=C)cc2cc1C=C'), min:(-99999, '')
[0.1405782699584961] Updated in round 18! max:(0.5652173913043478, 'C=CC=CC=Cc1cc2ccc(C=CC=C)cc2cc1C=C'), min:(-99999, '')
[0.14269542694091797] Updated in round 19! max:(0.5652173913043478, 'C=CC=CC=Cc1cc2ccc(C=CC=C)cc2cc1C=C'), min:(-99999, '')
[0.1460256576538086] Updated in round 20! max:(0.6086956521739131, 'C=CC=Cc1ccc2cc3c(cc2c1)C=CC(C=C)=CC=C3'), min:(-99999, '')
[0.17743873596191406] Updated in round 21! max:(0.6086956521739131, 'C=CC=Cc1ccc2cc3c(cc2c1)C=CC(C=C)=CC=C3'), min:(-99999, '')
[0.1794757843017578] Updated in round 22! max:(0.6086956521739131, 'C=CC=Cc1ccc2cc3c(cc2c1)C=CC(C=C)=CC=C3'), min:(-99999, '')
[0.18229198455810547] Updated in round 23! max:(0.6086956521739131, 'C=CC=Cc1ccc2cc3c(cc2c1)C=CC(C=C)=CC=C3'), min:(-99999, '')
[0.1845252513885498] Updated in round 24! max:(0.6086956521739131, 'C=CC=Cc1ccc2cc3c(cc2c1)C=CC(C=C)=CC=C3'), min:(-99999, '')
