[4.363059997558594e-05]Start running EvoMol from [H][H]...
[0.0006508827209472656] Updated in round 1! max:(0.3333333333333333, 'c1ccccc1'), min:(-99999, '')
[0.004430294036865234] Updated in round 2! max:(0.4166666666666667, 'C=Cc1ccccc1'), min:(-99999, '')
[0.008890390396118164] Updated in round 3! max:(0.5, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.014238595962524414] Updated in round 4! max:(0.5, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.015357017517089844] Updated in round 5! max:(0.5833333333333334, 'C=C1C=Cc2ccccc21'), min:(-99999, '')
[0.020684242248535156] Updated in round 6! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.027897357940673828] Updated in round 7! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.029081344604492188] Updated in round 8! max:(0.6666666666666666, 'C=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.030308008193969727] Updated in round 9! max:(0.75, 'C=CC=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.040231943130493164] Updated in round 10! max:(0.75, 'C=CC=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04141402244567871] Updated in round 11! max:(0.75, 'C=CC=CC=C1C=Cc2ccccc21'), min:(-99999, '')
[0.04289650917053223] Updated in round 12! max:(0.8333333333333334, 'C=CC=CC=C1C(C=C)=Cc2ccccc21'), min:(-99999, '')
[0.05507040023803711] Updated in round 13! max:(0.9166666666666666, 'C1=CC=CC2=Cc3ccccc3C2=CC=C1'), min:(-99999, '')
[0.06778454780578613] Reproduced in round 14!!
