[8.726119995117188e-05]Start running EvoMol from [H][H]...
[0.0011816024780273438] Updated in round 1! max:(0.0136986301369863, 'C=C'), min:(-99999, '')
[0.0021893978118896484] Updated in round 2! max:(0.0273972602739726, 'C=CC=C'), min:(-99999, '')
[0.00559234619140625] Updated in round 3! max:(0.0410958904109589, 'C=CC=CC=C'), min:(-99999, '')
[0.010710954666137695] Updated in round 4! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.01715087890625] Updated in round 5! max:(0.0684931506849315, 'C=Cc1ccccc1'), min:(-99999, '')
[0.023932218551635742] Updated in round 6! max:(0.0821917808219178, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.03209114074707031] Updated in round 7! max:(0.0958904109589041, 'C=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.04314613342285156] Updated in round 8! max:(0.1095890410958904, 'C=CC=Cc1ccc(C=C)c(C=C)c1'), min:(-99999, '')
[0.055460453033447266] Updated in round 9! max:(0.1232876712328767, 'C=CC=Cc1ccc(C=C)c(C=CC=C)c1'), min:(-99999, '')
[0.07419943809509277] Updated in round 10! max:(0.136986301369863, 'C=CC=Cc1ccc2ccc(C=C)cc2c1'), min:(-99999, '')
[0.0937347412109375] Updated in round 11! max:(0.1506849315068493, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.11411547660827637] Updated in round 12! max:(0.1506849315068493, 'C=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.11947154998779297] Updated in round 13! max:(0.1643835616438356, 'C=CC=Cc1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.1483011245727539] Updated in round 14! max:(0.1780821917808219, 'C=CC=C(C=C)c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.1771712303161621] Updated in round 15! max:(0.1780821917808219, 'C=CC=C(C=C)c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.18650078773498535] Updated in round 16! max:(0.1780821917808219, 'C=CC=C(C=C)c1ccc2ccc3ccccc3c2c1'), min:(-99999, '')
[0.1956493854522705] Updated in round 17! max:(0.1917808219178082, 'C=CC=C(C=C)c1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.23717546463012695] Updated in round 18! max:(0.1917808219178082, 'C=CC=C(C=C)c1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.24264836311340332] Updated in round 19! max:(0.1917808219178082, 'C=CC=C(C=C)c1ccc2ccc3ccc(C=C)cc3c2c1'), min:(-99999, '')
[0.2528817653656006] Updated in round 20! max:(0.2054794520547945, 'C=CC=Cc1ccc2ccc3ccc(C(C=C)=CC=C)cc3c2c1'), min:(-99999, '')
[0.29744935035705566] Updated in round 21! max:(0.2054794520547945, 'C=CC=Cc1ccc2ccc3ccc(C(C=C)=CC=C)cc3c2c1'), min:(-99999, '')
[0.30951976776123047] Updated in round 22! max:(0.2191780821917808, 'C=CC=C(C=C)c1ccc2ccc3ccc(C=CC(=C)C=C)cc3c2c1'), min:(-99999, '')
