[6.532669067382812e-05]Start running EvoMol from [H][H]...
[0.0013287067413330078] Updated in round 1! max:(0.1, 'c1ccccc1'), min:(-99999, '')
[0.006159543991088867] Updated in round 2! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.009705543518066406] Updated in round 3! max:(0.125, 'C#Cc1ccccc1'), min:(-99999, '')
[0.01169586181640625] Updated in round 4! max:(0.15, 'C=CC#Cc1ccccc1'), min:(-99999, '')
[0.01736164093017578] Updated in round 5! max:(0.225, 'C(#Cc1ccccc1)c1ccccc1'), min:(-99999, '')
[0.0272824764251709] Updated in round 6! max:(0.25, 'C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.0372462272644043] Updated in round 7! max:(0.25, 'C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.039228200912475586] Updated in round 8! max:(0.275, 'C=CC#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.05347943305969238] Updated in round 9! max:(0.3, 'C=CC(=C)C#Cc1cccc(C#Cc2ccccc2)c1'), min:(-99999, '')
[0.07020950317382812] Updated in round 10! max:(0.325, 'C#Cc1ccc(C#CC(=C)C=C)cc1C#Cc1ccccc1'), min:(-99999, '')
[0.08776640892028809] Updated in round 11! max:(0.35, 'C=CC#Cc1ccc(C#CC(=C)C=C)cc1C#Cc1ccccc1'), min:(-99999, '')
[0.10820412635803223] Updated in round 12! max:(0.35, 'C=CC#Cc1ccc(C#CC(=C)C=C)cc1C#Cc1ccccc1'), min:(-99999, '')
[0.11021208763122559] Updated in round 13! max:(0.35, 'C=CC#Cc1ccc(C#CC(=C)C=C)cc1C#Cc1ccccc1'), min:(-99999, '')
[0.11283755302429199] Updated in round 14! max:(0.375, 'C#Cc1cc(C#CC(=C)C=C)cc(C#Cc2ccccc2)c1C#CC=C'), min:(-99999, '')
[0.1349928379058838] Updated in round 15! max:(0.4, 'C#Cc1cc(C#CC(=C)C=C)c(C#C)c(C#Cc2ccccc2)c1C#CC=C'), min:(-99999, '')
[0.15730500221252441] Updated in round 16! max:(0.4, 'C#Cc1cc(C#CC(=C)C=C)c(C#C)c(C#Cc2ccccc2)c1C#CC=C'), min:(-99999, '')
[0.16003108024597168] Updated in round 17! max:(0.5, 'C#Cc1c(C#CC(=C)C=C)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.2024996280670166] Updated in round 18! max:(0.5, 'C#Cc1c(C#CC(=C)C=C)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.20642685890197754] Updated in round 19! max:(0.55, 'C#Cc1c(C#Cc2ccccc2)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.26340627670288086] Updated in round 20! max:(0.55, 'C#Cc1c(C#Cc2ccccc2)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.2664334774017334] Updated in round 21! max:(0.55, 'C#Cc1c(C#Cc2ccccc2)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.26918482780456543] Updated in round 22! max:(0.55, 'C#Cc1c(C#Cc2ccccc2)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.2720673084259033] Updated in round 23! max:(0.55, 'C#Cc1c(C#Cc2ccccc2)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.2750086784362793] Updated in round 24! max:(0.55, 'C#Cc1c(C#Cc2ccccc2)cc(C#Cc2ccccc2)c(C#CC=C)c1C#Cc1ccccc1'), min:(-99999, '')
[0.2789022922515869] Updated in round 25! max:(0.575, 'C#Cc1ccccc1C#Cc1cc(C#Cc2ccccc2)c(C#CC=C)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.3378574848175049] Updated in round 26! max:(0.575, 'C#Cc1ccccc1C#Cc1cc(C#Cc2ccccc2)c(C#CC=C)c(C#Cc2ccccc2)c1C#C'), min:(-99999, '')
[0.34125280380249023] Updated in round 27! max:(0.6, 'C#Cc1ccccc1C#Cc1cc(C#Cc2ccccc2)c(C#CC=C)c(C#Cc2ccccc2C#C)c1C#C'), min:(-99999, '')
[0.40238285064697266] Updated in round 28! max:(0.625, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#Cc2ccccc2C#CC=C)cc(C#Cc2ccccc2)c1C#CC=C'), min:(-99999, '')
[0.47046780586242676] Updated in round 29! max:(0.65, 'C#Cc1ccccc1C#Cc1c(C#C)c(C#Cc2ccccc2C#CC=CC=C)cc(C#Cc2ccccc2)c1C#CC=C'), min:(-99999, '')
[0.5528371334075928] Updated in round 30! max:(0.675, 'C#Cc1c(C#Cc2ccccc2C#CC=CC=C)cc(C#Cc2ccccc2)c2c1C#Cc1ccccc1C#CC=CC#C2'), min:(-99999, '')
[0.6496767997741699] Updated in round 31! max:(0.7, 'C#Cc1c(C#Cc2ccccc2C#CC=CC=C)cc(C#Cc2ccccc2)c2c1C#Cc1ccccc1C#CC=C(C=C)C#C2'), min:(-99999, '')
[0.7422263622283936] Updated in round 32! max:(0.7, 'C#Cc1c(C#Cc2ccccc2C#CC=CC=C)cc(C#Cc2ccccc2)c2c1C#Cc1ccccc1C#CC=C(C=C)C#C2'), min:(-99999, '')
[0.745769739151001] Updated in round 33! max:(0.7, 'C#Cc1c(C#Cc2ccccc2C#CC=CC=C)cc(C#Cc2ccccc2)c2c1C#Cc1ccccc1C#CC=C(C=C)C#C2'), min:(-99999, '')
[0.7492556571960449] Updated in round 34! max:(0.7, 'C#Cc1c(C#Cc2ccccc2C#CC=CC=C)cc(C#Cc2ccccc2)c2c1C#Cc1ccccc1C#CC=C(C=C)C#C2'), min:(-99999, '')
