[9.131431579589844e-05]Start running EvoMol from [H][H]...
[0.05694317817687988] Updated in round 1! max:(0.0136986301369863, 'C=C'), min:(-99999, '')
[0.057883501052856445] Updated in round 2! max:(0.0273972602739726, 'C=CC=C'), min:(-99999, '')
[0.061049461364746094] Updated in round 3! max:(0.0410958904109589, 'C=CC=CC=C'), min:(-99999, '')
[0.06540632247924805] Updated in round 4! max:(0.0547945205479452, 'C=CC=CC=CC=C'), min:(-99999, '')
[0.0706033706665039] Updated in round 5! max:(0.0684931506849315, 'C=c1ccccc1=C'), min:(-99999, '')
[0.07962346076965332] Updated in round 6! max:(0.0821917808219178, 'C=Cc1cccc(=C)c1=C'), min:(-99999, '')
[0.0871894359588623] Updated in round 7! max:(0.0958904109589041, 'C=CC=c1cccc(C=C)c1=C'), min:(-99999, '')
[0.11076474189758301] Updated in round 8! max:(0.0958904109589041, 'C=CC=c1cccc(C=C)c1=C'), min:(-99999, '')
[0.11283111572265625] Updated in round 9! max:(0.0958904109589041, 'C=CC=c1cccc(C=C)c1=C'), min:(-99999, '')
[0.11785173416137695] Updated in round 10! max:(0.1095890410958904, 'C=CC=Cc1cccc(=CC=C)c1=C'), min:(-99999, '')
[0.13121819496154785] Updated in round 11! max:(0.1232876712328767, 'C=CC=c1ccc2ccccc2c1=C'), min:(-99999, '')
[0.13958406448364258] Updated in round 12! max:(0.1232876712328767, 'C=CC=c1ccc2ccccc2c1=C'), min:(-99999, '')
[0.14320158958435059] Updated in round 13! max:(0.136986301369863, 'C=CC=c1ccc2cc(C=C)ccc2c1=C'), min:(-99999, '')
[0.15484404563903809] Updated in round 14! max:(0.1506849315068493, 'C=CC=c1ccc2cc(C=C)ccc2c1=CC=C'), min:(-99999, '')
[0.17001938819885254] Updated in round 15! max:(0.1506849315068493, 'C=CC=c1ccc2cc(C=C)ccc2c1=CC=C'), min:(-99999, '')
[0.173492431640625] Updated in round 16! max:(0.1506849315068493, 'C=CC=c1ccc2cc(C=C)ccc2c1=CC=C'), min:(-99999, '')
[0.17658090591430664] Updated in round 17! max:(0.1506849315068493, 'C=CC=c1ccc2cc(C=C)ccc2c1=CC=C'), min:(-99999, '')
[0.18059325218200684] Updated in round 18! max:(0.1643835616438356, 'C=CC=c1ccc2cc(C(=C)C=C)ccc2c1=CC=C'), min:(-99999, '')
[0.1983473300933838] Updated in round 19! max:(0.1780821917808219, 'C=CC=CC(=C)c1ccc2c(=CC=C)c(=CC=C)ccc2c1'), min:(-99999, '')
[0.2221367359161377] Updated in round 20! max:(0.1917808219178082, 'C=CC=CC(=CC=C)c1ccc2c(=CC=C)c(=CC=C)ccc2c1'), min:(-99999, '')
[0.25219297409057617] Updated in round 21! max:(0.1917808219178082, 'C=CC=CC(=CC=C)c1ccc2c(=CC=C)c(=CC=C)ccc2c1'), min:(-99999, '')
[0.25926852226257324] Updated in round 22! max:(0.2054794520547945, 'C=CC=CC(=C(C=C)C=C)c1ccc2c(=CC=C)c(=CC=C)ccc2c1'), min:(-99999, '')
[0.29500269889831543] Updated in round 23! max:(0.2191780821917808, 'C=CC=CC=c1c(=CC=C)ccc2cc(C(C=CC=C)=C(C=C)C=C)ccc12'), min:(-99999, '')
[0.3370168209075928] Updated in round 24! max:(0.2328767123287671, 'C=CC=CC=c1c(=CC=C)ccc2cc(C(C=CC(=C)C=C)=C(C=C)C=C)ccc12'), min:(-99999, '')
[0.3946847915649414] Updated in round 25! max:(0.2328767123287671, 'C=CC=CC=c1c(=CC=C)ccc2cc(C(C=CC(=C)C=C)=C(C=C)C=C)ccc12'), min:(-99999, '')
[0.40154051780700684] Updated in round 26! max:(0.2465753424657534, 'C=CC=c1cc2c(ccc3cc(C(C=CC(=C)C=C)=C(C=C)C=C)ccc32)cc1=C'), min:(-99999, '')
[0.4425995349884033] Updated in round 27! max:(0.2465753424657534, 'C=CC=c1cc2c(ccc3cc(C(C=CC(=C)C=C)=C(C=C)C=C)ccc32)cc1=C'), min:(-99999, '')
[0.4470806121826172] Updated in round 28! max:(0.2602739726027397, 'C=CC=c1cc2c(ccc3cc(-c4cc(C(=C)C=C)ccc4C=C)ccc32)cc1=C'), min:(-99999, '')
[0.49013328552246094] Updated in round 29! max:(0.2602739726027397, 'C=CC=c1cc2c(ccc3cc(-c4cc(C(=C)C=C)ccc4C=C)ccc32)cc1=C'), min:(-99999, '')
[0.4963083267211914] Updated in round 30! max:(0.273972602739726, 'C=CC=c1cc2c(ccc3cc(-c4cc(C(=C)C=C)c(C=C)cc4C=C)ccc32)cc1=C'), min:(-99999, '')
[0.5446732044219971] Updated in round 31! max:(0.273972602739726, 'C=CC=c1cc2c(ccc3cc(-c4cc(C(=C)C=C)c(C=C)cc4C=C)ccc32)cc1=C'), min:(-99999, '')
[0.5491929054260254] Updated in round 32! max:(0.273972602739726, 'C=CC=c1cc2c(ccc3cc(-c4cc(C(=C)C=C)c(C=C)cc4C=C)ccc32)cc1=C'), min:(-99999, '')
