[5.1975250244140625e-05]Start running EvoMol from [H][H]...
[0.0004088878631591797] Updated in round 1! max:(0.0625, 'C=C'), min:(-99999, '')
[0.0009801387786865234] Updated in round 2! max:(0.125, 'C=CC=C'), min:(-99999, '')
[0.002691030502319336] Updated in round 3! max:(0.1875, 'C=CC=CC=C'), min:(-99999, '')
[0.00506901741027832] Updated in round 4! max:(0.25, 'c1ccccc1'), min:(-99999, '')
[0.010257959365844727] Updated in round 5! max:(0.3125, 'C=Cc1ccccc1'), min:(-99999, '')
[0.014741897583007812] Updated in round 6! max:(0.375, 'C=Cc1cccc(C=C)c1'), min:(-99999, '')
[0.020544052124023438] Updated in round 7! max:(0.4375, 'C=Cc1cccc(C=C)c1C=C'), min:(-99999, '')
[0.028143882751464844] Updated in round 8! max:(0.5, 'C=CC=Cc1cccc(C=C)c1C=C'), min:(-99999, '')
[0.03769731521606445] Updated in round 9! max:(0.5625, 'C=CC=Cc1c(C=C)ccc(C=C)c1C=C'), min:(-99999, '')
[0.04992246627807617] Updated in round 10! max:(0.625, 'C=CC=Cc1ccc(C=C)c(C=CC=C)c1C=C'), min:(-99999, '')
[0.06560564041137695] Updated in round 11! max:(0.625, 'C=CC=Cc1ccc(C=C)c(C=CC=C)c1C=C'), min:(-99999, '')
[0.06791567802429199] Updated in round 12! max:(0.6875, 'C=CC=Cc1c(C=C)ccc2ccc(=C)c(=C)c12'), min:(-99999, '')
[0.08390069007873535] Updated in round 13! max:(0.75, 'C=CC=CC=Cc1c(C=C)ccc2ccc(=C)c(=C)c12'), min:(-99999, '')
[0.10363578796386719] Updated in round 14! max:(0.75, 'C=CC=CC=Cc1c(C=C)ccc2ccc(=C)c(=C)c12'), min:(-99999, '')
[0.10543632507324219] Updated in round 15! max:(0.75, 'C=CC=CC=Cc1c(C=C)ccc2ccc(=C)c(=C)c12'), min:(-99999, '')
[0.10735249519348145] Updated in round 16! max:(0.75, 'C=CC=CC=Cc1c(C=C)ccc2ccc(=C)c(=C)c12'), min:(-99999, '')
[0.10931015014648438] Updated in round 17! max:(0.75, 'C=CC=CC=Cc1c(C=C)ccc2ccc(=C)c(=C)c12'), min:(-99999, '')
[0.11234045028686523] Updated in round 18! max:(0.8125, 'C=CC=Cc1ccc2ccc3ccc(=C)c(=C)c3c2c1'), min:(-99999, '')
[0.1351151466369629] Updated in round 19! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.15764260292053223] Updated in round 20! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.1600050926208496] Updated in round 21! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.16233181953430176] Updated in round 22! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.16443824768066406] Updated in round 23! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.16695952415466309] Updated in round 24! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.1694965362548828] Updated in round 25! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.17253923416137695] Updated in round 26! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.17457294464111328] Updated in round 27! max:(0.875, 'C=CC=Cc1ccc2ccc3ccc(=C)c4c3c2c1C=4'), min:(-99999, '')
[0.17737078666687012] Updated in round 28! max:(0.9375, 'c1ccc2ccc3ccc4ccc(cc1)c1cc2c3c41'), min:(-99999, '')
[0.2055966854095459] Updated in round 29! max:(0.9375, 'c1ccc2ccc3ccc4ccc(cc1)c1cc2c3c41'), min:(-99999, '')
[0.2084197998046875] Updated in round 30! max:(0.9375, 'c1ccc2ccc3ccc4ccc(cc1)c1cc2c3c41'), min:(-99999, '')
[0.21062541007995605] Updated in round 31! max:(0.9375, 'c1ccc2ccc3ccc4ccc(cc1)c1cc2c3c41'), min:(-99999, '')
[0.21306705474853516] Updated in round 32! max:(0.9375, 'c1ccc2ccc3ccc4ccc(cc1)c1cc2c3c41'), min:(-99999, '')
[0.21584248542785645] Updated in round 33! max:(0.9375, 'c1ccc2ccc3ccc4ccc(cc1)c1cc2c3c41'), min:(-99999, '')
[0.21627116203308105] Reproduced in round 34!!
