[9.059906005859375e-05]Start running EvoMol from [H][H]...
[0.020502090454101562] Updated in round 1! max:(0.01639344262295082, 'C=C'), min:(-99999, '')
[0.021309375762939453] Updated in round 2! max:(0.03278688524590164, 'C=CC=C'), min:(-99999, '')
[0.02321910858154297] Updated in round 3! max:(0.04918032786885246, 'C=CC=CC=C'), min:(-99999, '')
[0.026085853576660156] Updated in round 4! max:(0.06557377049180328, 'c1ccccc1'), min:(-99999, '')
[0.031830787658691406] Updated in round 5! max:(0.08196721311475409, 'C=Cc1ccccc1'), min:(-99999, '')
[0.03803515434265137] Updated in round 6! max:(0.09836065573770492, 'C=Cc1ccccc1C=C'), min:(-99999, '')
[0.046907663345336914] Updated in round 7! max:(0.11475409836065574, 'c1ccc2ccccc2c1'), min:(-99999, '')
[0.05709671974182129] Updated in round 8! max:(0.13114754098360656, 'C=Cc1cccc2ccccc12'), min:(-99999, '')
[0.07906031608581543] Updated in round 9! max:(0.14754098360655737, 'C=Cc1ccc2c(C=C)cccc2c1'), min:(-99999, '')
[0.11520099639892578] Updated in round 10! max:(0.16393442622950818, 'C=Cc1cc(C=C)c2c(C=C)cccc2c1'), min:(-99999, '')
[0.1730337142944336] Updated in round 11! max:(0.18032786885245902, 'C=Cc1cc(C=C)c2c(C=C)cc(C=C)cc2c1'), min:(-99999, '')
[0.2341296672821045] Updated in round 12! max:(0.19672131147540983, 'C=CC=Cc1cc(C=C)cc2cc(C=C)cc(C=C)c12'), min:(-99999, '')
[0.40299439430236816] Updated in round 13! max:(0.21311475409836064, 'C=Cc1cc2c3c(cc(C=C)cc3c1)C=CC=CC=C2'), min:(-99999, '')
[0.7359025478363037] Updated in round 14! max:(0.22950819672131148, 'C=CC1=CC=Cc2cc(C=C)cc3cc(C=C)cc(c23)C=C1'), min:(-99999, '')
[1.2316834926605225] Updated in round 15! max:(0.2459016393442623, 'C=Cc1ccc2c(c1)-c1cc(C=C)cc3cc(C=C)cc-2c13'), min:(-99999, '')
[1.4796209335327148] Updated in round 16! max:(0.2459016393442623, 'C=Cc1ccc2c(c1)-c1cc(C=C)cc3cc(C=C)cc-2c13'), min:(-99999, '')
