[6.67572021484375e-05]Start running EvoMol from [H][H]...
[0.0005729198455810547] Updated in round 1! max:(0.04, 'C=C'), min:(-99999, '')
[0.0012273788452148438] Updated in round 2! max:(0.08, 'C=CC=C'), min:(-99999, '')
[0.003072977066040039] Updated in round 3! max:(0.12, 'C=CC=CC=C'), min:(-99999, '')
[0.005670309066772461] Updated in round 4! max:(0.16, 'c1ccccc1'), min:(-99999, '')
[0.01055765151977539] Updated in round 5! max:(0.2, 'C=Cc1ccccc1'), min:(-99999, '')
[0.015717506408691406] Updated in round 6! max:(0.24, 'C=CC(=C)c1ccccc1'), min:(-99999, '')
[0.021624326705932617] Updated in round 7! max:(0.28, 'C=CC=CC(=C)c1ccccc1'), min:(-99999, '')
[0.029170513153076172] Updated in round 8! max:(0.32, 'C=CC=CC(=CC=C)c1ccccc1'), min:(-99999, '')
[0.041085004806518555] Updated in round 9! max:(0.36, 'C=CC=CC=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.054183244705200195] Updated in round 10! max:(0.36, 'C=CC=CC=C(C=CC=C)c1ccccc1'), min:(-99999, '')
[0.05769920349121094] Updated in round 11! max:(0.4, 'C=CC=CC=CC(=CC=CC=C)c1ccccc1'), min:(-99999, '')
[0.07771992683410645] Updated in round 12! max:(0.4, 'C=CC=CC=CC(=CC=CC=C)c1ccccc1'), min:(-99999, '')
[0.07986021041870117] Updated in round 13! max:(0.4, 'C=CC=CC=CC(=CC=CC=C)c1ccccc1'), min:(-99999, '')
[0.08175325393676758] Updated in round 14! max:(0.44, 'C=CC=CC=CC(=C(C=C)C=CC=C)c1ccccc1'), min:(-99999, '')
[0.1022348403930664] Updated in round 15! max:(0.44, 'C=CC=CC=CC(=C(C=C)C=CC=C)c1ccccc1'), min:(-99999, '')
[0.10445618629455566] Updated in round 16! max:(0.48, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C)cc1'), min:(-99999, '')
[0.126814603805542] Updated in round 17! max:(0.48, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C)cc1'), min:(-99999, '')
[0.1289825439453125] Updated in round 18! max:(0.52, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=CC=C)cc1'), min:(-99999, '')
[0.1575911045074463] Updated in round 19! max:(0.52, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=CC=C)cc1'), min:(-99999, '')
[0.15979886054992676] Updated in round 20! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.1930077075958252] Updated in round 21! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.19529056549072266] Updated in round 22! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.19724035263061523] Updated in round 23! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.19912314414978027] Updated in round 24! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.2012615203857422] Updated in round 25! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.20334577560424805] Updated in round 26! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.20520710945129395] Updated in round 27! max:(0.56, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=C)cc1'), min:(-99999, '')
[0.20789098739624023] Updated in round 28! max:(0.6, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.24868130683898926] Updated in round 29! max:(0.6, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=C(C=C)C=CC=C)cc1'), min:(-99999, '')
[0.25133728981018066] Updated in round 30! max:(0.64, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.294522762298584] Updated in round 31! max:(0.64, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.2966423034667969] Updated in round 32! max:(0.64, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.2990443706512451] Updated in round 33! max:(0.64, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.3009674549102783] Updated in round 34! max:(0.64, 'C=CC=CC=CC(c1ccccc1)=c1ccc(=c2ccc(=C)cc2)cc1'), min:(-99999, '')
[0.303356409072876] Updated in round 35! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.3495168685913086] Updated in round 36! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.3518540859222412] Updated in round 37! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.35415220260620117] Updated in round 38! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.35843777656555176] Updated in round 39! max:(0.68, 'C=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.36083364486694336] Updated in round 40! max:(0.72, 'C=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4166982173919678] Updated in round 41! max:(0.72, 'C=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4197123050689697] Updated in round 42! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4865529537200928] Updated in round 43! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4889218807220459] Updated in round 44! max:(0.76, 'C=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.4922783374786377] Updated in round 45! max:(0.8, 'C=CC=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5710618495941162] Updated in round 46! max:(0.8, 'C=CC=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5736088752746582] Updated in round 47! max:(0.8, 'C=CC=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5761172771453857] Updated in round 48! max:(0.8, 'C=CC=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5786769390106201] Updated in round 49! max:(0.8, 'C=CC=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5816960334777832] Updated in round 50! max:(0.8, 'C=CC=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5851404666900635] Updated in round 51! max:(0.8, 'C=CC=CC=CC=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.5887553691864014] Updated in round 52! max:(0.84, 'C=CC=CC=CC(C=C)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)cc1'), min:(-99999, '')
