[9.608268737792969e-05]Start running EvoMol from [H][H]...
[0.03198742866516113] Updated in round 1! max:(0.0547945205479452, 'c1ccccc1'), min:(-99999, '')
[0.038425445556640625] Updated in round 2! max:(0.1095890410958904, 'c1ccc(-c2ccccc2)cc1'), min:(-99999, '')
[0.05077099800109863] Updated in round 3! max:(0.1643835616438356, 'c1ccc(-c2ccc(-c3ccccc3)cc2)cc1'), min:(-99999, '')
[0.07440876960754395] Updated in round 4! max:(0.1917808219178082, 'c1ccc(-c2ccc3c(ccc4ccccc43)c2)cc1'), min:(-99999, '')
[0.10039114952087402] Updated in round 5! max:(0.2191780821917808, 'c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12'), min:(-99999, '')
[0.12980341911315918] Updated in round 6! max:(0.2191780821917808, 'c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12'), min:(-99999, '')
[0.13284683227539062] Updated in round 7! max:(0.2191780821917808, 'c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12'), min:(-99999, '')
[0.13701772689819336] Updated in round 8! max:(0.2191780821917808, 'c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12'), min:(-99999, '')
[0.14191007614135742] Updated in round 9! max:(0.2328767123287671, 'C=Cc1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1'), min:(-99999, '')
[0.1802680492401123] Updated in round 10! max:(0.2328767123287671, 'C=Cc1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1'), min:(-99999, '')
[0.1849346160888672] Updated in round 11! max:(0.2328767123287671, 'C=Cc1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1'), min:(-99999, '')
[0.19147109985351562] Updated in round 12! max:(0.2465753424657534, 'C=CC=Cc1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1'), min:(-99999, '')
[0.24174141883850098] Updated in round 13! max:(0.3013698630136986, 'C(C=Cc1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1)=Cc1ccccc1'), min:(-99999, '')
[0.3269045352935791] Updated in round 14! max:(0.3013698630136986, 'C(C=Cc1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1)=Cc1ccccc1'), min:(-99999, '')
[0.3333868980407715] Updated in round 15! max:(0.3013698630136986, 'C(C=Cc1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1)=Cc1ccccc1'), min:(-99999, '')
